ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
61,2014,2014-09-21,3,26.050,DET,,GNB,W 19-7,*,7,5,51,10.20,0,71.4%,7.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
62,2014,2014-09-28,4,26.057,DET,@,NYJ,W 24-17,*,10,8,116,14.50,0,80.0%,11.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
63,2014,2014-10-05,5,26.064,DET,,BUF,L 14-17,*,9,7,134,19.14,1,77.8%,14.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,1,0
64,2014,2014-10-12,6,26.071,DET,@,MIN,W 17-3,*,12,7,44,6.29,0,58.3%,3.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
65,2014,2014-10-19,7,26.078,DET,,NOR,W 24-23,*,13,10,154,15.40,1,76.9%,11.85,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
66,2014,2014-10-26,8,26.085,DET,@,ATL,W 22-21,*,15,7,151,21.57,1,46.7%,10.07,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
67,2014,2014-11-09,9,26.099,DET,,MIA,W 20-16,*,13,11,109,9.91,0,84.6%,8.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
68,2014,2014-11-16,10,26.106,DET,@,ARI,L 6-14,*,2,2,41,20.50,0,100.0%,20.50,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2014,2014-11-23,11,26.113,DET,@,NWE,L 9-34,*,11,4,97,24.25,0,36.4%,8.82,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
70,2014,2014-11-27,12,26.117,DET,,CHI,W 34-17,*,10,8,89,11.13,0,80.0%,8.90,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
71,2014,2014-12-07,13,26.127,DET,,TAM,W 34-17,*,5,4,50,12.50,0,80.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2014,2014-12-14,14,26.134,DET,,MIN,W 16-14,*,7,7,38,5.43,1,100.0%,5.43,2,5,2.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
73,2014,2014-12-21,15,26.141,DET,@,CHI,W 20-14,*,10,5,62,12.40,0,50.0%,6.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,1,0
74,2014,2014-12-28,16,26.148,DET,@,GNB,L 20-30,*,6,3,45,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
75,2015,2015-09-13,1,27.042,DET,@,SDG,L 28-33,*,8,4,24,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,34,17.00,0,,0,0,0.0,0,0
76,2015,2015-09-20,2,27.049,DET,@,MIN,L 16-26,*,10,6,80,13.33,0,60.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,,0,0,0.0,0,0
77,2015,2015-09-27,3,27.056,DET,,DEN,L 12-24,*,7,5,57,11.40,0,71.4%,8.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
78,2015,2015-10-05,4,27.064,DET,@,SEA,L 10-13,*,4,3,29,9.67,0,75.0%,7.25,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
79,2015,2015-10-11,5,27.070,DET,,ARI,L 17-42,*,18,8,74,9.25,0,44.4%,4.11,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
80,2015,2015-10-18,6,27.077,DET,,CHI,W 37-34,*,8,6,40,6.67,1,75.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,1,6,0.0,0,0
81,2015,2015-10-25,7,27.084,DET,,MIN,L 19-28,*,6,2,14,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,9,9.00,0,,0,0,0.0,0,0
82,2015,2015-11-01,8,27.091,DET,@,KAN,L 10-45,*,7,6,59,9.83,0,85.7%,8.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,,0,0,0.0,0,0
83,2015,2015-11-15,9,27.105,DET,@,GNB,W 18-16,*,4,4,52,13.00,0,100.0%,13.00,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,39,9.75,0,,0,0,0.0,0,0
84,2015,2015-11-22,10,27.112,DET,,OAK,W 18-13,*,11,8,73,9.13,0,72.7%,6.64,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,3,22,7.33,0,,0,0,0.0,0,0
85,2015,2015-11-26,11,27.116,DET,,PHI,W 45-14,*,8,7,50,7.14,1,87.5%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,,1,6,0.0,0,0
86,2015,2015-12-03,12,27.123,DET,,GNB,L 23-27,*,10,8,63,7.88,0,80.0%,6.30,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
87,2015,2015-12-13,13,27.133,DET,@,STL,L 14-21,*,10,9,60,6.67,2,90.0%,6.00,1,15,15.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,11,5.50,0,,2,12,0.0,0,0
88,2015,2015-12-21,14,27.141,DET,@,NOR,W 35-27,*,6,6,45,7.50,2,100.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,21,10.50,0,,2,12,0.0,0,0
89,2015,2015-12-27,15,27.147,DET,,SFO,W 32-17,*,5,4,59,14.75,0,80.0%,11.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2015,2016-01-03,16,27.154,DET,@,CHI,W 24-20,*,6,4,34,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
91,2016,2016-09-11,1,28.040,DET,@,IND,W 39-35,*,7,7,41,5.86,0,100.0%,5.86,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
92,2016,2016-09-18,2,28.047,DET,,TEN,L 15-16,*,9,2,13,6.50,0,22.2%,1.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2016,2016-09-25,3,28.054,DET,@,GNB,L 27-34,*,6,4,40,10.00,0,66.7%,6.67,1,-8,-8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
94,2016,2016-10-02,4,28.061,DET,@,CHI,L 14-17,*,4,1,1,1.00,0,25.0%,0.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,0,2,0.0,0,0
95,2016,2016-10-09,5,28.068,DET,,PHI,W 24-23,*,5,3,39,13.00,0,60.0%,7.80,3,6,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
96,2016,2016-10-16,6,28.075,DET,,LAR,W 31-28,*,10,8,165,20.63,1,80.0%,16.50,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
97,2016,2016-10-23,7,28.082,DET,,WAS,W 20-17,*,12,6,93,15.50,0,50.0%,7.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
98,2016,2016-10-30,8,28.089,DET,@,HOU,L 13-20,*,9,7,42,6.00,0,77.8%,4.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
99,2016,2016-11-06,9,28.096,DET,@,MIN,W 22-16,*,12,11,79,7.18,1,91.7%,6.58,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
100,2016,2016-11-20,10,28.110,DET,,JAX,W 26-19,*,4,3,27,9.00,0,75.0%,6.75,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
101,2016,2016-11-24,11,28.114,DET,,MIN,W 16-13,*,7,5,77,15.40,0,71.4%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
102,2016,2016-12-04,12,28.124,DET,@,NOR,W 28-13,*,10,8,145,18.13,1,80.0%,14.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
103,2016,2016-12-11,13,28.131,DET,,CHI,W 20-17,*,11,6,58,9.67,0,54.5%,5.27,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
104,2016,2016-12-18,14,28.138,DET,@,NYG,L 6-17,*,13,8,122,15.25,0,61.5%,9.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
105,2016,2016-12-26,15,28.146,DET,@,DAL,L 21-42,*,6,6,58,9.67,0,100.0%,9.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
106,2016,2017-01-01,16,28.152,DET,,GNB,L 24-31,*,10,6,77,12.83,1,60.0%,7.70,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
107,2017,2017-09-10,1,29.039,DET,,ARI,W 35-23,*,12,10,107,10.70,0,83.3%,8.92,2,7,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
108,2017,2017-09-18,2,29.047,DET,@,NYG,W 24-10,*,4,4,25,6.25,0,100.0%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
109,2017,2017-09-24,3,29.053,DET,,ATL,L 26-30,*,11,7,58,8.29,1,63.6%,5.27,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,10,10.00,0,,1,6,0.0,0,0
110,2017,2017-10-01,4,29.060,DET,@,MIN,W 14-7,*,5,3,29,9.67,0,60.0%,5.80,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
111,2017,2017-10-08,5,29.067,DET,,CAR,L 24-27,*,8,5,48,9.60,0,62.5%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
112,2017,2017-10-15,6,29.074,DET,@,NOR,L 38-52,*,7,7,96,13.71,1,100.0%,13.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
113,2017,2017-10-29,7,29.088,DET,,PIT,L 15-20,,8,7,86,12.29,0,87.5%,10.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
114,2017,2017-11-06,8,29.096,DET,@,GNB,W 30-17,*,9,7,113,16.14,0,77.8%,12.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
115,2017,2017-11-12,9,29.102,DET,,CLE,W 38-24,*,7,6,97,16.17,1,85.7%,13.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
116,2017,2017-11-19,10,29.109,DET,@,CHI,W 27-24,*,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
117,2017,2017-11-23,11,29.113,DET,,MIN,L 23-30,*,8,4,7,1.75,0,50.0%,0.88,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,13,13.00,0,,0,0,0.0,0,0
118,2017,2017-12-03,12,29.123,DET,@,BAL,L 20-44,,10,8,69,8.63,0,80.0%,6.90,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
119,2017,2017-12-10,13,29.130,DET,@,TAM,W 24-21,*,9,8,85,10.63,1,88.9%,9.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
120,2017,2017-12-16,14,29.136,DET,,CHI,W 20-10,,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,,0,0,0,,0,0,,,1,-1,-1.00,0,0,0,,0,,0,0,0.0,0,0
121,2017,2017-12-24,15,29.144,DET,@,CIN,L 17-26,,6,3,14,4.67,0,50.0%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
122,2017,2017-12-31,16,29.151,DET,,GNB,W 35-11,*,7,7,104,14.86,1,100.0%,14.86,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,1.00,0,0,0,,0,,1,6,0.0,0,0
