ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
101,2010,2010-10-18,6,28.231,TEN,@,JAX,W 30-3,*,,,,,,0.0%,,,,
102,2010,2010-10-24,7,28.237,TEN,,PHI,W 37-19,*,,,,,,0.0%,,,,
103,2010,2010-10-31,8,28.244,TEN,@,SDG,L 25-33,*,,,,,,0.0%,,,,
104,2010,2010-11-14,9,28.258,TEN,@,MIA,L 17-29,*,,,,,,0.0%,,,,
105,2010,2010-11-21,10,28.265,TEN,,WAS,L 16-19,*,0,,,,,0.0%,,,,
106,2010,2010-11-28,11,28.272,TEN,@,HOU,L 0-20,*,,,,,,0.0%,,,,
107,2010,2010-12-05,12,28.279,TEN,,JAX,L 6-17,*,,,,,,0.0%,,,,
108,2010,2010-12-09,13,28.283,TEN,,IND,L 28-30,*,,,,,,0.0%,,,,
109,2011,2011-09-11,1,29.194,TEN,@,JAX,L 14-16,*,,,,,,0.0%,,,,
110,2011,2011-09-18,2,29.201,TEN,,BAL,W 26-13,*,0,,,,,0.0%,,,,
111,2011,2011-09-25,3,29.208,TEN,,DEN,W 17-14,*,0,,,,,0.0%,,,,
112,2011,2011-10-02,4,29.215,TEN,@,CLE,W 31-13,*,,,,,,0.0%,,,,
113,2011,2011-10-09,5,29.222,TEN,@,PIT,L 17-38,*,,,,,,0.0%,,,,
114,2011,2011-10-23,6,29.236,TEN,,HOU,L 7-41,*,,,,,,0.0%,,,,
115,2011,2011-10-30,7,29.243,TEN,,IND,W 27-10,*,,,,,,0.0%,,,,
116,2011,2011-11-06,8,29.250,TEN,,CIN,L 17-24,*,,,,,,0.0%,,,,
117,2011,2011-11-13,9,29.257,TEN,@,CAR,W 30-3,*,,,,,,0.0%,,,,
118,2011,2011-11-20,10,29.264,TEN,@,ATL,L 17-23,*,,,,,,0.0%,,,,
119,2011,2011-11-27,11,29.271,TEN,,TAM,W 23-17,*,1,1,7,7.00,0,100.0%,7.00,0.0,0,0
120,2011,2011-12-04,12,29.278,TEN,@,BUF,W 23-17,*,,,,,,0.0%,,,,
121,2011,2011-12-11,13,29.285,TEN,,NOR,L 17-22,*,0,,,,,0.0%,,,,
122,2011,2011-12-18,14,29.292,TEN,@,IND,L 13-27,*,,,,,,0.0%,,,,
123,2011,2011-12-24,15,29.298,TEN,,JAX,W 23-17,*,,0,0,,0,0.0%,,0.0,1,0
124,2011,2012-01-01,16,29.306,TEN,@,HOU,W 23-22,*,,,,,,0.0%,,,,
