ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1974,1974-10-20,6,23.027,CIN,@,OAK,L 27-30,1,60,60.00,0,0,0,,0,0,0,,0,0,0
2,1974,1974-11-24,11,23.062,CIN,,KAN,W 33-6,1,19,19.00,0,1,5,5.00,0,0,0,,0,0,0
3,1974,1974-12-08,13,23.076,CIN,,DET,L 19-23,0,0,,0,0,0,,0,1,24,24.00,0,0,0
4,1974,1974-12-14,14,23.082,CIN,@,PIT,L 3-27,0,0,,0,0,0,,0,2,40,20.00,0,0,0
5,1975,1975-10-05,3,24.012,CIN,@,HOU,W 21-19,0,0,,0,0,0,,0,2,50,25.00,0,0,0
6,1975,1975-10-12,4,24.019,CIN,,NWE,W 27-10,0,0,,0,0,0,,0,1,19,19.00,0,0,0
7,1975,1975-12-21,14,24.089,CIN,,SDG,W 47-17,0,0,,0,1,-2,-2.00,0,0,0,,0,0,0
8,1976,1976-12-06,13,25.074,CIN,@,OAK,L 20-35,9,201,22.33,1,0,0,,0,0,0,,0,1,6
9,1976,1976-12-12,14,25.080,CIN,@,NYJ,W 42-3,3,31,10.33,0,0,0,,0,0,0,,0,0,0
10,1977,1977-09-18,1,25.360,CIN,,CLE,L 3-13,2,21,10.50,0,0,0,,0,0,0,,0,0,0
11,1977,1977-09-25,2,26.002,CIN,,SEA,W 42-20,5,51,10.20,0,0,0,,0,0,0,,0,0,0
12,1977,1977-10-02,3,26.009,CIN,@,SDG,L 3-24,1,10,10.00,0,0,0,,0,0,0,,0,0,0
13,1977,1977-10-09,4,26.016,CIN,@,GNB,W 17-7,1,8,8.00,0,0,0,,0,0,0,,0,0,0
14,1977,1977-12-04,12,26.072,CIN,@,KAN,W 27-7,1,16,16.00,0,0,0,,0,0,0,,0,0,0
15,1977,1977-12-18,14,26.086,CIN,@,HOU,L 16-21,2,42,21.00,0,0,0,,0,0,0,,0,0,0
16,1978,1978-09-10,2,26.352,WAS,,PHI,W 35-30,2,15,7.50,0,0,0,,0,0,0,,0,0,0
17,1978,1978-09-17,3,26.359,WAS,@,STL,W 28-10,1,2,2.00,0,0,0,,0,0,0,,0,0,0
18,1978,1978-09-24,4,27.001,WAS,,NYJ,W 23-3,1,33,33.00,1,1,12,12.00,0,0,0,,0,1,6
