ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
13,2008,2008-09-14,2,22.348,GNB,@,DET,W 48-25,,7,61,8.71,1,3,1,2,2.00,0,33.3%,0.67,0,0,,0,,1,6,0.0,0,0
14,2008,2008-09-21,3,22.355,GNB,,DAL,L 16-27,,3,20,6.67,0,3,1,16,16.00,0,33.3%,5.33,0,0,,0,,0,0,0.0,0,0
15,2008,2008-09-28,4,22.362,GNB,@,TAM,L 21-30,,1,0,0.00,0,3,2,21,10.50,0,66.7%,7.00,0,0,,0,,0,0,0.0,0,0
16,2008,2008-10-05,5,23.003,GNB,,ATL,L 24-27,,2,11,5.50,0,5,5,12,2.40,0,100.0%,2.40,0,0,,0,,0,0,0.0,1,0
17,2008,2008-10-19,7,23.017,GNB,,IND,W 34-14,,0,0,,0,6,6,37,6.17,0,100.0%,6.17,0,0,,0,,0,0,0.0,0,0
18,2008,2008-11-02,8,23.031,GNB,@,TEN,L 16-19,,1,3,3.00,0,4,4,30,7.50,0,100.0%,7.50,0,0,,0,,0,0,0.0,0,0
19,2008,2008-11-09,9,23.038,GNB,@,MIN,L 27-28,,0,0,,0,2,2,18,9.00,0,100.0%,9.00,0,0,,0,,0,0,0.0,0,0
20,2008,2008-11-16,10,23.045,GNB,,CHI,W 37-3,,10,50,5.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
21,2008,2008-11-24,11,23.053,GNB,@,NOR,L 29-51,,2,5,2.50,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,,0,0,0.0,0,0
22,2008,2008-11-30,12,23.059,GNB,,CAR,L 31-35,,11,80,7.27,0,3,1,6,6.00,0,33.3%,2.00,0,0,,0,,0,0,0.0,1,0
23,2008,2008-12-07,13,23.066,GNB,,HOU,L 21-24,,0,0,,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0
24,2008,2008-12-14,14,23.073,GNB,@,JAX,L 16-20,,1,6,6.00,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,,0,0,0.0,0,0
25,2009,2009-10-18,5,24.016,GNB,,DET,W 26-0,,2,6,3.00,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,,0,0,0.0,1,0
26,2009,2009-10-25,6,24.023,GNB,@,CLE,W 31-3,,9,31,3.44,0,0,0,0,,0,0.0%,,2,36,18.00,0,,0,0,0.0,0,0
27,2009,2009-11-01,7,24.030,GNB,,MIN,L 26-38,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
28,2009,2009-11-08,8,24.037,GNB,@,TAM,L 28-38,,1,0,0.00,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,,0,0,0.0,0,0
29,2009,2009-11-15,9,24.044,GNB,,DAL,W 17-7,,1,2,2.00,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
30,2009,2009-11-22,10,24.051,GNB,,SFO,W 30-24,,4,16,4.00,0,7,6,65,10.83,0,85.7%,9.29,0,0,,0,,0,0,0.0,0,0
31,2009,2009-11-26,11,24.055,GNB,@,DET,W 34-12,,6,14,2.33,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
32,2009,2009-12-07,12,24.066,GNB,,BAL,W 27-14,,0,0,,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,,0,0,0.0,0,0
33,2009,2009-12-13,13,24.072,GNB,@,CHI,W 21-14,,2,4,2.00,0,3,2,20,10.00,0,66.7%,6.67,0,0,,0,,0,0,0.0,0,0
34,2009,2009-12-20,14,24.079,GNB,@,PIT,L 36-37,,1,1,1.00,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,1,0,2,0.0,0,0
35,2009,2009-12-27,15,24.086,GNB,,SEA,W 48-10,,5,20,4.00,2,3,3,19,6.33,1,100.0%,6.33,0,0,,0,,3,18,0.0,0,0
36,2009,2010-01-03,16,24.093,GNB,@,ARI,W 33-7,,6,17,2.83,0,2,2,29,14.50,0,100.0%,14.50,0,0,,0,,0,0,0.0,0,0
37,2010,2010-09-12,1,24.345,GNB,@,PHI,W 27-20,,18,63,3.50,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,,0,0,0.0,0,0
38,2010,2010-09-19,2,24.352,GNB,,BUF,W 34-7,*,11,29,2.64,1,1,1,10,10.00,0,100.0%,10.00,0,0,,0,,1,6,0.0,0,0
39,2010,2010-09-27,3,24.360,GNB,@,CHI,L 17-20,,7,12,1.71,0,4,4,27,6.75,0,100.0%,6.75,0,0,,0,,0,0,0.0,1,0
40,2010,2010-10-03,4,25.001,GNB,,DET,W 28-26,*,9,33,3.67,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,,0,0,0.0,0,0
41,2010,2010-10-10,5,25.008,GNB,@,WAS,L 13-16,*,10,115,11.50,0,6,5,25,5.00,0,83.3%,4.17,0,0,,0,,0,0,0.0,0,0
42,2010,2010-10-17,6,25.015,GNB,,MIA,L 20-23,*,12,53,4.42,0,3,3,29,9.67,0,100.0%,9.67,0,0,,0,,0,0,0.0,0,0
43,2010,2010-10-24,7,25.022,GNB,,MIN,W 28-24,*,13,58,4.46,1,3,3,46,15.33,0,100.0%,15.33,0,0,,0,,1,6,0.0,0,0
44,2010,2010-10-31,8,25.029,GNB,@,NYJ,W 9-0,*,15,55,3.67,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,,0,0,0.0,0,0
45,2010,2010-11-07,9,25.036,GNB,,DAL,W 45-7,*,13,42,3.23,1,5,4,26,6.50,1,80.0%,5.20,0,0,,0,,2,12,0.0,0,0
46,2010,2010-11-21,10,25.050,GNB,@,MIN,W 31-3,*,14,28,2.00,0,4,4,38,9.50,0,100.0%,9.50,0,0,,0,,0,0,0.0,0,0
47,2010,2010-11-28,11,25.057,GNB,@,ATL,L 17-20,*,10,26,2.60,0,4,3,10,3.33,0,75.0%,2.50,0,0,,0,,0,0,0.0,0,0
48,2010,2010-12-05,12,25.064,GNB,,SFO,W 34-16,*,4,13,3.25,0,4,4,63,15.75,0,100.0%,15.75,0,0,,0,,0,0,0.0,0,0
49,2010,2010-12-12,13,25.071,GNB,@,DET,L 3-7,*,7,19,2.71,0,4,3,9,3.00,0,75.0%,2.25,0,0,,0,,0,0,0.0,1,0
50,2010,2010-12-19,14,25.078,GNB,@,NWE,L 27-31,,22,99,4.50,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,,0,0,0.0,0,0
51,2010,2010-12-26,15,25.085,GNB,,NYG,W 45-17,*,18,39,2.17,0,2,1,10,10.00,0,50.0%,5.00,0,0,,0,,0,0,0.0,0,0
52,2010,2011-01-02,16,25.092,GNB,,CHI,W 10-3,*,7,19,2.71,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,,0,0,0.0,0,0
53,2012,2012-09-09,1,26.343,CLE,,PHI,L 16-17,,0,0,,0,4,2,20,10.00,0,50.0%,5.00,0,0,,0,,0,0,0.0,0,0
54,2012,2012-12-30,16,27.089,CLE,@,PIT,L 10-24,,8,54,6.75,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
