ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-12-30,16,27.333,CLE,@,PIT,L 10-24,*,22,32,68.75,204,1,1,83.3,3,14,6.38,5.59,1,3,3.00,0,0,0,0.0,0,0
2,2013,2013-10-13,6,28.254,BUF,,CIN,L 24-27,*,19,32,59.38,216,2,0,100.5,5,24,6.75,8.00,7,17,2.43,1,1,6,0.0,0,0
3,2013,2013-10-20,7,28.261,BUF,@,MIA,W 23-21,*,21,32,65.63,202,0,1,70.1,4,24,6.31,4.91,5,13,2.60,0,0,0,0.0,0,0
4,2013,2013-10-27,8,28.268,BUF,@,NOR,L 17-35,*,22,39,56.41,234,1,1,72.0,4,23,6.00,5.36,2,5,2.50,0,0,0,0.0,1,0
5,2013,2013-12-01,12,28.303,BUF,,ATL,L 31-34,,,,,,,,,,,,,,,,,,,,,
6,2013,2013-12-22,15,28.324,BUF,,MIA,W 19-0,*,15,25,60.00,193,0,1,67.6,1,6,7.72,5.92,8,13,1.63,0,0,0,0.0,0,0
7,2013,2013-12-29,16,28.331,BUF,@,NWE,L 20-34,*,16,29,55.17,247,1,0,95.0,4,23,8.52,9.21,2,4,2.00,0,0,0,0.0,0,0
