ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1989,1989-11-19,11,23.023,PHO,@,RAM,L 14-37,,7,14,50.00,81,0,1,38.1,1,11,5.79,2.57,4,18,4.50,0,0,0
2,1989,1989-12-16,15,23.050,PHO,,DEN,L 0-37,*,2,8,25.00,14,0,0,39.6,1,8,1.75,1.75,2,8,4.00,0,0,0
3,1990,1990-09-09,1,23.317,PHO,@,WAS,L 0-31,*,20,39,51.28,228,0,4,29.6,3,22,5.85,1.23,3,25,8.33,0,0,0
4,1990,1990-09-16,2,23.324,PHO,@,PHI,W 23-21,*,11,19,57.89,116,0,1,53.8,6,27,6.11,3.74,5,50,10.00,0,0,0
5,1990,1990-09-23,3,23.331,PHO,@,NOR,L 7-28,*,14,26,53.85,191,1,1,74.4,1,5,7.35,6.38,6,39,6.50,0,0,0
6,1990,1990-09-30,4,23.338,PHO,,WAS,L 10-38,*,11,23,47.83,91,1,1,54.8,2,11,3.96,2.87,3,13,4.33,0,0,0
7,1990,1990-10-14,5,23.352,PHO,,DAL,W 20-3,*,19,27,70.37,171,0,0,87.1,0,0,6.33,6.33,7,41,5.86,0,0,0
8,1990,1990-10-21,6,23.359,PHO,@,NYG,L 19-20,*,11,20,55.00,102,1,0,85.8,2,6,5.10,6.10,4,13,3.25,0,0,0
9,1990,1990-10-28,7,24.001,PHO,,CHI,L 21-31,*,18,30,60.00,256,2,0,109.9,4,33,8.53,9.87,3,34,11.33,0,0,0
10,1990,1990-11-04,8,24.008,PHO,@,MIA,L 3-23,*,13,25,52.00,172,0,1,57.4,5,41,6.88,5.08,6,32,5.33,0,0,0
11,1990,1990-11-11,9,24.015,PHO,@,BUF,L 14-45,*,5,10,50.00,74,1,1,68.3,4,28,7.40,4.90,2,5,2.50,0,0,0
12,1990,1990-11-18,10,24.022,PHO,,GNB,L 21-24,*,17,30,56.67,285,3,1,108.3,1,5,9.50,10.00,6,47,7.83,0,0,0
13,1990,1990-11-25,11,24.029,PHO,,NWE,W 34-14,*,15,26,57.69,188,0,0,80.3,4,26,7.23,7.23,7,31,4.43,2,2,12
14,1990,1990-12-02,12,24.036,PHO,,IND,W 20-17,*,12,26,46.15,164,0,0,66.8,2,20,6.31,6.31,8,36,4.50,1,1,6
15,1990,1990-12-09,13,24.043,PHO,@,ATL,W 24-13,*,15,29,51.72,227,1,1,74.9,1,11,7.83,6.97,9,31,3.44,0,0,0
16,1990,1990-12-16,14,24.050,PHO,@,DAL,L 10-41,*,14,35,40.00,151,0,3,17.7,0,0,4.31,0.46,5,20,4.00,0,0,0
17,1990,1990-12-23,15,24.057,PHO,,NYG,L 21-24,*,23,41,56.10,381,3,2,91.6,3,13,9.29,8.56,6,34,5.67,0,0,0
18,1990,1990-12-29,16,24.063,PHO,,PHI,L 21-23,*,19,31,61.29,301,3,1,112.4,5,37,9.71,10.19,6,19,3.17,0,0,0
19,1992,1992-09-06,1,25.315,PHO,@,TAM,L 7-23,*,12,22,54.55,77,0,1,43.2,2,17,3.50,1.45,2,12,6.00,0,0,0
20,1992,1992-09-13,2,25.322,PHO,,PHI,L 14-31,*,2,5,40.00,19,0,0,51.2,1,1,3.80,3.80,0,0,,0,0,0
21,1992,1992-10-25,7,25.364,PHO,@,PHI,L 3-7,,6,13,46.15,45,0,0,55.0,1,5,3.46,3.46,1,1,1.00,0,0,0
22,1992,1992-11-22,11,26.026,PHO,,DAL,L 10-16,,10,17,58.82,80,0,0,70.7,1,2,4.71,4.71,4,0,0.00,0,0,0
23,1992,1992-11-29,12,26.033,PHO,@,WAS,L 3-41,*,19,34,55.88,262,0,4,41.2,2,7,7.71,2.41,0,0,,0,0,0
24,1992,1992-12-06,13,26.040,PHO,,SDG,L 21-27,,0,0,,0,0,0,,0,,,,0,0,,0,,
25,1992,1992-12-12,14,26.046,PHO,,NYG,W 19-0,,0,0,,0,0,0,,0,,,,2,-2,-1.00,0,0,0
26,1992,1992-12-27,16,26.061,PHO,,TAM,L 3-7,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
