ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1993,1993-09-05,1,22.218,NWE,@,BUF,L 14-38,,,,,,,
2,1993,1993-09-12,2,22.225,NWE,,DET,L 16-19,,0,0,3.0,0,0,0
3,1993,1993-09-19,3,22.232,NWE,,SEA,L 14-17,,0,0,2.0,0,0,0
4,1993,1993-09-26,4,22.239,NWE,@,NYJ,L 7-45,,,,,,,
5,1993,1993-10-10,5,22.253,NWE,@,PHO,W 23-21,,,,,,,
6,1993,1993-10-17,6,22.260,NWE,,HOU,L 14-28,,,,,,,
7,1993,1993-10-24,7,22.267,NWE,@,SEA,L 9-10,,,,,,,
8,1993,1993-10-31,8,22.274,NWE,@,IND,L 6-9,,,,,,,
9,1993,1993-11-07,9,22.281,NWE,,BUF,L 10-13,,0,0,1.0,0,0,0
10,1993,1993-11-21,10,22.295,NWE,@,MIA,L 13-17,,0,0,1.0,0,0,0
11,1993,1993-11-28,11,22.302,NWE,,NYJ,L 0-6,,,,,,,
12,1993,1993-12-05,12,22.309,NWE,@,PIT,L 14-17,,,,,,,
13,1993,1993-12-12,13,22.316,NWE,,CIN,W 7-2,,0,0,1.0,0,0,0
14,1993,1993-12-19,14,22.323,NWE,@,CLE,W 20-17,,,,,,,
15,1993,1993-12-26,15,22.330,NWE,,IND,W 38-0,,,,,,,
16,1993,1994-01-02,16,22.337,NWE,,MIA,W 33-27,,0,0,1.0,0,0,0
17,1994,1994-09-04,1,23.217,NWE,@,MIA,L 35-39,,0,0,1.0,0,0,0
18,1994,1994-09-11,2,23.224,NWE,,BUF,L 35-38,,0,0,0.5,0,0,0
19,1994,1994-09-18,3,23.231,NWE,@,CIN,W 31-28,,,,,,,
20,1994,1994-09-25,4,23.238,NWE,@,DET,W 23-17,,0,0,1.0,0,0,0
21,1994,1994-10-02,5,23.245,NWE,,GNB,W 17-16,,0,0,2.5,0,0,0
22,1994,1994-10-09,6,23.252,NWE,,RAI,L 17-21,,,,,,,
23,1994,1994-10-16,7,23.259,NWE,@,NYJ,L 17-24,,,,,,,
24,1994,1994-10-30,8,23.273,NWE,,MIA,L 3-23,,,,,,,
25,1994,1994-11-06,9,23.280,NWE,@,CLE,L 6-13,,,,,,,
26,1994,1994-11-13,10,23.287,NWE,,MIN,W 26-20,,,,,,,
27,1994,1994-11-20,11,23.294,NWE,,SDG,W 23-17,,0,0,3.5,0,0,0
