ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2000,2000-09-17,3,22.261,NWE,,MIN,L 13-21,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
2,2000,2000-09-24,4,22.268,NWE,@,MIA,L 3-10,,,,,,,,,,,0.0%,,,,,,,
3,2000,2000-11-19,11,22.324,NWE,,CIN,W 16-13,*,12,39,3.25,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0
4,2000,2000-11-23,12,22.328,NWE,@,DET,L 9-34,*,3,9,3.00,0,3,1,-6,-6.00,0,33.3%,-2.00,0,0,,0,0,0
5,2000,2000-12-04,13,22.339,NWE,,KAN,W 30-24,,2,9,4.50,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
6,2001,2001-09-09,1,23.252,NWE,@,CIN,L 17-23,,0,0,,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
7,2001,2001-09-23,2,23.266,NWE,,NYJ,L 3-10,,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
8,2001,2001-09-30,3,23.273,NWE,,IND,W 44-13,,,,,,0,,,,,0.0%,,,,,,,
9,2001,2001-10-07,4,23.280,NWE,@,MIA,L 10-30,,,,,,0,,,,,0.0%,,,,,,,
10,2001,2001-10-14,5,23.287,NWE,,SDG,W 29-26,,1,7,7.00,0,2,1,9,9.00,0,50.0%,4.50,1,18,18.00,0,0,0
11,2001,2001-10-21,6,23.294,NWE,@,IND,W 38-17,,,,,,0,,,,,0.0%,,,,,,,
12,2001,2001-10-28,7,23.301,NWE,@,DEN,L 20-31,,,,,,,,,,,0.0%,,,,,,,
13,2001,2001-11-04,8,23.308,NWE,@,ATL,W 24-10,,,,,,1,,,,,0.0%,,,,,,,
14,2001,2001-11-11,9,23.315,NWE,,BUF,W 21-11,,0,0,,0,0,0,0,,0,0.0%,,1,18,18.00,0,0,0
15,2001,2001-11-18,10,23.322,NWE,,STL,L 17-24,,,,,,,,,,,0.0%,,,,,,,
16,2001,2001-11-25,11,23.329,NWE,,NOR,W 34-17,,,,,,1,,,,,0.0%,,,,,,,
17,2001,2001-12-02,12,23.336,NWE,@,NYJ,W 17-16,,,,,,,,,,,0.0%,,,,,,,
18,2001,2001-12-09,13,23.343,NWE,,CLE,W 27-16,,,,,,1,,,,,0.0%,,,,,,,
19,2001,2001-12-16,14,23.350,NWE,@,BUF,W 12-9,,0,0,,0,1,1,13,13.00,0,100.0%,13.00,4,88,22.00,0,0,0
20,2001,2001-12-22,15,23.356,NWE,,MIA,W 20-13,,0,0,,0,2,2,29,14.50,1,100.0%,14.50,2,39,19.50,0,1,6
21,2001,2002-01-06,16,24.006,NWE,@,CAR,W 38-6,,0,0,,0,0,0,0,,0,0.0%,,2,59,29.50,0,0,0
22,2002,2002-09-09,1,24.252,NWE,,PIT,W 30-14,,,,,,,,,,,0.0%,,,,,,,
23,2002,2002-09-15,2,24.258,NWE,@,NYJ,W 44-7,,4,27,6.75,0,0,0,0,,0,0.0%,,1,14,14.00,0,0,0
24,2002,2002-09-22,3,24.265,NWE,,KAN,W 41-38,,,,,,,,,,,0.0%,,,,,,,
25,2002,2002-09-29,4,24.272,NWE,@,SDG,L 14-21,,0,0,,0,0,0,0,,0,0.0%,,1,28,28.00,0,0,0
26,2002,2002-10-06,5,24.279,NWE,@,MIA,L 13-26,,,,,,,,,,,0.0%,,,,,,,
27,2002,2002-10-13,6,24.286,NWE,,GNB,L 10-28,,0,0,,0,0,0,0,,0,0.0%,,2,41,20.50,0,0,0
28,2002,2002-10-27,7,24.300,NWE,,DEN,L 16-24,,0,0,,0,0,0,0,,0,0.0%,,1,17,17.00,0,0,0
29,2002,2002-11-03,8,24.307,NWE,@,BUF,W 38-7,,,,,,0,,,,,0.0%,,,,,,,
30,2002,2002-11-10,9,24.314,NWE,@,CHI,W 33-30,,,,,,0,,,,,0.0%,,,,,,,
31,2002,2002-11-24,11,24.328,NWE,,MIN,W 24-17,,,,,,,,,,,0.0%,,,,,,,
