ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
26,1984,1984-09-02,1,25.120,WAS,,MIA,L 17-35,,,,,,,,,
27,1984,1984-09-10,2,25.128,WAS,@,SFO,L 31-37,,,,,,,,,
28,1984,1984-09-16,3,25.134,WAS,,NYG,W 30-14,0,0,,0,1,6,3,61,1
29,1984,1984-09-23,4,25.141,WAS,@,NWE,W 26-10,,,,,,,,,
30,1984,1984-09-30,5,25.148,WAS,,PHI,W 20-0,0,0,,0,0,0,1,20,0
31,1984,1984-10-07,6,25.155,WAS,@,IND,W 35-7,0,0,,0,0,0,2,22,0
32,1984,1984-10-14,7,25.162,WAS,,DAL,W 34-14,,,,,,,,,
33,1984,1984-10-21,8,25.169,WAS,@,STL,L 24-26,,,,,,,,,
34,1984,1984-10-28,9,25.176,WAS,@,NYG,L 13-37,,,,,,,,,
35,1984,1984-11-05,10,25.184,WAS,,ATL,W 27-14,,,,,,,,,
36,1984,1984-11-11,11,25.190,WAS,,DET,W 28-14,,,,,,,,,
37,1984,1984-11-18,12,25.197,WAS,@,PHI,L 10-16,,,,,,,,,
38,1984,1984-11-25,13,25.204,WAS,,BUF,W 41-14,0,0,,0,1,6,1,11,1
39,1984,1984-11-29,14,25.208,WAS,@,MIN,W 31-17,,,,,,,,,
40,1984,1984-12-09,15,25.218,WAS,@,DAL,W 30-28,,,,,,,,,
41,1984,1984-12-16,16,25.225,WAS,,STL,W 29-27,,,,,,,,,
42,1985,1985-09-09,1,26.127,WAS,@,DAL,L 14-44,0,0,,0,,,,,
43,1985,1985-09-15,2,26.133,WAS,,HOU,W 16-13,0,0,,0,,,,,
44,1985,1985-09-22,3,26.140,WAS,,PHI,L 6-19,0,0,,0,,,,,
45,1985,1985-09-29,4,26.147,WAS,@,CHI,L 10-45,0,0,,0,,,,,
46,1985,1985-10-07,5,26.155,WAS,,STL,W 27-10,1,0,0.00,0,0,0,1,0,0
47,1985,1985-10-13,6,26.161,WAS,,DET,W 24-3,0,0,,0,,,,,
48,1985,1985-10-20,7,26.168,WAS,@,NYG,L 3-17,0,0,,0,0,0,1,8,0
49,1985,1985-10-27,8,26.175,WAS,@,CLE,W 14-7,0,0,,0,0,0,1,2,0
50,1985,1985-11-03,9,26.182,WAS,@,ATL,W 44-10,0,0,,0,,,,,
51,1985,1985-11-10,10,26.189,WAS,,DAL,L 7-13,0,0,,0,,,,,
52,1985,1985-11-18,11,26.197,WAS,,NYG,W 23-21,0,0,,0,0,0,1,0,0
53,1985,1985-11-24,12,26.203,WAS,@,PIT,W 30-23,0,0,,0,0,0,1,-2,0
54,1985,1985-12-01,13,26.210,WAS,,SFO,L 8-35,0,0,,0,,,,,
55,1985,1985-12-08,14,26.217,WAS,@,PHI,W 17-12,0,0,,0,,,,,
56,1985,1985-12-15,15,26.224,WAS,,CIN,W 27-24,0,0,,0,,,,,
57,1985,1985-12-21,16,26.230,WAS,@,STL,W 27-16,0,0,,0,,,,,
58,1986,1986-09-07,1,27.125,WAS,,PHI,W 41-14,,,,,,,,,
59,1986,1986-09-14,2,27.132,WAS,,RAI,W 10-6,,,,,,,,,
60,1986,1986-09-21,3,27.139,WAS,@,SDG,W 30-27,0,0,,0,0,0,1,5,0
61,1986,1986-09-28,4,27.146,WAS,,SEA,W 19-14,,,,,,,,,
62,1986,1986-10-05,5,27.153,WAS,@,NOR,W 14-6,,,,,,,,,
63,1986,1986-10-12,6,27.160,WAS,@,DAL,L 6-30,,,,,,,,,
64,1986,1986-10-19,7,27.167,WAS,,STL,W 28-21,,,,,,,,,
65,1986,1986-10-27,8,27.175,WAS,@,NYG,L 20-27,,,,,,,,,
66,1986,1986-11-02,9,27.181,WAS,,MIN,W 44-38,,,,,,,,,
67,1986,1986-11-09,10,27.188,WAS,@,GNB,W 16-7,,,,,,,,,
68,1986,1986-11-17,11,27.196,WAS,,SFO,W 14-6,,,,,,,,,
69,1986,1986-11-23,12,27.202,WAS,,DAL,W 41-14,,,,,,,,,
70,1986,1986-11-30,13,27.209,WAS,@,STL,W 20-17,,,,,,,,,
71,1986,1986-12-07,14,27.216,WAS,,NYG,L 14-24,,,,,,,,,
72,1986,1986-12-13,15,27.222,WAS,@,DEN,L 30-31,,,,,,,,,
73,1986,1986-12-21,16,27.230,WAS,@,PHI,W 21-14,,,,,,,,,
74,1987,1987-09-13,1,28.131,WAS,,PHI,W 34-24,,,,,,,,,
75,1987,1987-09-20,2,28.138,WAS,@,ATL,L 20-21,,,,,,,,,
76,1987,1987-10-25,6,28.173,WAS,,NYJ,W 17-16,,,,,,,,,
77,1987,1987-11-01,7,28.180,WAS,@,BUF,W 27-7,,,,,,,,,
78,1987,1987-11-08,8,28.187,WAS,@,PHI,L 27-31,,,,,,,,,
79,1987,1987-11-15,9,28.194,WAS,,DET,W 20-13,,,,,,,,,
80,1987,1987-11-23,10,28.202,WAS,,RAM,L 26-30,,,,,,,,,
81,1987,1987-11-29,11,28.208,WAS,,NYG,W 23-19,,,,,,,,,
82,1987,1987-12-06,12,28.215,WAS,@,STL,W 34-17,,,,,,,,,
83,1987,1987-12-13,13,28.222,WAS,,DAL,W 24-20,,,,,,,,,
84,1987,1987-12-20,14,28.229,WAS,@,MIA,L 21-23,,,,,,,,,
85,1987,1987-12-26,15,28.235,WAS,@,MIN,W 27-24,,,,,,,,,
86,1988,1988-09-04,1,29.122,SEA,@,DEN,W 21-14,,,,,,,,,
87,1988,1988-09-11,2,29.129,SEA,,KAN,W 31-10,0,0,,0,0,0,1,31,0
88,1988,1988-09-18,3,29.136,SEA,@,SDG,L 6-17,,,,,,,,,
89,1988,1988-09-25,4,29.143,SEA,,SFO,L 7-38,,,,,,,,,
90,1988,1988-10-02,5,29.150,SEA,@,ATL,W 31-20,,,,,,,,,
91,1988,1988-10-09,6,29.157,SEA,@,CLE,W 16-10,,,,,,,,,
92,1988,1988-10-16,7,29.164,SEA,,NOR,L 19-20,,,,,,,,,
93,1988,1988-10-23,8,29.171,SEA,@,RAM,L 10-31,,,,,,,,,
94,1988,1988-10-30,9,29.178,SEA,,SDG,W 17-14,,,,,,,,,
95,1988,1988-11-06,10,29.185,SEA,,BUF,L 3-13,,,,,,,,,
96,1988,1988-11-13,11,29.192,SEA,,HOU,W 27-24,,,,,,,,,
97,1988,1988-11-20,12,29.199,SEA,@,KAN,L 24-27,,,,,,,,,
98,1988,1988-11-28,13,29.207,SEA,,RAI,W 35-27,,,,,,,,,
99,1988,1988-12-04,14,29.213,SEA,@,NWE,L 7-13,,,,,,,,,
100,1988,1988-12-11,15,29.220,SEA,,DEN,W 42-14,,,,,,,,,
101,1988,1988-12-18,16,29.227,SEA,@,RAI,W 43-37,,,,,,,,,
