ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1988,1988-09-04,1,23.121,NYJ,@,NWE,L 3-28,
2,1988,1988-09-11,2,23.128,NYJ,@,CLE,W 23-3,
3,1988,1988-09-18,3,23.135,NYJ,,HOU,W 45-3,
4,1988,1988-09-25,4,23.142,NYJ,@,DET,W 17-10,
5,1988,1988-10-02,5,23.149,NYJ,,KAN,T 17-17,
6,1988,1988-10-09,6,23.156,NYJ,@,CIN,L 19-36,
7,1988,1988-10-17,7,23.164,NYJ,,BUF,L 14-37,
8,1988,1988-10-23,8,23.170,NYJ,@,MIA,W 44-30,
9,1988,1988-10-30,9,23.177,NYJ,,PIT,W 24-20,
10,1988,1988-11-06,10,23.184,NYJ,@,IND,L 14-38,
11,1988,1988-11-13,11,23.191,NYJ,,NWE,L 13-14,
12,1988,1988-11-20,12,23.198,NYJ,@,BUF,L 6-9,
13,1988,1988-11-27,13,23.205,NYJ,,MIA,W 38-34,
14,1988,1988-12-04,14,23.212,NYJ,@,KAN,L 34-38,
15,1988,1988-12-10,15,23.218,NYJ,,IND,W 34-16,1.0
16,1988,1988-12-18,16,23.226,NYJ,,NYG,W 27-21,
17,1989,1989-09-10,1,24.127,NYJ,,NWE,L 24-27,
18,1989,1989-09-17,2,24.134,NYJ,@,CLE,L 24-38,
19,1989,1989-09-24,3,24.141,NYJ,@,MIA,W 40-33,
20,1989,1989-10-01,4,24.148,NYJ,,IND,L 10-17,
21,1989,1989-10-09,5,24.156,NYJ,,RAI,L 7-14,1.0
22,1989,1989-10-15,6,24.162,NYJ,@,NOR,L 14-29,0.5
23,1989,1989-10-22,7,24.169,NYJ,@,BUF,L 3-34,0.5
24,1989,1989-10-29,8,24.176,NYJ,,SFO,L 10-23,
25,1989,1989-11-05,9,24.183,NYJ,@,NWE,W 27-26,
26,1989,1989-11-12,10,24.190,NYJ,,MIA,L 23-31,
27,1989,1989-11-19,11,24.197,NYJ,@,IND,L 10-27,
28,1989,1989-11-26,12,24.204,NYJ,,ATL,W 27-7,
29,1989,1989-12-03,13,24.211,NYJ,@,SDG,W 20-17,
30,1989,1989-12-10,14,24.218,NYJ,,PIT,L 0-13,
31,1989,1989-12-17,15,24.225,NYJ,@,RAM,L 14-38,
32,1989,1989-12-23,16,24.231,NYJ,,BUF,L 0-37,
33,1991,1991-09-01,1,26.118,NYJ,,TAM,W 16-13,
34,1991,1991-09-08,2,26.125,NYJ,@,SEA,L 13-20,
35,1991,1991-09-15,3,26.132,NYJ,,BUF,L 20-23,
36,1991,1991-09-23,4,26.140,NYJ,@,CHI,L 13-19,
37,1991,1991-09-29,5,26.146,NYJ,,MIA,W 41-23,
38,1991,1991-10-06,6,26.153,NYJ,@,CLE,W 17-14,
39,1991,1991-10-13,7,26.160,NYJ,,HOU,L 20-23,
40,1991,1991-10-20,8,26.167,NYJ,@,IND,W 17-6,
41,1991,1991-11-03,9,26.181,NYJ,,GNB,W 19-16,
42,1991,1991-11-10,10,26.188,NYJ,,IND,L 27-28,
43,1991,1991-11-17,11,26.195,NYJ,@,NWE,W 28-21,
44,1991,1991-11-24,12,26.202,NYJ,,SDG,W 24-3,
45,1991,1991-12-01,13,26.209,NYJ,@,BUF,L 13-24,
46,1991,1991-12-08,14,26.216,NYJ,@,DET,L 20-34,
47,1991,1991-12-15,15,26.223,NYJ,,NWE,L 3-6,
48,1991,1991-12-22,16,26.230,NYJ,@,MIA,W 23-20,
49,1992,1992-09-06,1,27.123,NYJ,@,ATL,L 17-20,
50,1992,1992-09-13,2,27.130,NYJ,@,PIT,L 10-27,
51,1992,1992-09-20,3,27.137,NYJ,,SFO,L 14-31,
52,1992,1992-09-27,4,27.144,NYJ,@,RAM,L 10-18,
53,1992,1992-10-04,5,27.151,NYJ,,NWE,W 30-21,2.0
54,1992,1992-10-11,6,27.158,NYJ,@,IND,L 3-6,1.0
55,1992,1992-10-26,7,27.173,NYJ,,BUF,L 20-24,
56,1992,1992-11-01,8,27.179,NYJ,,MIA,W 26-14,
57,1992,1992-11-08,9,27.186,NYJ,@,DEN,L 16-27,
58,1992,1992-11-15,10,27.193,NYJ,,CIN,W 17-14,
59,1992,1992-11-22,11,27.200,NYJ,@,NWE,L 3-24,1.0
60,1992,1992-11-29,12,27.207,NYJ,,KAN,L 7-23,
61,1992,1992-12-06,13,27.214,NYJ,@,BUF,W 24-17,
62,1992,1992-12-13,14,27.221,NYJ,,IND,L 6-10,1.0
63,1992,1992-12-20,15,27.228,NYJ,@,MIA,L 17-19,
64,1992,1992-12-26,16,27.234,NYJ,,NOR,L 0-20,
65,1993,1993-09-05,1,28.122,NYJ,,DEN,L 20-26,
