ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1995,1995-09-17,3,23.019,HOU,,CLE,L 7-14,,,0,0,,0,0.0%,,,,,,,
2,1995,1995-09-24,4,23.026,HOU,@,CIN,W 38-28,,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0
3,1995,1995-10-01,5,23.033,HOU,,JAX,L 16-17,,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0
4,1995,1995-10-08,6,23.040,HOU,@,MIN,L 17-23,,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0
5,1995,1995-10-22,7,23.054,HOU,@,CHI,L 32-35,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
6,1996,1996-09-01,1,24.003,HOU,,KAN,L 19-20,,,,,,,0.0%,,0,0,,0,,
7,1996,1996-09-08,2,24.010,HOU,@,JAX,W 34-27,,0,,,,,0.0%,,0,0,,0,,
8,1996,1996-09-15,3,24.017,HOU,,BAL,W 29-13,,1,,,,,0.0%,,0,0,,0,,
9,1996,1996-09-29,4,24.031,HOU,@,PIT,L 16-30,,0,0,0,,0,0.0%,,1,13,13.00,0,0,0
10,1996,1996-10-06,5,24.038,HOU,@,CIN,W 30-27,,0,,,,,0.0%,,0,0,,0,,
11,1996,1996-10-13,6,24.045,HOU,@,ATL,W 23-13,,,,,,,0.0%,,0,0,,0,,
12,1996,1996-10-20,7,24.052,HOU,,PIT,W 23-13,,,,,,,0.0%,,0,0,,0,,
13,1996,1996-10-27,8,24.059,HOU,,SFO,L 9-10,,,,,,,0.0%,,0,0,,0,,
14,1996,1996-11-03,9,24.066,HOU,@,SEA,L 16-23,,,,,,,0.0%,,0,0,,0,,
15,1996,1996-11-10,10,24.073,HOU,@,NOR,W 31-14,,,,,,,0.0%,,0,0,,0,,
16,1996,1996-11-24,12,24.087,HOU,,CAR,L 6-31,,,,,,,0.0%,,0,0,,0,,
17,1996,1996-12-01,13,24.094,HOU,@,NYJ,W 35-10,,,,,,,0.0%,,0,0,,0,,
18,1996,1996-12-08,14,24.101,HOU,,JAX,L 17-23,,,,,,,0.0%,,0,0,,0,,
19,1996,1996-12-15,15,24.108,HOU,,CIN,L 13-21,,,,,,,0.0%,,0,0,,0,,
20,1996,1996-12-22,16,24.115,HOU,@,BAL,W 24-21,,,,,,,0.0%,,0,0,,0,,
21,1997,1997-08-31,1,25.002,TEN,,OAK,W 24-21,,1,0,0,,0,0.0%,0.00,1,8,8.00,0,0,0
22,1997,1997-09-07,2,25.009,TEN,@,MIA,L 13-16,,,0,0,,0,0.0%,,0,0,,0,,
23,1997,1997-09-21,3,25.023,TEN,,BAL,L 10-36,,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0
24,1997,1997-09-28,4,25.030,TEN,@,PIT,L 24-37,,2,0,0,,0,0.0%,0.00,0,0,,0,,
25,1997,1997-10-05,5,25.037,TEN,@,SEA,L 13-16,,,0,0,,0,0.0%,,0,0,,0,,
26,1997,1997-10-12,6,25.044,TEN,,CIN,W 30-7,,0,0,0,,0,0.0%,,1,12,12.00,0,0,0
27,1997,1997-10-19,7,25.051,TEN,,WAS,W 28-14,,3,2,34,17.00,0,66.7%,11.33,0,0,,0,0,0
28,1997,1997-10-26,8,25.058,TEN,@,ARI,W 41-14,,0,0,0,,0,0.0%,,0,0,,0,,
29,1997,1997-11-02,9,25.065,TEN,,JAX,L 24-30,,3,3,51,17.00,0,100.0%,17.00,0,0,,0,0,0
30,1997,1997-11-09,10,25.072,TEN,,NYG,W 10-6,,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0
31,1997,1997-11-16,11,25.079,TEN,@,JAX,L 9-17,,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0
32,1997,1997-12-04,14,25.097,TEN,@,CIN,L 14-41,,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0
33,1997,1997-12-14,15,25.107,TEN,@,BAL,L 19-21,,1,0,0,,0,0.0%,0.00,0,0,,0,,
34,1997,1997-12-21,16,25.114,TEN,,PIT,W 16-6,,2,0,0,,0,0.0%,0.00,0,0,,0,,
35,1998,1998-09-06,1,26.008,TEN,@,CIN,W 23-14,,,,,,,0.0%,,,,,,,
36,1998,1998-09-13,2,26.015,TEN,,SDG,L 7-13,,,,,,,0.0%,,,,,,,
37,1998,1998-09-20,3,26.022,TEN,@,NWE,L 16-27,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
38,1998,1998-09-27,4,26.029,TEN,,JAX,L 22-27,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0
39,1998,1998-10-11,5,26.043,TEN,@,BAL,W 12-8,,1,0,0,,0,0.0%,0.00,1,11,11.00,0,0,0
40,1998,1998-10-18,6,26.050,TEN,,CIN,W 44-14,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
41,1998,1998-10-25,7,26.057,TEN,,CHI,L 20-23,,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0
42,1998,1998-11-01,8,26.064,TEN,@,PIT,W 41-31,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
43,1998,1998-11-08,9,26.071,TEN,@,TAM,W 31-22,,,,,,,0.0%,,,,,,,
44,1998,1998-11-15,10,26.078,TEN,,PIT,W 23-14,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
45,1998,1998-11-22,11,26.085,TEN,,NYJ,L 3-24,,1,,,,,0.0%,,,,,,,
46,1998,1998-11-29,12,26.092,TEN,@,SEA,L 18-20,,,0,0,,0,0.0%,,0,-7,,0,0,0
47,1998,1998-12-06,13,26.099,TEN,,BAL,W 16-14,,6,4,29,7.25,0,66.7%,4.83,0,0,,0,0,0
48,1998,1998-12-13,14,26.106,TEN,@,JAX,W 16-13,,,,,,,0.0%,,,,,,,
49,1998,1998-12-20,15,26.113,TEN,@,GNB,L 22-30,,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0
50,1998,1998-12-26,16,26.119,TEN,,MIN,L 16-26,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
51,1999,1999-09-12,1,27.014,TEN,,CIN,W 36-35,*,,,,,,0.0%,,,,,,,
52,1999,1999-09-19,2,27.021,TEN,,CLE,W 26-9,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0
53,1999,1999-09-26,3,27.028,TEN,@,JAX,W 20-19,,3,1,12,12.00,1,33.3%,4.00,0,0,,0,1,6
54,1999,1999-10-03,4,27.035,TEN,@,SFO,L 22-24,,5,3,24,8.00,0,60.0%,4.80,0,0,,0,0,0
55,1999,1999-10-10,5,27.042,TEN,,BAL,W 14-11,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
56,1999,1999-10-17,6,27.049,TEN,@,NOR,W 24-21,,1,,,,,0.0%,,,,,,,
57,1999,1999-12-05,12,27.098,TEN,@,BAL,L 14-41,,1,,,,,0.0%,,,,,,,
58,1999,1999-12-09,13,27.102,TEN,,OAK,W 21-14,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
59,1999,1999-12-19,14,27.112,TEN,,ATL,W 30-17,,,,,,,0.0%,,,,,,,
60,1999,1999-12-26,15,27.119,TEN,,JAX,W 41-14,,3,1,4,4.00,1,33.3%,1.33,0,0,,0,1,6
61,1999,2000-01-02,16,27.126,TEN,@,PIT,W 47-36,,1,1,24,24.00,1,100.0%,24.00,0,0,,0,1,6
62,2000,2000-09-03,1,28.005,TEN,@,BUF,L 13-16,*,3,3,12,4.00,0,100.0%,4.00,0,0,,0,0,0
