ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1950,1950-09-16,1,25.070,PHI,,CLE,L 10-35,,3,8,37.50,45,1,1,56.8,0,0,5.63,2.50,2,2,1.00,0
2,1950,1950-09-24,2,25.078,PHI,@,CRD,W 45-7,,5,16,31.25,91,0,1,25.8,0,0,5.69,2.88,1,3,3.00,0
3,1950,1950-10-07,3,25.091,PHI,,RAM,W 56-20,,1,1,100.00,35,1,0,158.3,0,0,35.00,55.00,0,0,,0
4,1950,1950-10-29,6,25.113,PHI,,WAS,W 35-3,,1,4,25.00,18,1,0,85.4,0,0,4.50,9.50,3,22,7.33,0
5,1950,1950-11-05,7,25.120,PHI,,PIT,L 7-9,,3,7,42.86,20,0,1,10.7,0,0,2.86,-3.57,0,0,,0
6,1950,1950-11-12,8,25.127,PHI,@,WAS,W 33-0,,1,5,20.00,19,1,2,42.9,0,0,3.80,-10.20,2,14,7.00,0
7,1950,1950-11-26,10,25.141,PHI,@,NYG,L 3-7,,0,3,0.00,0,0,1,0.0,0,0,0.00,-15.00,11,36,3.27,0
8,1950,1950-12-03,11,25.148,PHI,@,CLE,L 7-13,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,2,5,2.50,0
9,1951,1951-09-30,1,26.084,PHI,@,CRD,W 17-14,,3,9,33.33,52,1,1,51.4,0,0,5.78,3.00,3,2,0.67,0
10,1951,1951-10-06,2,26.090,PHI,,SFO,W 21-14,,1,3,33.33,11,0,0,45.1,0,0,3.67,3.67,0,0,,0
11,1951,1951-10-14,3,26.098,PHI,@,GNB,L 24-37,,10,19,52.63,162,1,1,77.1,0,0,8.53,7.21,3,6,2.00,0
12,1951,1951-10-21,4,26.105,PHI,@,NYG,L 24-26,,7,15,46.67,81,1,0,85.7,0,0,5.40,6.73,1,1,1.00,0
13,1951,1951-10-28,5,26.112,PHI,,WAS,L 23-27,,2,7,28.57,27,0,2,3.6,0,0,3.86,-9.00,0,0,,0
14,1951,1951-11-18,8,26.133,PHI,,DET,L 10-28,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0
15,1953,1953-09-27,1,28.081,NYG,@,RAM,L 7-21,,6,12,50.00,53,1,2,50.3,0,0,4.42,-1.42,1,2,2.00,0
16,1953,1953-10-11,3,28.095,NYG,@,WAS,L 9-13,,0,3,0.00,0,0,1,0.0,0,0,0.00,-15.00,0,0,,0
17,1953,1953-11-22,9,28.137,PIT,,CLE,L 16-20,,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,1,1,1.00,0
18,1953,1953-11-29,10,28.144,PIT,,WAS,L 9-17,*,23,43,53.49,238,0,3,40.6,0,0,5.53,2.40,2,5,2.50,0
19,1953,1953-12-06,11,28.151,PIT,@,CRD,W 21-17,*,11,20,55.00,73,1,2,40.2,0,0,3.65,0.15,8,17,2.13,1
20,1953,1953-12-13,12,28.158,PIT,@,WAS,W 14-13,*,14,28,50.00,142,0,0,64.9,0,0,5.07,5.07,2,2,1.00,0
