ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1973,1973-09-16,1,22.194,BUF,@,NWE,W 31-13,,,,,,,,,,,,,,
2,1973,1973-09-23,2,22.201,BUF,@,SDG,L 7-34,1,7,7.00,0,0,0,,0,0,0,,0,0,0
3,1973,1973-09-30,3,22.208,BUF,,NYJ,W 9-7,,,,,,,,,,,,,,
4,1973,1973-10-07,4,22.215,BUF,,PHI,W 27-26,0,0,,0,0,0,,0,1,18,18.00,0,0,0
5,1973,1973-10-14,5,22.222,BUF,,BAL,W 31-13,,,,,,,,,,,,,,
6,1973,1973-10-21,6,22.229,BUF,@,MIA,L 6-27,2,2,1.00,0,0,0,,0,1,18,18.00,0,0,0
7,1973,1973-10-29,7,22.237,BUF,,KAN,W 23-14,,,,,,,,,,,,,,
8,1973,1973-11-04,8,22.243,BUF,@,NOR,L 0-13,0,0,,0,0,0,,0,1,21,21.00,0,0,0
9,1973,1973-11-11,9,22.250,BUF,,CIN,L 13-16,0,0,,0,0,0,,0,1,22,22.00,0,0,0
10,1973,1973-11-18,10,22.257,BUF,,MIA,L 0-17,0,0,,0,0,0,,0,2,37,18.50,0,0,0
11,1973,1973-11-25,11,22.264,BUF,@,BAL,W 24-17,,,,,,,,,,,,,,
12,1974,1974-09-22,2,23.200,BUF,,MIA,L 16-24,,,,,,,,,,,,,,
13,1974,1974-09-29,3,23.207,BUF,,NYJ,W 16-12,,,,,,,,,,,,,,
14,1974,1974-10-06,4,23.214,BUF,@,GNB,W 27-7,,,,,,,,,,,,,,
15,1974,1974-11-03,8,23.242,STL,@,DAL,L 14-17,,,,,,,,,,,,,,
16,1974,1974-11-11,9,23.250,STL,,MIN,L 24-28,,,,,,,,,,,,,,
17,1974,1974-11-17,10,23.256,STL,@,PHI,W 13-3,,,,,,,,,,,,,,
18,1974,1974-11-24,11,23.263,STL,@,NYG,W 23-21,,,,,,,,,,,,,,
19,1974,1974-12-01,12,23.270,STL,,KAN,L 13-17,,,,,,,,,,,,,,
20,1974,1974-12-08,13,23.277,STL,@,NOR,L 0-14,,,,,,,,,,,,,,
21,1974,1974-12-15,14,23.284,STL,,NYG,W 26-14,,,,,,,,,,,,,,
22,1975,1975-09-28,2,24.206,STL,@,DAL,L 31-37,2,7,3.50,0,2,16,8.00,0,0,0,,0,0,0
23,1975,1975-10-05,3,24.213,STL,,NYG,W 26-14,3,7,2.33,0,1,5,5.00,0,0,0,,0,0,0
24,1975,1975-10-13,4,24.221,STL,@,WAS,L 17-27,1,7,7.00,0,1,5,5.00,0,0,0,,0,0,0
25,1975,1975-10-19,5,24.227,STL,,PHI,W 31-20,9,64,7.11,0,1,5,5.00,0,1,18,18.00,0,0,0
26,1975,1975-10-25,6,24.233,STL,@,NYG,W 20-13,1,4,4.00,0,0,0,,0,0,0,,0,0,0
27,1975,1975-11-02,7,24.241,STL,,NWE,W 24-17,3,6,2.00,0,1,7,7.00,0,0,0,,0,0,0
28,1975,1975-11-09,8,24.248,STL,@,PHI,W 24-23,3,23,7.67,0,4,61,15.25,0,0,0,,0,0,0
29,1975,1975-11-16,9,24.255,STL,,WAS,W 20-17,5,36,7.20,0,0,0,,0,0,0,,0,0,0
30,1975,1975-11-23,10,24.262,STL,@,NYJ,W 37-6,10,67,6.70,0,1,21,21.00,0,0,0,,0,0,0
31,1975,1975-11-27,11,24.266,STL,,BUF,L 14-32,2,1,0.50,0,5,39,7.80,0,0,0,,0,0,0
32,1975,1975-12-07,12,24.276,STL,,DAL,W 31-17,3,-1,-0.33,1,1,16,16.00,0,0,0,,0,1,6
33,1975,1975-12-14,13,24.283,STL,@,CHI,W 34-20,9,39,4.33,1,2,19,9.50,1,0,0,,0,2,12
