ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1968,1968-09-14,1,22.014,MIN,,ATL,W 47-7,2,53,26.50,0,4,32,8.00,0,0,0,0,0,0
2,1968,1968-09-22,2,22.022,MIN,@,GNB,W 26-13,0,0,,0,1,0,0.00,0,0,0,0,0,0
3,1968,1968-09-29,3,22.029,MIN,,CHI,L 17-27,3,49,16.33,0,1,4,4.00,0,0,0,0,0,0
4,1968,1968-10-06,4,22.036,MIN,,DET,W 24-10,1,21,21.00,0,3,18,6.00,0,0,0,0,0,0
5,1968,1968-10-13,5,22.043,MIN,@,NOR,L 17-20,3,88,29.33,0,0,0,,0,0,0,0,0,0
6,1968,1968-10-20,6,22.050,MIN,,DAL,L 7-20,1,22,22.00,0,0,0,,0,0,0,0,0,0
7,1968,1968-10-27,7,22.057,MIN,@,CHI,L 24-26,2,43,21.50,0,1,3,3.00,0,0,0,0,0,0
8,1968,1968-11-03,8,22.064,MIN,,WAS,W 27-14,0,0,,0,3,107,35.67,1,1,6,0,0,0
9,1968,1968-11-10,9,22.071,MIN,,GNB,W 14-10,1,31,31.00,0,0,0,,0,0,0,0,0,0
10,1968,1968-11-17,10,22.078,MIN,@,DET,W 13-6,0,0,,0,4,24,6.00,0,0,0,0,0,0
11,1968,1968-11-24,11,22.085,MIN,@,BAL,L 9-21,1,15,15.00,0,0,0,,0,0,0,0,0,0
12,1968,1968-12-01,12,22.092,MIN,,RAM,L 3-31,3,70,23.33,0,1,0,0.00,0,0,0,0,0,0
13,1968,1968-12-08,13,22.099,MIN,@,SFO,W 30-20,3,120,40.00,0,0,0,,0,0,0,0,0,0
14,1968,1968-12-15,14,22.106,MIN,@,PHI,W 24-17,2,64,32.00,0,2,13,6.50,0,0,0,0,0,0
15,1969,1969-09-21,1,23.021,MIN,@,NYG,L 23-24,0,0,,0,5,29,5.80,0,0,0,0,0,0
16,1969,1969-09-28,2,23.028,MIN,,BAL,W 52-14,1,25,25.00,0,3,11,3.67,0,0,0,0,0,0
17,1969,1969-10-12,4,23.042,MIN,@,CHI,W 31-0,0,0,,0,4,7,1.75,0,0,0,0,0,0
18,1969,1969-10-19,5,23.049,MIN,@,STL,W 27-10,1,24,24.00,0,6,59,9.83,0,0,0,0,0,0
19,1969,1969-10-26,6,23.056,MIN,,DET,W 24-10,2,21,10.50,0,2,10,5.00,0,0,0,0,0,0
20,1969,1969-11-02,7,23.063,MIN,,CHI,W 31-14,0,0,,0,2,18,9.00,0,0,0,0,0,0
21,1969,1969-11-09,8,23.070,MIN,,CLE,W 51-3,1,25,25.00,0,1,55,55.00,0,0,0,0,0,0
22,1969,1969-11-16,9,23.077,MIN,@,GNB,W 9-7,0,0,,0,1,2,2.00,0,0,0,0,0,0
23,1969,1969-11-23,10,23.084,MIN,,PIT,W 52-14,2,47,23.50,0,4,10,2.50,0,0,0,0,0,0
24,1969,1969-11-27,11,23.088,MIN,@,DET,W 27-0,0,0,,0,2,7,3.50,0,0,0,0,0,0
25,1969,1969-12-07,12,23.098,MIN,@,RAM,W 20-13,1,78,78.00,0,2,21,10.50,0,0,0,0,0,0
26,1969,1969-12-14,13,23.105,MIN,,SFO,W 10-7,0,0,,0,4,8,2.00,0,0,0,0,0,0
27,1969,1969-12-21,14,23.112,MIN,@,ATL,L 3-10,1,20,20.00,0,3,8,2.67,0,0,0,0,0,0
28,1970,1970-09-20,1,24.020,MIN,,KAN,W 27-10,1,49,49.00,0,3,29,9.67,0,0,0,0,0,0
29,1970,1970-09-27,2,24.027,MIN,,NOR,W 26-0,0,0,,0,3,27,9.00,0,0,0,0,0,0
30,1970,1970-10-04,3,24.034,MIN,@,GNB,L 10-13,0,0,,0,3,8,2.67,0,0,0,0,0,0
31,1970,1970-10-11,4,24.041,MIN,@,CHI,W 24-0,0,0,,0,3,16,5.33,0,0,0,0,0,0
32,1970,1970-10-18,5,24.048,MIN,,DAL,W 54-13,2,54,27.00,0,2,52,26.00,0,0,0,0,0,0
33,1970,1970-10-26,6,24.056,MIN,,RAM,W 13-3,0,0,,0,1,2,2.00,0,0,0,0,0,0
34,1970,1970-11-01,7,24.062,MIN,@,DET,W 30-17,0,0,,0,5,6,1.20,0,0,0,0,0,0
35,1970,1970-11-08,8,24.069,MIN,@,WAS,W 19-10,1,23,23.00,0,1,0,0.00,0,0,0,0,0,0
36,1970,1970-11-15,9,24.076,MIN,,DET,W 24-20,,,,,,,,,,,,,
37,1970,1970-11-22,10,24.083,MIN,,GNB,W 10-3,,,,,,,,,,,,,
38,1970,1970-11-29,11,24.090,MIN,@,NYJ,L 10-20,3,58,19.33,0,5,16,3.20,0,0,0,0,0,0
39,1970,1970-12-05,12,24.096,MIN,,CHI,W 16-13,1,14,14.00,0,1,3,3.00,0,0,0,1,0,0
40,1970,1970-12-13,13,24.104,MIN,@,BOS,W 35-14,2,55,27.50,0,1,4,4.00,0,0,0,0,0,0
41,1970,1970-12-20,14,24.111,MIN,@,ATL,W 37-7,1,66,66.00,0,1,6,6.00,0,0,0,0,0,0
42,1971,1971-09-20,1,25.020,MIN,@,DET,W 16-13,1,22,22.00,0,3,21,7.00,0,0,0,0,0,0
43,1971,1971-09-26,2,25.026,MIN,,CHI,L 17-20,2,33,16.50,0,0,0,,0,0,0,0,0,0
44,1971,1971-10-03,3,25.033,MIN,,BUF,W 19-0,0,0,,0,1,7,7.00,0,0,0,1,31,0
45,1971,1971-10-10,4,25.040,MIN,@,PHI,W 13-0,0,0,,0,2,5,2.50,0,0,0,0,0,0
46,1971,1971-10-17,5,25.047,MIN,@,GNB,W 24-13,2,69,34.50,0,0,0,,0,0,0,0,0,0
47,1971,1971-10-25,6,25.055,MIN,,BAL,W 10-3,1,23,23.00,0,2,12,6.00,0,0,0,0,0,0
48,1971,1971-10-31,7,25.061,MIN,@,NYG,W 17-10,2,59,29.50,0,4,20,5.00,0,0,0,0,0,0
49,1971,1971-11-07,8,25.068,MIN,,SFO,L 9-13,2,49,24.50,0,0,0,,0,0,0,0,0,0
50,1971,1971-11-14,9,25.075,MIN,,GNB,W 3-0,0,0,,0,1,6,6.00,0,0,0,2,56,0
51,1971,1971-11-21,10,25.082,MIN,@,NOR,W 23-10,2,39,19.50,0,2,5,2.50,0,0,0,2,54,0
52,1971,1971-11-28,11,25.089,MIN,,ATL,W 24-7,2,51,25.50,0,1,1,1.00,0,0,0,0,0,0
53,1971,1971-12-05,12,25.096,MIN,@,SDG,L 14-30,6,122,20.33,0,0,0,,0,0,0,1,6,0
54,1971,1971-12-11,13,25.102,MIN,,DET,W 29-10,3,63,21.00,0,1,1,1.00,0,0,0,0,0,0
