ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,24.049,NOR,,ATL,W 23-17,,,,,,,,
2,2013,2013-09-15,2,24.056,NOR,@,TAM,W 16-14,,,,,,,,
3,2013,2013-09-22,3,24.063,NOR,,ARI,W 31-7,*,,,,,,,
4,2013,2013-09-30,4,24.071,NOR,,MIA,W 38-17,,,,,,,,
5,2013,2013-10-06,5,24.077,NOR,@,CHI,W 26-18,,,,,,,,
6,2013,2013-10-13,6,24.084,NOR,@,NWE,L 27-30,,,,,,,,
7,2013,2013-10-27,7,24.098,NOR,,BUF,W 35-17,,,,,,,,
8,2013,2013-11-03,8,24.105,NOR,@,NYJ,L 20-26,,,,,,,,
9,2013,2013-11-10,9,24.112,NOR,,DAL,W 49-17,,,,,,,,
10,2013,2013-11-17,10,24.119,NOR,,SFO,W 23-20,,,,,,,,
11,2013,2013-11-21,11,24.123,NOR,@,ATL,W 17-13,*,,,,,,,
12,2013,2013-12-02,12,24.134,NOR,@,SEA,L 7-34,,,,,,,,
13,2013,2013-12-08,13,24.140,NOR,,CAR,W 31-13,,,,,,,,
14,2013,2013-12-15,14,24.147,NOR,@,STL,L 16-27,,,,,,,,
15,2013,2013-12-22,15,24.154,NOR,@,CAR,L 13-17,,,,,,,,
16,2013,2013-12-29,16,24.161,NOR,,TAM,W 42-17,,,,,,,,
17,2014,2014-09-07,1,25.048,NOR,@,ATL,L 34-37,,,,,,,,
18,2014,2014-09-14,2,25.055,NOR,@,CLE,L 24-26,,,,,,,,
19,2014,2014-09-21,3,25.062,NOR,,MIN,W 20-9,,,,,,,,
20,2014,2014-09-28,4,25.069,NOR,@,DAL,L 17-38,,,,,,,,
21,2014,2014-10-05,5,25.076,NOR,,TAM,W 37-31,,,,,,,,
22,2014,2014-10-19,6,25.090,NOR,@,DET,L 23-24,,,,,,,,
23,2014,2014-10-26,7,25.097,NOR,,GNB,W 44-23,*,,,,,,,
24,2014,2014-10-30,8,25.101,NOR,@,CAR,W 28-10,*,0,0,,0,0.0,1,0
25,2014,2014-11-09,9,25.111,NOR,,SFO,L 24-27,,,,,,,,
26,2014,2014-11-16,10,25.118,NOR,,CIN,L 10-27,,,,,,,,
27,2014,2014-11-24,11,25.126,NOR,,BAL,L 27-34,,,,,,,,
28,2014,2014-11-30,12,25.132,NOR,@,PIT,W 35-32,,,,,,,,
29,2014,2014-12-07,13,25.139,NOR,,CAR,L 10-41,,,,,,,,
30,2014,2014-12-15,14,25.147,NOR,@,CHI,W 31-15,,,,,,,,
31,2014,2014-12-21,15,25.153,NOR,,ATL,L 14-30,,1,0,0.00,0,0.0,0,0
32,2014,2014-12-28,16,25.160,NOR,@,TAM,W 23-20,,,,,,,,
33,2015,2015-09-13,1,26.054,NOR,@,ARI,L 19-31,*,0,0,,0,0.0,0,0
34,2015,2015-09-20,2,26.061,NOR,,TAM,L 19-26,*,0,0,,0,0.0,0,0
35,2015,2015-09-27,3,26.068,NOR,@,CAR,L 22-27,*,0,0,,0,0.0,0,0
36,2015,2015-10-04,4,26.075,NOR,,DAL,W 26-20,*,0,0,,0,0.0,0,0
37,2015,2015-10-11,5,26.082,NOR,@,PHI,L 17-39,*,0,0,,0,0.0,0,0
38,2015,2015-10-25,7,26.096,NOR,@,IND,W 27-21,*,0,0,,0,0.0,0,0
39,2015,2015-11-01,8,26.103,NOR,,NYG,W 52-49,*,0,0,,0,0.0,0,0
40,2015,2015-11-08,9,26.110,NOR,,TEN,L 28-34,*,0,0,,0,0.0,0,0
41,2015,2015-11-15,10,26.117,NOR,@,WAS,L 14-47,*,0,0,,0,0.0,0,0
42,2015,2015-11-29,11,26.131,NOR,@,HOU,L 6-24,,0,0,,0,0.0,0,0
43,2015,2015-12-06,12,26.138,NOR,,CAR,L 38-41,*,0,0,,0,0.0,0,0
44,2015,2015-12-13,13,26.145,NOR,@,TAM,W 24-17,*,0,0,,0,0.0,0,0
45,2015,2015-12-21,14,26.153,NOR,,DET,L 27-35,,0,0,,0,0.0,0,0
46,2015,2015-12-27,15,26.159,NOR,,JAX,W 38-27,*,0,0,,0,0.0,0,0
47,2015,2016-01-03,16,26.166,NOR,@,ATL,W 20-17,*,0,0,,0,0.0,0,0
48,2016,2016-09-11,1,27.052,NOR,,OAK,L 34-35,*,0,0,,0,0.0,0,0
49,2016,2016-09-18,2,27.059,NOR,@,NYG,L 13-16,*,0,0,,0,0.0,0,0
50,2016,2016-09-26,3,27.067,NOR,,ATL,L 32-45,*,0,0,,0,0.0,0,0
51,2016,2016-10-02,4,27.073,NOR,@,SDG,W 35-34,*,0,0,,0,0.0,0,0
52,2016,2016-10-16,5,27.087,NOR,,CAR,W 41-38,,0,0,,0,0.0,0,0
53,2016,2016-10-23,6,27.094,NOR,@,KAN,L 21-27,,0,0,,0,0.0,0,0
54,2016,2016-10-30,7,27.101,NOR,,SEA,W 25-20,,0,0,,0,0.0,0,0
55,2016,2016-11-06,8,27.108,NOR,@,SFO,W 41-23,*,0,0,,0,0.0,0,0
56,2016,2016-11-13,9,27.115,NOR,,DEN,L 23-25,,0,0,,0,0.0,0,0
57,2016,2016-11-17,10,27.119,NOR,@,CAR,L 20-23,,0,0,,0,0.0,0,0
58,2016,2016-11-27,11,27.129,NOR,,LAR,W 49-21,,0,0,,0,0.0,0,0
59,2016,2016-12-04,12,27.136,NOR,,DET,L 13-28,,0,0,,0,0.0,0,0
60,2016,2016-12-11,13,27.143,NOR,@,TAM,L 11-16,*,0,0,,0,0.0,0,0
61,2016,2016-12-18,14,27.150,NOR,@,ARI,W 48-41,*,0,0,,0,0.0,0,0
62,2016,2016-12-24,15,27.156,NOR,,TAM,W 31-24,,0,0,,0,0.0,0,0
63,2016,2017-01-01,16,27.164,NOR,@,ATL,L 32-38,,0,0,,0,0.0,0,0
64,2017,2017-10-15,6,28.086,DET,@,NOR,L 38-52,,0,0,,0,0.0,0,0
65,2017,2017-10-29,7,28.100,DET,,PIT,L 15-20,,0,0,,0,0.0,0,0
