ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1964,1964-11-01,8,22.253,SFO,@,BAL,L 7-37,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
2,1964,1964-11-08,9,22.260,SFO,@,MIN,L 7-24,5,29,5.80,0,0,0,,0,0,0,,0,0,0,,0,0,0
3,1964,1964-11-15,10,22.267,SFO,,GNB,W 24-14,2,3,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1964,1964-11-29,12,22.281,SFO,,BAL,L 3-14,14,48,3.43,0,3,60,20.00,0,0,0,,0,0,0,,0,0,0
5,1964,1964-12-06,13,22.288,SFO,,RAM,W 28-7,16,13,0.81,1,3,4,1.33,0,0,0,,0,0,0,,0,1,6
6,1964,1964-12-13,14,22.295,SFO,@,DET,L 7-24,4,15,3.75,0,1,9,9.00,0,1,0,0.00,0,0,0,,0,0,0
7,1965,1965-09-19,1,23.209,SFO,,CHI,W 52-24,7,91,13.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
8,1965,1965-09-26,2,23.216,SFO,,PIT,W 27-17,4,6,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
9,1965,1965-10-03,3,23.223,SFO,@,BAL,L 24-27,3,4,1.33,0,1,8,8.00,0,1,39,39.00,0,0,0,,0,0,0
10,1965,1965-10-10,4,23.230,SFO,@,GNB,L 10-27,3,0,0.00,0,1,-3,-3.00,0,1,9,9.00,0,0,0,,0,0,0
11,1965,1965-10-17,5,23.237,SFO,@,RAM,W 45-21,5,15,3.00,0,1,11,11.00,0,1,18,18.00,0,0,0,,0,0,0
12,1965,1965-10-24,6,23.244,SFO,,MIN,L 41-42,2,16,8.00,0,0,0,,0,2,54,27.00,0,0,0,,0,0,0
13,1965,1965-10-31,7,23.251,SFO,,BAL,L 28-34,3,21,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1965,1965-11-07,8,23.258,SFO,@,DAL,L 31-39,5,14,2.80,1,1,-8,-8.00,0,1,28,28.00,0,0,0,,0,1,6
15,1965,1965-11-14,9,23.265,SFO,@,DET,W 27-21,2,9,4.50,0,3,28,9.33,0,0,0,,0,0,0,,0,0,0
16,1965,1965-11-21,10,23.272,SFO,,RAM,W 30-27,1,3,3.00,1,0,0,,0,5,131,26.20,0,0,0,,0,1,6
17,1965,1965-11-28,11,23.279,SFO,@,MIN,W 45-24,5,18,3.60,0,0,0,,0,1,27,27.00,0,1,3,3.00,0,0,0
18,1965,1965-12-05,12,23.286,SFO,,DET,W 17-14,1,15,15.00,0,0,0,,0,1,12,12.00,0,0,0,,0,0,0
19,1965,1965-12-12,13,23.293,SFO,@,CHI,L 20-61,1,-2,-2.00,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
20,1965,1965-12-19,14,23.300,SFO,,GNB,T 24-24,10,46,4.60,0,3,-11,-3.67,0,1,16,16.00,0,0,0,,0,0,0
21,1966,1966-09-30,3,24.220,SFO,@,RAM,L 3-34,7,22,3.14,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1966,1966-10-16,5,24.236,SFO,@,ATL,W 44-7,3,14,4.67,0,1,18,18.00,1,0,0,,0,0,0,,0,1,6
23,1966,1966-10-23,6,24.243,SFO,,DET,W 27-24,2,11,5.50,0,1,14,14.00,0,0,0,,0,0,0,,0,0,0
24,1966,1966-10-30,7,24.250,SFO,@,MIN,L 3-28,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1966,1966-11-06,8,24.257,SFO,,RAM,W 21-13,2,1,0.50,0,1,0,0.00,0,1,20,20.00,0,0,0,,0,0,0
26,1966,1966-11-13,9,24.264,SFO,@,CHI,T 30-30,0,0,,0,0,0,,0,1,13,13.00,0,0,0,,0,0,0
27,1966,1966-11-20,10,24.271,SFO,,PHI,L 34-35,4,17,4.25,1,0,0,,0,0,0,,0,0,0,,0,1,6
28,1966,1966-11-24,11,24.275,SFO,@,DET,W 41-14,9,30,3.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
29,1966,1966-12-04,12,24.285,SFO,@,GNB,L 7-20,3,8,2.67,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
30,1966,1966-12-11,13,24.292,SFO,,CHI,W 41-14,2,8,4.00,0,1,-5,-5.00,0,0,0,,0,0,0,,0,0,0
31,1966,1966-12-18,14,24.299,SFO,,BAL,L 14-30,2,6,3.00,0,2,13,6.50,0,1,32,32.00,0,0,0,,0,0,0
32,1967,1967-09-17,1,25.207,SFO,@,MIN,W 27-21,5,30,6.00,1,1,4,4.00,0,2,52,26.00,0,0,0,,0,1,6
33,1967,1967-09-24,2,25.214,SFO,,ATL,W 38-7,7,81,11.57,2,1,29,29.00,0,1,22,22.00,0,0,0,,0,2,12
34,1967,1967-10-01,3,25.221,SFO,@,BAL,L 7-41,4,16,4.00,0,2,28,14.00,0,4,75,18.75,0,0,0,,0,0,0
35,1967,1967-10-08,4,25.228,SFO,@,RAM,W 27-24,8,24,3.00,0,5,23,4.60,0,0,0,,0,0,0,,0,0,0
36,1967,1967-10-15,5,25.235,SFO,@,PHI,W 28-27,11,57,5.18,2,1,8,8.00,0,1,10,10.00,0,0,0,,0,2,12
37,1967,1967-10-22,6,25.242,SFO,,NOR,W 27-13,0,0,,0,1,10,10.00,0,1,31,31.00,0,0,0,,0,0,0
38,1967,1967-11-05,8,25.256,SFO,,RAM,L 7-17,5,11,2.20,0,2,19,9.50,0,0,0,,0,0,0,,0,0,0
39,1967,1967-11-19,10,25.270,SFO,@,GNB,L 0-13,7,27,3.86,0,3,31,10.33,0,0,0,,0,0,0,,0,0,0
40,1967,1967-11-26,11,25.277,SFO,,BAL,L 9-26,8,39,4.88,0,4,34,8.50,0,0,0,,0,0,0,,0,0,0
41,1967,1967-12-03,12,25.284,SFO,,CHI,L 14-28,2,10,5.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
42,1967,1967-12-10,13,25.291,SFO,@,ATL,W 34-28,4,21,5.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
43,1967,1967-12-16,14,25.297,SFO,,DAL,W 24-16,6,26,4.33,0,1,32,32.00,1,0,0,,0,0,0,,0,1,6
44,1968,1968-09-15,1,26.206,SFO,@,BAL,L 10-27,11,57,5.18,0,4,31,7.75,0,0,0,,0,0,0,,0,0,0
45,1968,1968-09-22,2,26.213,SFO,,STL,W 35-17,18,55,3.06,0,0,0,,0,0,0,,0,0,0,,0,0,0
46,1968,1968-09-29,3,26.220,SFO,,ATL,W 28-13,16,78,4.88,0,2,29,14.50,1,0,0,,0,0,0,,0,1,6
47,1968,1968-10-06,4,26.227,SFO,@,RAM,L 10-24,6,23,3.83,0,0,0,,0,0,0,,0,0,0,,0,0,0
48,1968,1968-10-13,5,26.234,SFO,,BAL,L 14-42,13,44,3.38,0,0,0,,0,0,0,,0,0,0,,0,0,0
49,1968,1968-10-20,6,26.241,SFO,@,NYG,W 26-10,16,101,6.31,0,0,0,,0,0,0,,0,0,0,,0,0,0
50,1968,1968-10-27,7,26.248,SFO,@,DET,W 14-7,11,28,2.55,0,6,61,10.17,0,0,0,,0,0,0,,0,0,0
51,1968,1968-11-03,8,26.255,SFO,,CLE,L 21-33,8,23,2.88,0,0,0,,0,0,0,,0,0,0,,0,0,0
52,1968,1968-11-10,9,26.262,SFO,@,CHI,L 19-27,10,29,2.90,1,1,-11,-11.00,0,0,0,,0,0,0,,0,1,6
53,1968,1968-11-17,10,26.269,SFO,,RAM,T 20-20,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
54,1968,1968-11-24,11,26.276,SFO,@,PIT,W 45-28,5,12,2.40,0,2,38,19.00,1,0,0,,0,0,0,,0,1,6
55,1968,1968-12-01,12,26.283,SFO,,GNB,W 27-20,1,-1,-1.00,0,5,30,6.00,0,0,0,,0,0,0,,0,0,0
56,1968,1968-12-08,13,26.290,SFO,,MIN,L 20-30,11,63,5.73,0,5,53,10.60,1,0,0,,0,0,0,,0,1,6
57,1968,1968-12-15,14,26.297,SFO,@,ATL,W 14-12,14,60,4.29,0,2,13,6.50,0,0,0,,0,0,0,,0,0,0
58,1969,1969-11-09,8,27.260,SFO,@,RAM,L 30-41,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
59,1969,1969-11-23,10,27.274,SFO,@,NOR,L 38-43,0,0,,0,0,0,,0,2,44,22.00,0,0,0,,0,0,0
60,1969,1969-11-27,11,27.278,SFO,@,DAL,T 24-24,,,,,,,,,0,15,,0,,,,,,
61,1969,1969-12-06,12,27.287,SFO,,CHI,W 42-21,4,5,1.25,0,0,0,,0,2,76,38.00,0,0,0,,0,0,0
62,1970,1970-09-27,2,28.217,NOR,@,MIN,L 0-26,0,0,,0,0,0,,0,1,19,19.00,0,0,0,,0,0,0
