ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1986,1986-09-07,1,23.024,WAS,,PHI,W 41-14,,,,,,,,,,
2,1986,1986-09-14,2,23.031,WAS,,RAI,W 10-6,,,,,,,,,,
3,1986,1986-09-21,3,23.038,WAS,@,SDG,W 30-27,,,,,,,,,,
4,1986,1986-09-28,4,23.045,WAS,,SEA,W 19-14,,,,,,,,,,
5,1986,1986-10-05,5,23.052,WAS,@,NOR,W 14-6,,,,,,,,,,
6,1986,1986-10-12,6,23.059,WAS,@,DAL,L 6-30,,,,,,,,,,
7,1987,1987-10-04,3,24.051,IND,@,BUF,W 47-6,4,50,12.50,2,0,0,,0,2,12
8,1987,1987-10-11,4,24.058,IND,,NYJ,W 6-0,3,11,3.67,0,1,17,17.00,0,0,0
9,1987,1987-10-18,5,24.065,IND,@,PIT,L 7-21,3,17,5.67,0,1,18,18.00,0,0,0
