ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att
25,1952,1952-10-12,3,28.348,RAM,@,GNB,W 30-28,3,18,6.00,0,1,30,30.00,0,0,0,,0,0,,,,,,
26,1952,1952-10-19,4,28.355,RAM,@,DET,L 16-24,3,-13,-4.33,0,1,8,8.00,0,0,0,,0,0,,,,,,
27,1952,1952-10-26,5,28.362,RAM,,CHI,W 31-7,6,13,2.17,0,2,21,10.50,0,0,0,,0,0,,,,,,
28,1952,1952-11-02,6,29.003,RAM,,DTX,W 42-20,2,8,4.00,0,1,37,37.00,1,0,0,,0,0,,,,,,
29,1952,1952-11-09,7,29.010,RAM,@,DTX,W 27-6,6,20,3.33,0,1,-4,-4.00,0,0,0,,0,0,,,,,,
30,1952,1952-11-16,8,29.017,RAM,@,CHI,W 40-24,3,-1,-0.33,0,2,58,29.00,1,0,0,,0,0,,,,,,
31,1952,1952-11-23,9,29.024,RAM,,SFO,W 35-9,3,23,7.67,2,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
32,1952,1952-11-30,10,29.031,RAM,@,SFO,W 34-21,10,7,0.70,1,2,24,12.00,1,0,0,,0,0,,,,,,
33,1952,1952-12-07,11,29.038,RAM,,GNB,W 45-27,7,31,4.43,0,0,0,,0,0,0,,0,0,,,,,,
34,1952,1952-12-14,12,29.045,RAM,,PIT,W 28-14,6,33,5.50,0,6,80,13.33,0,0,0,,0,0,,,,,,
35,1953,1953-10-25,5,29.360,RAM,,CHI,W 38-24,1,1,1.00,0,1,27,27.00,0,0,0,,0,0,,,,,,
36,1953,1953-11-01,6,30.002,RAM,,DET,W 37-24,2,-3,-1.50,0,2,63,31.50,1,0,0,,0,0,,,,,,
37,1953,1953-11-22,9,30.023,RAM,@,BAL,W 21-13,0,0,,0,1,26,26.00,1,0,0,,0,0,,,,,,
38,1953,1953-11-29,10,30.030,RAM,@,CHI,L 21-24,3,19,6.33,0,0,0,,0,0,0,,0,0,,,,,,
39,1953,1953-12-05,11,30.036,RAM,,BAL,W 45-2,0,0,,0,2,35,17.50,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
40,1953,1953-12-12,12,30.043,RAM,,GNB,W 33-17,2,9,4.50,0,0,0,,0,1,1,100.00,50,0,0,118.7,0,0,50.00,50.00
