ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2010,2010-09-19,2,22.253,ARI,@,ATL,L 7-41,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
2,2010,2010-09-26,3,22.260,ARI,,OAK,W 24-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,6,3.00,0,0,0,0.0,0,0
3,2010,2010-10-03,4,22.267,ARI,@,SDG,L 10-41,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,19,19.00,0,0,0,0.0,0,0
4,2010,2010-10-10,5,22.274,ARI,,NOR,W 30-20,,3,2,27,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,2,4,2.00,0,0,0,0.0,0,0
5,2010,2010-10-24,6,22.288,ARI,@,SEA,L 10-22,*,4,2,40,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,4,37,9.25,0,0,0,0.0,0,0
6,2010,2010-10-31,7,22.295,ARI,,TAM,L 35-38,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,22,7.33,0,0,0,0.0,0,0
7,2010,2010-11-07,8,22.302,ARI,@,MIN,L 24-27,,2,2,29,14.50,1,100.0%,14.50,0,0,,0,0,0,,0,1,7,7.00,0,1,6,0.0,0,0
8,2010,2010-11-14,9,22.309,ARI,,SEA,L 18-36,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,11,11.00,0,0,0,0.0,0,0
9,2010,2010-11-21,10,22.316,ARI,@,KAN,L 13-31,,11,6,52,8.67,0,54.5%,4.73,0,0,,0,2,41,20.50,0,2,11,5.50,0,0,0,0.0,0,0
10,2010,2010-11-29,11,22.324,ARI,,SFO,L 6-27,,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,2,5,2.50,0,0,0,0.0,0,0
11,2010,2010-12-05,12,22.330,ARI,,STL,L 6-19,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,3,18,6.00,0,0,0,0.0,0,0
12,2010,2010-12-12,13,22.337,ARI,,DEN,W 43-13,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,5,72,14.40,0,0,0,0.0,0,0
13,2010,2010-12-19,14,22.344,ARI,@,CAR,L 12-19,,2,0,0,,0,0.0%,0.00,0,0,,0,2,72,36.00,0,2,9,4.50,0,0,0,0.0,0,0
14,2010,2010-12-25,15,22.350,ARI,,DAL,W 27-26,,9,5,110,22.00,1,55.6%,12.22,0,0,,0,5,109,21.80,0,4,25,6.25,0,1,6,0.0,0,0
15,2010,2011-01-02,16,22.358,ARI,@,SFO,L 7-38,*,11,4,23,5.75,0,36.4%,2.09,0,0,,0,5,104,20.80,0,3,17,5.67,0,0,0,0.0,0,0
16,2011,2011-09-11,1,23.245,ARI,,CAR,W 28-21,*,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2011,2011-09-18,2,23.252,ARI,@,WAS,L 21-22,*,7,3,30,10.00,0,42.9%,4.29,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2011,2011-09-25,3,23.259,ARI,@,SEA,L 10-13,*,6,4,38,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
19,2011,2011-10-02,4,23.266,ARI,,NYG,L 27-31,*,0,0,0,,0,0.0%,,0,0,,0,1,21,21.00,0,0,0,,0,0,0,0.0,1,0
20,2011,2011-10-09,5,23.273,ARI,@,MIN,L 10-34,*,6,3,36,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2011,2011-10-23,6,23.287,ARI,,PIT,L 20-32,*,5,1,8,8.00,0,20.0%,1.60,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2011,2011-10-30,7,23.294,ARI,@,BAL,L 27-30,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2011,2011-11-06,8,23.301,ARI,,STL,W 19-13,*,7,5,55,11.00,0,71.4%,7.86,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
24,2011,2011-11-13,9,23.308,ARI,@,PHI,W 21-17,*,7,4,55,13.75,0,57.1%,7.86,1,12,12.00,0,1,12,12.00,0,0,0,,0,0,0,0.0,1,0
25,2011,2011-11-20,10,23.315,ARI,@,SFO,L 7-23,*,9,3,51,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
26,2011,2011-11-27,11,23.322,ARI,@,STL,W 23-20,*,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2011,2011-12-04,12,23.329,ARI,,DAL,W 19-13,*,6,6,111,18.50,0,100.0%,18.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2011,2011-12-11,13,23.336,ARI,,SFO,W 21-19,*,5,2,8,4.00,1,40.0%,1.60,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,1,0
29,2011,2011-12-18,14,23.343,ARI,,CLE,W 20-17,*,10,6,60,10.00,1,60.0%,6.00,1,7,7.00,0,0,0,,0,0,0,,0,1,6,0.0,0,0
30,2011,2011-12-24,15,23.349,ARI,@,CIN,L 16-23,*,10,6,75,12.50,0,60.0%,7.50,0,0,,0,0,0,,0,2,-3,-1.50,0,0,0,0.0,1,0
31,2011,2012-01-01,16,23.357,ARI,,SEA,W 23-20,*,8,4,24,6.00,0,50.0%,3.00,1,8,8.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2012,2012-09-09,1,24.244,ARI,,SEA,W 20-16,*,9,5,54,10.80,1,55.6%,6.00,1,15,15.00,0,0,0,,0,0,0,,0,1,6,0.0,0,0
33,2012,2012-09-16,2,24.251,ARI,@,NWE,W 20-18,*,1,1,2,2.00,1,100.0%,2.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
34,2012,2012-09-23,3,24.258,ARI,,PHI,W 27-6,*,6,3,55,18.33,0,50.0%,9.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2012,2012-09-30,4,24.265,ARI,,MIA,W 24-21,*,9,6,118,19.67,2,66.7%,13.11,0,0,,0,0,0,,0,0,0,,0,2,12,0.0,0,0
36,2012,2012-10-04,5,24.269,ARI,@,STL,L 3-17,*,10,5,39,7.80,0,50.0%,3.90,1,3,3.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
37,2012,2012-10-14,6,24.279,ARI,,BUF,L 16-19,*,6,2,18,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
38,2012,2012-10-21,7,24.286,ARI,@,MIN,L 14-21,*,9,7,103,14.71,1,77.8%,11.44,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
39,2012,2012-10-29,8,24.294,ARI,,SFO,L 3-24,*,11,7,65,9.29,0,63.6%,5.91,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
40,2012,2012-11-04,9,24.300,ARI,@,GNB,L 17-31,*,7,4,86,21.50,0,57.1%,12.29,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
41,2012,2012-11-18,10,24.314,ARI,@,ATL,L 19-23,*,5,1,7,7.00,0,20.0%,1.40,0,0,,0,0,0,,0,1,10,10.00,0,0,0,0.0,0,0
42,2012,2012-11-25,11,24.321,ARI,,STL,L 17-31,*,13,9,92,10.22,0,69.2%,7.08,1,13,13.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
43,2012,2012-12-09,13,24.335,ARI,@,SEA,L 0-58,*,5,3,36,12.00,0,60.0%,7.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
44,2012,2012-12-16,14,24.342,ARI,,DET,W 38-10,*,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
45,2012,2012-12-23,15,24.349,ARI,,CHI,L 13-28,*,12,5,44,8.80,0,41.7%,3.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
46,2012,2012-12-30,16,24.356,ARI,@,SFO,L 13-27,*,6,3,18,6.00,0,50.0%,3.00,1,-2,-2.00,0,0,0,,0,1,5,5.00,0,0,0,0.0,0,0
47,2013,2013-09-08,1,25.242,ARI,@,STL,L 24-27,,9,8,97,12.13,0,88.9%,10.78,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
48,2013,2013-09-15,2,25.249,ARI,,DET,W 25-21,,8,3,36,12.00,0,37.5%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
49,2013,2013-09-22,3,25.256,ARI,@,NOR,L 7-31,,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
50,2013,2013-09-29,4,25.263,ARI,@,TAM,W 13-10,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
51,2013,2013-10-06,5,25.270,ARI,,CAR,W 22-6,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2013,2013-10-13,6,25.277,ARI,@,SFO,L 20-32,,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
53,2013,2013-10-17,7,25.281,ARI,,SEA,L 22-34,*,8,5,33,6.60,0,62.5%,4.13,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
54,2013,2013-10-27,8,25.291,ARI,,ATL,W 27-13,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
55,2013,2013-11-10,9,25.305,ARI,,HOU,W 27-24,,8,5,72,14.40,1,62.5%,9.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
56,2013,2013-11-17,10,25.312,ARI,@,JAX,W 27-14,,4,3,14,4.67,0,75.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
57,2013,2013-11-24,11,25.319,ARI,,IND,W 40-11,,5,3,43,14.33,0,60.0%,8.60,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
58,2013,2013-12-01,12,25.326,ARI,@,PHI,L 21-24,,8,4,29,7.25,0,50.0%,3.63,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
59,2013,2013-12-08,13,25.333,ARI,,STL,W 30-10,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
60,2013,2013-12-15,14,25.340,ARI,@,TEN,W 37-34,,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
61,2013,2013-12-22,15,25.347,ARI,@,SEA,W 17-10,,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
62,2013,2013-12-29,16,25.354,ARI,,SFO,L 20-23,,6,3,74,24.67,1,50.0%,12.33,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
63,2014,2014-09-07,1,26.241,WAS,@,HOU,L 6-17,,3,1,22,22.00,0,33.3%,7.33,0,0,,0,2,56,28.00,0,2,36,18.00,0,0,0,0.0,0,0
64,2014,2014-09-14,2,26.248,WAS,,JAX,W 41-10,,5,4,57,14.25,0,80.0%,11.40,1,19,19.00,0,0,0,,0,7,59,8.43,0,0,0,0.0,0,0
65,2014,2014-09-21,3,26.255,WAS,@,PHI,L 34-37,,6,4,38,9.50,0,66.7%,6.33,0,0,,0,2,36,18.00,0,1,6,6.00,0,0,0,0.0,0,0
