ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1991,1991-09-01,1,23.022,ATL,@,KAN,L 3-14,
2,1991,1991-09-08,2,23.029,ATL,,MIN,L 19-20,
3,1991,1991-09-15,3,23.036,ATL,@,SDG,W 13-10,
4,1991,1991-09-22,4,23.043,ATL,,RAI,W 21-17,
5,1991,1991-09-29,5,23.050,ATL,,NOR,L 6-27,
6,1991,1991-10-13,6,23.064,ATL,@,SFO,W 39-34,
7,1991,1991-10-20,7,23.071,ATL,@,PHO,L 10-16,1.0
8,1991,1991-10-27,8,23.078,ATL,,RAM,W 31-14,
9,1991,1991-11-03,9,23.085,ATL,,SFO,W 17-14,
10,1991,1991-11-10,10,23.092,ATL,@,WAS,L 17-56,
11,1991,1991-11-17,11,23.099,ATL,,TAM,W 43-7,1.0
12,1991,1991-11-24,12,23.106,ATL,@,NOR,W 23-20,
13,1991,1991-12-01,13,23.113,ATL,,GNB,W 35-31,
14,1991,1991-12-08,14,23.120,ATL,@,RAM,W 31-14,1.0
15,1991,1991-12-15,15,23.127,ATL,,SEA,W 26-13,
16,1991,1991-12-22,16,23.134,ATL,@,DAL,L 27-31,
17,1992,1992-09-06,1,24.027,ATL,,NYJ,W 20-17,
18,1992,1992-09-13,2,24.034,ATL,@,WAS,L 17-24,1.0
19,1992,1992-09-20,3,24.041,ATL,,NOR,L 7-10,
20,1992,1992-09-27,4,24.048,ATL,@,CHI,L 31-41,
21,1992,1992-10-04,5,24.055,ATL,,GNB,W 24-10,1.0
22,1992,1992-10-11,6,24.062,ATL,@,MIA,L 17-21,
23,1992,1992-10-18,7,24.069,ATL,@,SFO,L 17-56,
24,1992,1992-11-01,8,24.083,ATL,,RAM,W 30-28,1.0
25,1992,1992-11-09,9,24.091,ATL,,SFO,L 3-41,1.5
26,1992,1992-11-15,10,24.097,ATL,,PHO,W 20-17,
27,1992,1992-11-22,11,24.104,ATL,@,BUF,L 14-41,
28,1992,1992-11-29,12,24.111,ATL,,NWE,W 34-0,
29,1992,1992-12-03,13,24.115,ATL,@,NOR,L 14-22,
30,1992,1992-12-13,14,24.125,ATL,@,TAM,W 35-7,
31,1992,1992-12-21,15,24.133,ATL,,DAL,L 17-41,
32,1992,1992-12-27,16,24.139,ATL,@,RAM,L 27-38,
33,1993,1993-09-05,1,25.026,ATL,@,DET,L 13-30,
34,1993,1993-09-12,2,25.033,ATL,,NOR,L 31-34,
35,1993,1993-09-19,3,25.040,ATL,@,SFO,L 30-37,
36,1993,1993-09-27,4,25.048,ATL,,PIT,L 17-45,
37,1993,1993-10-03,5,25.054,ATL,@,CHI,L 0-6,
38,1993,1993-10-14,6,25.065,ATL,,RAM,W 30-24,1.0
39,1993,1993-10-24,7,25.075,ATL,@,NOR,W 26-15,
40,1993,1993-10-31,8,25.082,ATL,,TAM,L 24-31,
41,1993,1993-11-14,9,25.096,ATL,@,RAM,W 13-0,
42,1993,1993-11-21,10,25.103,ATL,,DAL,W 27-14,1.0
43,1993,1993-11-28,11,25.110,ATL,,CLE,W 17-14,
44,1993,1993-12-05,12,25.117,ATL,@,HOU,L 17-33,
45,1993,1993-12-11,13,25.123,ATL,,SFO,W 27-24,
46,1993,1993-12-19,14,25.131,ATL,@,WAS,L 17-30,
47,1993,1993-12-26,15,25.138,ATL,@,CIN,L 17-21,
