ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2003,2003-09-07,1,21.282,OAK,@,TEN,L 20-25,,,0,0,,0,0.0%,,,
2,2003,2003-09-14,2,21.289,OAK,,CIN,W 23-20,,,1,9,9.00,0,,,0,0
3,2003,2003-09-22,3,21.297,OAK,@,DEN,L 10-31,,,0,0,,0,0.0%,,,
4,2003,2003-09-28,4,21.303,OAK,,SDG,W 34-31,,,0,0,,0,0.0%,,,
5,2003,2003-10-05,5,21.310,OAK,@,CHI,L 21-24,*,2,1,20,20.00,0,50.0%,10.00,0,0
6,2003,2003-10-12,6,21.317,OAK,@,CLE,L 7-13,,3,3,21,7.00,1,100.0%,7.00,1,6
7,2003,2003-10-20,7,21.325,OAK,,KAN,L 10-17,,1,1,8,8.00,0,100.0%,8.00,0,0
8,2003,2003-11-02,8,21.338,OAK,@,DET,L 13-23,,3,1,11,11.00,0,33.3%,3.67,0,0
9,2003,2003-11-09,9,21.345,OAK,,NYJ,L 24-27,,4,3,30,10.00,0,75.0%,7.50,0,0
10,2003,2003-11-16,10,21.352,OAK,,MIN,W 28-18,,,0,0,,0,0.0%,,,
11,2003,2003-11-23,11,21.359,OAK,@,KAN,L 24-27,*,0,,,,,0.0%,,,
12,2003,2003-11-30,12,22.001,OAK,,DEN,L 8-22,,4,2,28,14.00,0,50.0%,7.00,0,0
13,2003,2003-12-07,13,22.008,OAK,@,PIT,L 7-27,,3,1,1,1.00,0,33.3%,0.33,0,0
14,2003,2003-12-14,14,22.015,OAK,,BAL,W 20-12,,0,,,,,0.0%,,,
15,2003,2003-12-22,15,22.023,OAK,,GNB,L 7-41,,2,1,0,0.00,0,50.0%,0.00,0,0
16,2003,2003-12-28,16,22.029,OAK,@,SDG,L 14-21,,0,,,,,0.0%,,,
17,2004,2004-11-07,9,22.344,OAK,@,CAR,W 27-24,,0,,,,,0.0%,,,
18,2004,2004-11-21,10,22.358,OAK,,SDG,L 17-23,,1,1,8,8.00,1,100.0%,8.00,1,6
19,2004,2004-11-28,11,22.365,OAK,@,DEN,W 25-24,,1,,,,,0.0%,,,
20,2004,2004-12-05,12,23.006,OAK,,KAN,L 27-34,,1,1,9,9.00,0,100.0%,9.00,0,0
21,2004,2004-12-12,13,23.013,OAK,@,ATL,L 10-35,,1,1,13,13.00,0,100.0%,13.00,0,0
22,2004,2004-12-19,14,23.020,OAK,,TEN,W 40-35,*,5,3,49,16.33,1,60.0%,9.80,1,6
23,2004,2004-12-25,15,23.026,OAK,@,KAN,L 30-31,,3,3,52,17.33,0,100.0%,17.33,0,0
24,2004,2005-01-02,16,23.034,OAK,,JAX,L 6-13,,1,,,,,0.0%,,,
25,2005,2005-09-18,2,23.293,ARI,,STL,L 12-17,,1,1,13,13.00,0,100.0%,13.00,0,0
26,2005,2005-09-25,3,23.300,ARI,@,SEA,L 12-37,,,0,0,,0,0.0%,,0,0
27,2005,2005-10-02,4,23.307,ARI,,SFO,W 31-14,*,2,2,16,8.00,0,100.0%,8.00,0,0
28,2005,2005-10-09,5,23.314,ARI,,CAR,L 20-24,*,,0,0,,0,0.0%,,0,0
29,2005,2005-10-23,6,23.328,ARI,,TEN,W 20-10,*,,0,0,,0,0.0%,,0,0
30,2005,2005-10-30,7,23.335,ARI,@,DAL,L 13-34,,,0,0,,0,0.0%,,0,0
31,2005,2005-11-06,8,23.342,ARI,,SEA,L 19-33,,,0,0,,0,0.0%,,0,0
