ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1989,1989-09-10,1,23.301,HOU,@,MIN,L 7-38,0,0,,0,0,0,,0,,
2,1989,1989-09-17,2,23.308,HOU,@,SDG,W 34-27,0,0,,0,0,0,,0,,
3,1989,1989-09-24,3,23.315,HOU,,BUF,L 41-47,1,5,5.00,0,0,0,,0,0,0
4,1989,1989-10-01,4,23.322,HOU,,MIA,W 39-7,0,0,,0,0,0,,0,,
5,1989,1989-10-08,5,23.329,HOU,@,NWE,L 13-23,0,0,,0,0,0,,0,,
6,1989,1989-10-15,6,23.336,HOU,@,CHI,W 33-28,0,0,,0,0,0,,0,,
7,1989,1989-10-22,7,23.343,HOU,,PIT,W 27-0,1,14,14.00,0,0,0,,0,0,0
8,1989,1989-10-29,8,23.350,HOU,@,CLE,L 17-28,0,0,,0,0,0,,0,,
9,1989,1989-11-13,10,24.000,HOU,,CIN,W 26-24,0,0,,0,0,0,,0,,
10,1989,1989-11-19,11,24.006,HOU,,RAI,W 23-7,0,0,,0,0,0,,0,,
11,1989,1989-11-26,12,24.013,HOU,@,KAN,L 0-34,0,0,,0,0,0,,0,,
12,1989,1989-12-03,13,24.020,HOU,@,PIT,W 23-16,0,0,,0,1,17,17.00,0,0,0
13,1989,1989-12-10,14,24.027,HOU,,TAM,W 20-17,1,9,9.00,0,1,19,19.00,0,0,0
14,1989,1989-12-17,15,24.034,HOU,@,CIN,L 7-61,0,0,,0,1,10,10.00,0,0,0
15,1989,1989-12-23,16,24.040,HOU,,CLE,L 20-24,0,0,,0,0,0,,0,,
16,1990,1990-09-09,1,24.300,NYG,,PHI,W 27-20,0,0,,0,,,,,,
17,1990,1990-09-16,2,24.307,NYG,@,DAL,W 28-7,0,0,,0,,,,,,
18,1990,1990-09-23,3,24.314,NYG,,MIA,W 20-3,0,0,,0,,,,,,
19,1990,1990-09-30,4,24.321,NYG,,DAL,W 31-17,2,11,5.50,1,0,0,,0,1,6
20,1990,1990-10-14,5,24.335,NYG,@,WAS,W 24-20,0,0,,0,,,,,,
21,1990,1990-10-21,6,24.342,NYG,,PHO,W 20-19,0,0,,0,,,,,,
22,1990,1990-10-28,7,24.349,NYG,,WAS,W 21-10,0,0,,0,,,,,,
23,1990,1990-11-05,8,24.357,NYG,@,IND,W 24-7,1,16,16.00,0,0,0,,0,0,0
24,1990,1990-11-11,9,24.363,NYG,@,RAM,W 31-7,0,0,,0,,,,,,
25,1990,1990-11-18,10,25.005,NYG,,DET,W 20-0,0,0,,0,,,,,,
26,1990,1990-11-25,11,25.012,NYG,@,PHI,L 13-31,0,0,,0,,,,,,
27,1990,1990-12-03,12,25.020,NYG,@,SFO,L 3-7,0,0,,0,,,,,,
28,1990,1990-12-09,13,25.026,NYG,,MIN,W 23-15,0,0,,0,,,,,,
29,1990,1990-12-15,14,25.032,NYG,,BUF,L 13-17,0,0,,0,,,,,,
30,1990,1990-12-23,15,25.040,NYG,@,PHO,W 24-21,0,0,,0,,,,,,
31,1990,1990-12-30,16,25.047,NYG,@,NWE,W 13-10,0,0,,0,,,,,,
32,1991,1991-10-06,6,25.327,IND,,PIT,L 3-21,0,0,,0,0,0,,0,,
33,1991,1991-10-13,7,25.334,IND,@,BUF,L 6-42,5,42,8.40,0,0,0,,0,0,0
34,1991,1991-10-20,8,25.341,IND,,NYJ,L 6-17,0,0,,0,0,0,,0,,
35,1991,1991-11-03,9,25.355,IND,,MIA,L 6-10,0,0,,0,0,0,,0,,
36,1991,1991-11-10,10,25.362,IND,@,NYJ,W 28-27,1,20,20.00,0,0,0,,0,0,0
37,1991,1991-11-17,11,26.004,IND,,CHI,L 17-31,0,0,,0,1,9,9.00,0,0,0
38,1991,1991-11-24,12,26.011,IND,@,GNB,L 10-14,0,0,,0,0,0,,0,,
39,1991,1991-12-01,13,26.018,IND,,CLE,L 0-31,1,13,13.00,0,0,0,,0,0,0
40,1991,1991-12-08,14,26.025,IND,@,NWE,L 17-23,0,0,,0,0,0,,0,,
41,1991,1991-12-15,15,26.032,IND,,BUF,L 7-35,1,15,15.00,0,0,0,,0,0,0
42,1991,1991-12-22,16,26.039,IND,@,TAM,L 3-17,0,0,,0,0,0,,0,,
