ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1963,1963-09-08,1,22.143,SDG,,BUF,W 14-10,0,0,,0,1,18,18.00,0
2,1965,1965-09-26,3,24.161,SDG,,KAN,T 10-10,0,8,,0,,,,
3,1971,1971-12-19,14,30.245,SDG,@,HOU,L 33-49,0,0,,0,1,13,13.00,0
