ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1978,1978-09-03,1,22.016,OAK,@,DEN,L 6-14,,,,
2,1978,1978-09-10,2,22.023,OAK,@,SDG,W 21-20,,,,
3,1978,1978-09-17,3,22.030,OAK,@,GNB,W 28-3,,,,
4,1978,1978-09-24,4,22.037,OAK,,NWE,L 14-21,,,,
5,1978,1978-10-01,5,22.044,OAK,@,CHI,W 25-19,,,,
6,1978,1978-10-08,6,22.051,OAK,,HOU,W 21-17,,,,
7,1978,1978-10-15,7,22.058,OAK,,KAN,W 28-6,,,,
8,1978,1978-10-22,8,22.065,OAK,@,SEA,L 7-27,,,,
9,1978,1978-10-29,9,22.072,OAK,,SDG,L 23-27,,,,
10,1978,1978-11-05,10,22.079,OAK,@,KAN,W 20-10,,,,
11,1978,1978-12-03,14,22.107,OAK,,DEN,L 6-21,,,,
12,1978,1978-12-10,15,22.114,OAK,@,MIA,L 6-23,,,,
13,1979,1979-09-02,1,23.015,OAK,@,RAM,W 24-17,,,,
14,1979,1979-09-09,2,23.022,OAK,@,SDG,L 10-30,,,,
15,1979,1979-09-16,3,23.029,OAK,@,SEA,L 10-27,,,,
16,1979,1979-09-23,4,23.036,OAK,@,KAN,L 7-35,,,,
17,1979,1979-09-30,5,23.043,OAK,,DEN,W 27-3,,,,
18,1979,1979-10-08,6,23.051,OAK,,MIA,W 13-3,,,,
19,1979,1979-10-14,7,23.057,OAK,,ATL,W 50-19,,,,
20,1979,1979-10-21,8,23.064,OAK,@,NYJ,L 19-28,,,,
21,1979,1979-10-25,9,23.068,OAK,,SDG,W 45-22,,,,
22,1979,1979-11-04,10,23.078,OAK,,SFO,W 23-10,,,,
23,1979,1979-11-11,11,23.085,OAK,@,HOU,L 17-31,,,,
24,1979,1979-11-18,12,23.092,OAK,,KAN,L 21-24,,,,
25,1979,1979-11-25,13,23.099,OAK,@,DEN,W 14-10,,,,
26,1979,1979-12-03,14,23.107,OAK,@,NOR,W 42-35,,,,
27,1979,1979-12-09,15,23.113,OAK,,CLE,W 19-14,,,,
28,1979,1979-12-16,16,23.120,OAK,,SEA,L 24-29,,,,
29,1980,1980-09-07,1,24.020,OAK,@,KAN,W 27-14,,,,
30,1980,1980-09-14,2,24.027,OAK,@,SDG,L 24-30,,,,
31,1980,1980-09-21,3,24.034,OAK,,WAS,W 24-21,,,,
32,1980,1980-09-28,4,24.041,OAK,@,BUF,L 7-24,,,,
33,1980,1980-10-05,5,24.048,OAK,,KAN,L 17-31,,,,
34,1980,1980-10-12,6,24.055,OAK,,SDG,W 38-24,,,,
35,1980,1980-10-20,7,24.063,OAK,@,PIT,W 45-34,,,,
36,1980,1980-10-26,8,24.069,OAK,,SEA,W 33-14,,,,
