ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-09-04,1,23.196,CLE,@,KAN,W 6-3,,,,
2,1988,1988-09-11,2,23.203,CLE,,NYJ,L 3-23,,,,
3,1988,1988-09-19,3,23.211,CLE,,IND,W 23-17,,,,
4,1988,1988-09-25,4,23.217,CLE,@,CIN,L 17-24,,,,
5,1988,1988-10-02,5,23.224,CLE,@,PIT,W 23-9,,,,
6,1988,1988-10-09,6,23.231,CLE,,SEA,L 10-16,,,,
7,1988,1988-10-16,7,23.238,CLE,,PHI,W 19-3,,,,
8,1988,1988-10-23,8,23.245,CLE,@,PHO,W 29-21,,,,
9,1988,1988-11-07,10,23.260,CLE,@,HOU,L 17-24,,,,
10,1988,1988-11-20,12,23.273,CLE,,PIT,W 27-7,,,,
11,1988,1988-11-27,13,23.280,CLE,@,WAS,W 17-13,,,,
12,1988,1988-12-04,14,23.287,CLE,,DAL,W 24-21,,,,
13,1989,1989-09-10,1,24.201,CLE,@,PIT,W 51-0,1.0,0,0,0
14,1989,1989-09-17,2,24.208,CLE,,NYJ,W 38-24,,,,
15,1989,1989-09-25,3,24.216,CLE,@,CIN,L 14-21,,,,
16,1989,1989-10-01,4,24.222,CLE,,DEN,W 16-13,,,,
17,1989,1989-10-08,5,24.229,CLE,@,MIA,L 10-13,,,,
18,1989,1989-10-15,6,24.236,CLE,,PIT,L 7-17,1.0,0,0,0
19,1989,1989-10-23,7,24.244,CLE,,CHI,W 27-7,,,,
20,1989,1989-10-29,8,24.250,CLE,,HOU,W 28-17,,,,
21,1989,1989-11-05,9,24.257,CLE,@,TAM,W 42-31,,,,
22,1989,1989-11-12,10,24.264,CLE,@,SEA,W 17-7,,,,
23,1989,1989-11-19,11,24.271,CLE,,KAN,T 10-10,2.0,0,0,0
24,1989,1989-11-23,12,24.275,CLE,@,DET,L 10-13,,,,
25,1989,1989-12-03,13,24.285,CLE,,CIN,L 0-21,,,,
26,1989,1989-12-10,14,24.292,CLE,@,IND,L 17-23,,,,
27,1989,1989-12-17,15,24.299,CLE,,MIN,W 23-17,,,,
28,1989,1989-12-23,16,24.305,CLE,@,HOU,W 24-20,,,,
29,1990,1990-09-09,1,25.200,CLE,,PIT,W 13-3,,,,
30,1990,1990-09-16,2,25.207,CLE,@,NYJ,L 21-24,,,,
31,1990,1990-09-23,3,25.214,CLE,,SDG,L 14-24,0.0,1,0,0
32,1990,1990-09-30,4,25.221,CLE,@,KAN,L 0-34,,,,
33,1990,1990-10-08,5,25.229,CLE,@,DEN,W 30-29,,,,
34,1990,1990-10-14,6,25.235,CLE,@,NOR,L 20-25,,,,
35,1990,1990-10-22,7,25.243,CLE,,CIN,L 13-34,,,,
36,1990,1990-10-28,8,25.249,CLE,@,SFO,L 17-20,0.0,1,45,0
37,1990,1990-11-04,9,25.256,CLE,,BUF,L 0-42,,,,
38,1990,1990-11-18,10,25.270,CLE,,HOU,L 23-35,1.0,0,0,0
39,1990,1990-11-25,11,25.277,CLE,,MIA,L 13-30,,,,
40,1990,1990-12-02,12,25.284,CLE,,RAM,L 23-38,,,,
41,1990,1990-12-09,13,25.291,CLE,@,HOU,L 14-58,,,,
42,1990,1990-12-16,14,25.298,CLE,,ATL,W 13-10,,,,
43,1990,1990-12-23,15,25.305,CLE,@,PIT,L 0-35,,,,
44,1990,1990-12-30,16,25.312,CLE,@,CIN,L 14-21,,,,
45,1991,1991-10-13,6,26.234,CLE,@,WAS,L 17-42,,,,
46,1991,1991-10-20,7,26.241,CLE,@,SDG,W 30-24,,,,
47,1991,1991-10-27,8,26.248,CLE,,PIT,W 17-14,,,,
48,1991,1991-11-03,9,26.255,CLE,@,CIN,L 21-23,,,,
49,1991,1991-11-10,10,26.262,CLE,,PHI,L 30-32,,,,
50,1991,1991-12-01,13,26.283,SDG,,RAI,L 7-9,,,,
51,1991,1991-12-15,15,26.297,SDG,,MIA,W 38-30,,,,
52,1992,1992-09-06,1,27.198,SDG,,KAN,L 10-24,,,,
53,1992,1992-09-13,2,27.205,SDG,@,DEN,L 13-21,,,,
54,1992,1992-09-20,3,27.212,SDG,,PIT,L 6-23,,,,
55,1992,1992-09-27,4,27.219,SDG,@,HOU,L 0-27,,,,
56,1992,1992-10-04,5,27.226,SDG,,SEA,W 17-6,0.0,1,0,0
57,1992,1992-10-18,6,27.240,SDG,@,IND,W 34-14,,,,
58,1992,1992-10-25,7,27.247,SDG,,DEN,W 24-21,0.0,1,0,0
59,1992,1992-11-01,8,27.254,SDG,,IND,W 26-0,,,,
60,1992,1992-12-13,14,27.296,SDG,,CIN,W 27-10,,,,
61,1992,1992-12-20,15,27.303,SDG,@,RAI,W 36-14,,,,
62,1992,1992-12-27,16,27.310,SDG,@,SEA,W 31-14,,,,
63,1993,1993-09-05,1,28.196,CHI,,NYG,L 20-26,,,,
64,1993,1993-09-12,2,28.203,CHI,@,MIN,L 7-10,,,,
65,1993,1993-09-26,3,28.217,CHI,,TAM,W 47-17,0.0,1,0,0
66,1993,1993-10-03,4,28.224,CHI,,ATL,W 6-0,,,,
67,1993,1993-10-10,5,28.231,CHI,@,PHI,W 17-6,,,,
68,1993,1993-10-25,6,28.246,CHI,,MIN,L 12-19,,,,
69,1993,1993-12-18,14,28.300,CHI,,DEN,L 3-13,,,,
70,1993,1993-12-26,15,28.308,CHI,,DET,L 14-20,0.0,1,3,0
71,1993,1994-01-02,16,28.315,CHI,@,RAM,L 6-20,,,,
