ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1972,1972-09-17,1,22.113,OAK,@,PIT,L 28-34,4,111,27.75,2,2,12
2,1972,1972-09-24,2,22.120,OAK,@,GNB,W 20-14,3,71,23.67,0,0,0
3,1972,1972-10-01,3,22.127,OAK,,SDG,T 17-17,,,,,,
4,1972,1972-10-09,4,22.135,OAK,@,HOU,W 34-0,3,52,17.33,1,1,6
5,1972,1972-10-15,5,22.141,OAK,,BUF,W 28-16,2,30,15.00,0,0,0
6,1972,1972-10-22,6,22.148,OAK,,DEN,L 23-30,2,26,13.00,1,1,6
7,1972,1972-10-29,7,22.155,OAK,,RAM,W 45-17,3,45,15.00,1,1,6
8,1972,1972-11-05,8,22.162,OAK,@,KAN,L 14-27,4,50,12.50,0,0,0
9,1972,1972-11-12,9,22.169,OAK,@,CIN,W 20-14,,,,,,
10,1972,1972-11-19,10,22.176,OAK,@,DEN,W 37-20,,,,,,
11,1972,1972-11-26,11,22.183,OAK,,KAN,W 26-3,1,21,21.00,0,0,0
12,1972,1972-12-03,12,22.190,OAK,@,SDG,W 21-19,4,71,17.75,0,0,0
13,1972,1972-12-11,13,22.198,OAK,,NYJ,W 24-16,,,,,,
14,1972,1972-12-17,14,22.204,OAK,,CHI,W 28-21,2,19,9.50,0,0,0
15,1973,1973-09-16,1,23.112,OAK,@,MIN,L 16-24,6,111,18.50,0,0,0
16,1973,1973-09-23,2,23.119,OAK,,MIA,W 12-7,,,,,,
17,1973,1973-09-30,3,23.126,OAK,@,KAN,L 3-16,,,,,,
18,1973,1973-10-07,4,23.133,OAK,@,STL,W 17-10,6,66,11.00,0,0,0
19,1973,1973-10-14,5,23.140,OAK,@,SDG,W 27-17,,,,,,
20,1973,1973-10-22,6,23.148,OAK,@,DEN,T 23-23,3,116,38.67,1,1,6
21,1973,1973-10-28,7,23.154,OAK,@,BAL,W 34-21,6,96,16.00,1,1,6
22,1973,1973-11-04,8,23.161,OAK,,NYG,W 42-0,4,58,14.50,0,0,0
23,1973,1973-11-11,9,23.168,OAK,,PIT,L 9-17,1,19,19.00,0,0,0
24,1973,1973-11-18,10,23.175,OAK,,CLE,L 3-7,2,17,8.50,0,0,0
25,1973,1973-11-25,11,23.182,OAK,,SDG,W 31-3,4,90,22.50,0,0,0
26,1973,1973-12-02,12,23.189,OAK,@,HOU,W 17-6,4,64,16.00,0,0,0
27,1973,1973-12-08,13,23.195,OAK,,KAN,W 37-7,5,43,8.60,0,0,0
28,1973,1973-12-16,14,23.203,OAK,,DEN,W 21-17,4,62,15.50,1,1,6
29,1974,1974-09-16,1,24.112,OAK,@,BUF,L 20-21,,,,,,
30,1974,1974-09-22,2,24.118,OAK,,KAN,W 27-7,1,9,9.00,1,1,6
31,1974,1974-09-29,3,24.125,OAK,@,PIT,W 17-0,,,,,,
32,1974,1974-10-06,4,24.132,OAK,@,CLE,W 40-24,1,8,8.00,0,0,0
33,1974,1974-10-13,5,24.139,OAK,@,SDG,W 14-10,,,,,,
34,1974,1974-10-20,6,24.146,OAK,,CIN,W 30-27,1,13,13.00,0,0,0
35,1975,1975-09-22,1,25.118,OAK,@,MIA,W 31-21,,,,,,
36,1975,1975-09-28,2,25.124,OAK,@,BAL,W 31-20,,,,,,
37,1975,1975-10-05,3,25.131,OAK,@,SDG,W 6-0,1,21,21.00,0,0,0
38,1975,1975-10-12,4,25.138,OAK,@,KAN,L 10-42,5,83,16.60,0,0,0
39,1975,1975-10-19,5,25.145,OAK,@,CIN,L 10-14,2,35,17.50,0,0,0
40,1975,1975-10-26,6,25.152,OAK,,SDG,W 25-0,2,19,9.50,0,0,0
41,1975,1975-11-02,7,25.159,OAK,@,DEN,W 42-17,,,,,,
42,1975,1975-11-09,8,25.166,OAK,,NOR,W 48-10,1,13,13.00,0,0,0
43,1975,1975-11-16,9,25.173,OAK,,CLE,W 38-17,1,18,18.00,0,0,0
44,1975,1975-11-23,10,25.180,OAK,@,WAS,W 26-23,,,,,,
45,1975,1975-11-30,11,25.187,OAK,,ATL,W 37-34,1,25,25.00,0,0,0
46,1975,1975-12-08,12,25.195,OAK,,DEN,W 17-10,,,,,,
47,1975,1975-12-14,13,25.201,OAK,,HOU,L 26-27,2,53,26.50,0,0,0
48,1975,1975-12-21,14,25.208,OAK,,KAN,W 28-20,2,27,13.50,0,0,0
49,1976,1976-09-12,1,26.108,OAK,,PIT,W 31-28,,,,,,
50,1976,1976-09-20,2,26.116,OAK,@,KAN,W 24-21,2,25,12.50,1,1,6
51,1976,1976-09-26,3,26.122,OAK,@,HOU,W 14-13,2,29,14.50,0,0,0
52,1976,1976-10-03,4,26.129,OAK,@,NWE,L 17-48,1,13,13.00,0,0,0
53,1976,1976-10-10,5,26.136,OAK,@,SDG,W 27-17,,,,,,
54,1976,1976-10-17,6,26.143,OAK,@,DEN,W 17-10,2,18,9.00,0,0,0
55,1976,1976-10-24,7,26.150,OAK,,GNB,W 18-14,,,,,,
56,1976,1976-10-31,8,26.157,OAK,,DEN,W 19-6,,,,,,
57,1976,1976-11-07,9,26.164,OAK,@,CHI,W 28-27,,,,,,
58,1976,1976-11-14,10,26.171,OAK,,KAN,W 21-10,,,,,,
59,1976,1976-11-21,11,26.178,OAK,@,PHI,W 26-7,,,,,,
60,1976,1976-11-28,12,26.185,OAK,,TAM,W 49-16,2,50,25.00,1,1,6
61,1976,1976-12-06,13,26.193,OAK,,CIN,W 35-20,,,,,,
62,1976,1976-12-12,14,26.199,OAK,,SDG,W 24-0,2,38,19.00,0,0,0
63,1977,1977-09-18,1,27.114,OAK,,SDG,W 24-0,,,,,,
64,1977,1977-09-25,2,27.121,OAK,@,PIT,W 16-7,1,10,10.00,0,0,0
65,1977,1977-10-03,3,27.129,OAK,@,KAN,W 37-28,3,73,24.33,0,0,0
66,1977,1977-10-09,4,27.135,OAK,@,CLE,W 26-10,,,,,,
67,1977,1977-10-16,5,27.142,OAK,,DEN,L 7-30,2,21,10.50,0,0,0
68,1977,1977-10-23,6,27.149,OAK,@,NYJ,W 28-27,5,86,17.20,1,1,6
69,1977,1977-10-30,7,27.156,OAK,@,DEN,W 24-14,,,,,,
70,1977,1977-11-06,8,27.163,OAK,,SEA,W 44-7,6,67,11.17,1,1,6
71,1977,1977-11-13,9,27.170,OAK,,HOU,W 34-29,6,74,12.33,0,0,0
72,1977,1977-11-20,10,27.177,OAK,@,SDG,L 7-12,1,13,13.00,0,0,0
73,1977,1977-11-28,11,27.185,OAK,,BUF,W 34-13,,,,,,
74,1977,1977-12-11,13,27.198,OAK,,MIN,W 35-13,,,,,,
75,1978,1978-09-18,3,28.114,BAL,@,NWE,W 34-27,,,,,,
76,1978,1978-11-06,10,28.163,BAL,,WAS,W 21-17,,,,,,
77,1978,1978-11-19,12,28.176,BAL,,CLE,L 24-45,,,,,,
78,1978,1978-11-26,13,28.183,BAL,,NWE,L 14-35,3,97,32.33,0,0,0
79,1978,1978-12-03,14,28.190,BAL,@,NYJ,L 16-24,,,,,,
80,1978,1978-12-09,15,28.196,BAL,@,PIT,L 13-35,,,,,,
81,1978,1978-12-17,16,28.204,BAL,,BUF,L 14-21,3,54,18.00,1,1,6
82,1979,1979-09-30,5,29.126,BAL,,BUF,L 13-31,,,,,,
83,1979,1979-10-14,7,29.140,BAL,,HOU,L 16-28,,,,,,
84,1979,1979-10-21,8,29.147,BAL,@,BUF,W 14-13,,,,,,
85,1979,1979-10-28,9,29.154,BAL,,NWE,W 31-26,,,,,,
86,1979,1979-11-04,10,29.161,BAL,,CIN,W 38-28,,,,,,
87,1979,1979-11-11,11,29.168,BAL,@,MIA,L 0-19,,,,,,
88,1979,1979-11-25,13,29.182,BAL,,MIA,L 24-28,4,88,22.00,1,1,6
89,1979,1979-12-02,14,29.189,BAL,@,NYJ,L 17-30,3,27,9.00,0,0,0
90,1979,1979-12-09,15,29.196,BAL,,KAN,L 7-10,3,36,12.00,0,0,0
91,1979,1979-12-16,16,29.203,BAL,@,NYG,W 31-7,5,63,12.60,1,1,6
92,1980,1980-09-14,2,30.110,BAL,,PIT,L 17-20,2,29,14.50,0,0,0
93,1980,1980-09-21,3,30.117,BAL,@,HOU,L 16-21,,,,,,
94,1980,1980-09-28,4,30.124,BAL,,NYJ,W 35-21,1,12,12.00,0,0,0
95,1980,1980-10-05,5,30.131,BAL,@,MIA,W 30-17,,,,,,
96,1980,1980-10-12,6,30.138,BAL,@,BUF,W 17-12,4,91,22.75,1,1,6
97,1980,1980-10-19,7,30.145,BAL,,NWE,L 21-37,,,,,,
98,1980,1980-10-26,8,30.152,BAL,,STL,L 10-17,,,,,,
99,1980,1980-11-02,9,30.159,BAL,@,KAN,W 31-24,,,,,,
100,1980,1980-11-09,10,30.166,BAL,,CLE,L 27-28,2,42,21.00,0,0,0
101,1980,1980-12-21,16,30.208,BAL,,KAN,L 28-38,,,,,,
