ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1981,1981-09-06,1,24.234,CIN,,SEA,W 27-21,,9,18,50.00,130,0,0,73.8,3,4,7.22,7.22,7,41,5.86,0,0,0
2,1981,1981-09-13,2,24.241,CIN,@,NYJ,W 31-30,,0,0,,0,0,0,,0,,,,0,0,,0,,
3,1981,1981-10-04,5,24.262,CIN,@,HOU,L 10-17,,0,0,,0,0,0,,0,,,,0,0,,0,,
4,1981,1981-11-08,10,24.297,CIN,@,SDG,W 40-17,,1,1,100.00,36,0,0,118.7,0,0,36.00,36.00,0,0,,0,0,0
5,1982,1982-11-28,4,25.317,CIN,,RAI,W 31-17,,0,0,,0,0,0,,0,,,,0,0,,0,,
6,1982,1983-01-02,9,25.352,CIN,@,HOU,W 35-27,,1,1,100.00,6,0,0,91.7,1,8,6.00,6.00,3,-8,-2.67,0,0,0
7,1983,1983-09-11,2,26.239,CIN,,BUF,L 6-10,,7,13,53.85,84,0,0,73.9,0,0,6.46,6.46,1,4,4.00,0,0,0
8,1983,1983-10-10,6,26.268,CIN,,PIT,L 14-24,,16,29,55.17,193,0,3,36.2,7,56,6.66,2.00,3,23,7.67,0,0,0
9,1983,1983-10-16,7,26.274,CIN,@,DEN,L 17-24,*,20,33,60.61,290,0,1,76.6,4,38,8.79,7.42,3,5,1.67,0,0,0
10,1983,1983-10-23,8,26.281,CIN,,CLE,W 28-21,*,16,20,80.00,163,0,0,100.6,1,9,8.15,8.15,10,36,3.60,1,1,6
11,1983,1983-10-30,9,26.288,CIN,,GNB,W 34-14,*,20,29,68.97,244,2,0,117.6,1,3,8.41,9.79,6,21,3.50,1,1,6
12,1983,1983-11-06,10,26.295,CIN,@,HOU,W 55-14,,1,1,100.00,10,0,0,108.3,0,0,10.00,10.00,0,0,,0,0,0
13,1983,1983-11-20,12,26.309,CIN,,HOU,W 38-10,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
14,1983,1983-12-04,14,26.323,CIN,@,PIT,W 23-10,,6,10,60.00,99,0,0,93.3,1,7,9.90,9.90,1,14,14.00,0,0,0
15,1983,1983-12-11,15,26.330,CIN,,DET,W 17-9,,6,19,31.58,76,0,1,23.1,1,9,4.00,1.63,5,14,2.80,0,0,0
