ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
12,2008,2008-11-30,12,23.206,SDG,,ATL,L 16-22,,1,28,28.00,0,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0,0.0,0,1
13,2008,2008-12-04,13,23.210,SDG,,OAK,W 34-7,*,7,18,2.57,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
14,2008,2008-12-14,14,23.220,SDG,@,KAN,W 22-21,*,1,9,9.00,0,3,3,24,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
15,2008,2008-12-21,15,23.227,SDG,@,TAM,W 41-24,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
16,2008,2008-12-28,16,23.234,SDG,,DEN,W 52-21,*,8,37,4.63,1,3,2,19,9.50,0,66.7%,6.33,0,0,,0,1,6,0.0,0,0
17,2009,2009-09-14,1,24.129,SDG,@,OAK,W 24-20,*,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
18,2009,2009-09-20,2,24.135,SDG,,BAL,L 26-31,*,2,3,1.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
19,2009,2009-09-27,3,24.142,SDG,,MIA,W 23-13,*,,,,,,,,,,0.0%,,,,,,,,,,
20,2009,2009-10-04,4,24.149,SDG,@,PIT,L 28-38,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
21,2009,2009-10-19,5,24.164,SDG,,DEN,L 23-34,*,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
22,2009,2009-10-25,6,24.170,SDG,@,KAN,W 37-7,,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
23,2009,2009-11-01,7,24.177,SDG,,OAK,W 24-16,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
24,2009,2009-11-08,8,24.184,SDG,@,NYG,W 21-20,,0,0,,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0.0,0,1
25,2009,2009-11-15,9,24.191,SDG,,PHI,W 31-23,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
26,2009,2009-11-22,10,24.198,SDG,@,DEN,W 32-3,*,7,46,6.57,0,3,3,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,0,0
27,2009,2009-11-29,11,24.205,SDG,,KAN,W 43-14,*,3,3,1.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
28,2009,2009-12-06,12,24.212,SDG,@,CLE,W 30-23,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
29,2009,2009-12-13,13,24.219,SDG,@,DAL,W 20-17,,,,,,,,,,,0.0%,,,,,,,,,,
30,2009,2009-12-20,14,24.226,SDG,,CIN,W 27-24,*,0,0,,0,1,1,5,5.00,0,100.0%,5.00,1,9,9.00,0,0,0,0.0,0,0
31,2009,2009-12-25,15,24.231,SDG,@,TEN,W 42-17,*,3,10,3.33,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,1,0
32,2010,2010-09-13,1,25.128,SDG,@,KAN,L 14-21,,0,0,,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
33,2010,2010-09-19,2,25.134,SDG,,JAX,W 38-13,*,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
34,2010,2010-09-26,3,25.141,SDG,@,SEA,L 20-27,*,0,0,,0,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,0.0,1,0
35,2010,2010-10-03,4,25.148,SDG,,ARI,W 41-10,*,5,10,2.00,0,3,3,40,13.33,0,100.0%,13.33,0,0,,0,0,0,0.0,0,0
36,2010,2010-10-10,5,25.155,SDG,@,OAK,L 27-35,,1,6,6.00,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,0.0,0,0
37,2010,2010-10-17,6,25.162,SDG,@,STL,L 17-20,,1,3,3.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
38,2010,2010-10-24,7,25.169,SDG,,NWE,L 20-23,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
39,2010,2010-10-31,8,25.176,SDG,,TEN,W 33-25,,2,6,3.00,0,3,3,12,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
40,2010,2010-11-07,9,25.183,SDG,@,HOU,W 29-23,*,4,7,1.75,0,4,3,28,9.33,0,75.0%,7.00,1,1,1.00,0,0,0,0.0,0,0
41,2010,2010-11-22,10,25.198,SDG,,DEN,W 35-14,,3,7,2.33,0,2,2,9,4.50,1,100.0%,4.50,0,0,,0,1,6,0.0,0,0
42,2010,2010-11-28,11,25.204,SDG,@,IND,W 36-14,,0,0,,0,4,4,34,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,0,0
43,2010,2010-12-05,12,25.211,SDG,,OAK,L 13-28,*,0,0,,0,0,0,0,,0,0.0%,,1,11,11.00,0,0,0,0.0,0,1
44,2010,2010-12-12,13,25.218,SDG,,KAN,W 31-0,,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
45,2010,2010-12-16,14,25.222,SDG,,SFO,W 34-7,*,2,7,3.50,0,1,1,-8,-8.00,0,100.0%,-8.00,0,0,,0,0,0,0.0,0,0
46,2010,2010-12-26,15,25.232,SDG,@,CIN,L 20-34,*,2,1,0.50,0,0,0,0,,0,0.0%,,1,13,13.00,0,0,0,0.0,1,1
47,2011,2011-09-11,1,26.126,SDG,,MIN,W 24-17,*,0,0,,0,4,3,13,4.33,0,75.0%,3.25,1,24,24.00,0,0,0,0.0,0,0
48,2011,2011-09-18,2,26.133,SDG,@,NWE,L 21-35,,1,12,12.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
49,2011,2011-09-25,3,26.140,SDG,,KAN,W 20-17,,1,1,1.00,0,2,1,2,2.00,0,50.0%,1.00,1,24,24.00,0,0,0,0.0,0,0
50,2011,2011-10-02,4,26.147,SDG,,MIA,W 26-16,*,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
51,2011,2011-10-09,5,26.154,SDG,@,DEN,W 29-24,,11,47,4.27,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,0.0,0,0
52,2011,2011-10-23,6,26.168,SDG,@,NYJ,L 21-27,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
53,2011,2011-10-31,7,26.176,SDG,@,KAN,L 20-23,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
54,2011,2011-11-06,8,26.182,SDG,,GNB,L 38-45,,1,3,3.00,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,0.0,0,0
55,2011,2011-11-10,9,26.186,SDG,,OAK,L 17-24,*,1,1,1.00,0,1,1,7,7.00,1,100.0%,7.00,0,0,,0,1,6,0.0,0,0
56,2011,2011-11-20,10,26.196,SDG,@,CHI,L 20-31,,1,1,1.00,0,2,2,6,3.00,0,100.0%,3.00,1,23,23.00,0,0,0,0.0,0,0
57,2011,2011-11-27,11,26.203,SDG,,DEN,L 13-16,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
58,2011,2011-12-05,12,26.211,SDG,@,JAX,W 38-14,,1,1,1.00,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,0.0,0,0
59,2011,2011-12-11,13,26.217,SDG,,BUF,W 37-10,,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
60,2011,2011-12-18,14,26.224,SDG,,BAL,W 34-14,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
61,2011,2011-12-24,15,26.230,SDG,@,DET,L 10-38,,1,3,3.00,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0.0,0,0
62,2011,2012-01-01,16,26.238,SDG,@,OAK,W 38-26,,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
63,2012,2012-12-16,14,27.222,DEN,@,BAL,W 34-17,,7,20,2.86,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
64,2012,2012-12-23,15,27.229,DEN,,CLE,W 34-12,,3,6,2.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
65,2012,2012-12-30,16,27.236,DEN,,KAN,W 38-3,,7,55,7.86,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
