ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1995,1995-09-04,1,23.214,DAL,@,NYG,W 35-0,,,,,,,,,
2,1995,1995-09-10,2,23.220,DAL,,DEN,W 31-21,,,,,,,,,
3,1995,1995-09-17,3,23.227,DAL,@,MIN,W 23-17,,,,,,,,,
4,1995,1995-09-24,4,23.234,DAL,,ARI,W 34-20,,,,,,,,,
5,1995,1995-10-01,5,23.241,DAL,@,WAS,L 23-27,,,,,,,,,
6,1995,1995-10-08,6,23.248,DAL,,GNB,W 34-24,,,,,,,,,
7,1995,1995-10-15,7,23.255,DAL,@,SDG,W 23-9,,,,,,,,,
8,1995,1995-10-29,8,23.269,DAL,@,ATL,W 28-13,,,,,,,,,
9,1995,1995-11-06,9,23.277,DAL,,PHI,W 34-12,,,,,,,,,
10,1995,1995-11-12,10,23.283,DAL,,SFO,L 20-38,,,,,,,,,
11,1995,1995-11-19,11,23.290,DAL,@,OAK,W 34-21,,,,,,,,,
12,1995,1995-11-23,12,23.294,DAL,,KAN,W 24-12,,,,,,,,,
13,1995,1995-12-03,13,23.304,DAL,,WAS,L 17-24,,,,,,,,,
14,1995,1995-12-10,14,23.311,DAL,@,PHI,L 17-20,,,,,,,,,
15,1995,1995-12-17,15,23.318,DAL,,NYG,W 21-20,,,,,,,,,
16,1995,1995-12-25,16,23.326,DAL,@,ARI,W 37-13,,,,,,,,,
17,1996,1996-11-10,10,24.282,DAL,@,SFO,W 20-17,,1,0,0.00,0,0.0,0,0,0
18,1996,1996-11-18,11,24.290,DAL,,GNB,W 21-6,,0,0,,0,,,,
19,1996,1996-11-24,12,24.296,DAL,@,NYG,L 6-20,,1,21,21.00,0,0.0,0,0,0
20,1996,1996-11-28,13,24.300,DAL,,WAS,W 21-10,,1,0,0.00,0,,,,
21,1996,1996-12-08,14,24.310,DAL,@,ARI,W 10-6,,0,0,,0,,,,
22,1996,1996-12-15,15,24.317,DAL,,NWE,W 12-6,,0,0,,0,,,,
23,1996,1996-12-22,16,24.324,DAL,@,WAS,L 10-37,,0,0,,0,,,,
24,1997,1997-08-31,1,25.210,DAL,@,PIT,W 37-7,,,,,,,,,
25,1997,1997-09-07,2,25.217,DAL,@,ARI,L 22-25,,,,,,,,,
26,1997,1997-09-15,3,25.225,DAL,,PHI,W 21-20,,,,,,,,,
27,1997,1997-09-28,4,25.238,DAL,,CHI,W 27-3,,0,0,,0,1.0,0,0,0
28,1997,1997-10-05,5,25.245,DAL,@,NYG,L 17-20,,,,,,,,,
29,1997,1997-10-13,6,25.253,DAL,@,WAS,L 16-21,,,,,,,,,
30,1997,1997-10-19,7,25.259,DAL,,JAX,W 26-22,,,,,,,,,
31,1997,1997-10-26,8,25.266,DAL,@,PHI,L 12-13,,,,,,,,,
32,1997,1997-11-02,9,25.273,DAL,@,SFO,L 10-17,,,,,,,,,
33,1997,1997-11-09,10,25.280,DAL,,ARI,W 24-6,,0,0,,0,1.0,0,0,0
34,1997,1997-11-16,11,25.287,DAL,,WAS,W 17-14,,,,,,,,,
35,1997,1997-11-23,12,25.294,DAL,@,GNB,L 17-45,,,,,,,,,
36,1997,1997-11-27,13,25.298,DAL,,TEN,L 14-27,,,,,,,,,
37,1997,1997-12-08,14,25.309,DAL,,CAR,L 13-23,,,,,,,,,
38,1997,1997-12-14,15,25.315,DAL,@,CIN,L 24-31,,,,,,,,,
39,1997,1997-12-21,16,25.322,DAL,,NYG,L 7-20,,,,,,,,,
40,1998,1998-09-13,2,26.223,DAL,@,DEN,L 23-42,,,,,,,,,
41,1998,1998-09-21,3,26.231,DAL,@,NYG,W 31-7,,,,,,,,,
42,1998,1998-09-27,4,26.237,DAL,,OAK,L 12-13,,,,,,,,,
43,1998,1998-10-04,5,26.244,DAL,@,WAS,W 31-10,,,,,,,,,
44,1998,1998-10-11,6,26.251,DAL,,CAR,W 27-20,,,,,,,,,
