ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1987,1987-09-13,1,23.338,GNB,,RAI,L 0-20,3,8,2.67,0,0,0,,0,2,38,19.00,0,0,0
2,1987,1987-09-20,2,23.345,GNB,,DEN,T 17-17,13,57,4.38,1,0,0,,0,1,28,28.00,0,1,6
3,1987,1987-10-25,6,24.015,GNB,@,DET,W 34-33,7,27,3.86,1,0,0,,0,1,32,32.00,0,1,6
4,1987,1987-11-01,7,24.022,GNB,,TAM,L 17-23,2,1,0.50,1,0,0,,0,3,73,24.33,0,1,6
5,1987,1987-11-08,8,24.029,GNB,,CHI,L 24-26,8,24,3.00,1,0,0,,0,4,96,24.00,0,1,6
6,1987,1987-11-15,9,24.036,GNB,@,SEA,L 13-24,4,11,2.75,0,0,0,,0,4,88,22.00,0,0,0
7,1987,1987-11-22,10,24.043,GNB,@,KAN,W 23-3,23,68,2.96,0,0,0,,0,0,0,,0,0,0
8,1987,1987-11-29,11,24.050,GNB,@,CHI,L 10-23,20,64,3.20,1,1,12,12.00,0,2,21,10.50,0,1,6
9,1987,1987-12-06,12,24.057,GNB,,SFO,L 12-23,0,0,,0,1,-1,-1.00,0,2,32,16.00,0,0,0
10,1987,1987-12-19,14,24.070,GNB,@,NYG,L 10-20,0,0,,0,0,0,,0,3,69,23.00,0,0,0
11,1987,1987-12-27,15,24.078,GNB,@,NOR,L 24-33,4,14,3.50,0,0,0,,0,2,33,16.50,0,0,0
12,1988,1988-09-04,1,24.330,GNB,,RAM,L 7-34,6,25,4.17,0,0,0,,0,2,44,22.00,0,0,0
13,1988,1988-09-11,2,24.337,GNB,,TAM,L 10-13,9,16,1.78,0,1,30,30.00,1,0,0,,0,1,6
14,1988,1988-09-18,3,24.344,GNB,@,MIA,L 17-24,7,19,2.71,1,2,14,7.00,0,0,0,,0,1,6
15,1988,1988-09-25,4,24.351,GNB,,CHI,L 6-24,7,14,2.00,1,1,-1,-1.00,0,3,54,18.00,0,1,6
16,1988,1988-10-02,5,24.358,GNB,@,TAM,L 24-27,6,10,1.67,1,1,-1,-1.00,0,3,78,26.00,0,1,6
17,1988,1988-10-09,6,24.365,GNB,,NWE,W 45-3,14,118,8.43,3,2,16,8.00,0,1,21,21.00,0,3,18
18,1988,1988-10-16,7,25.006,GNB,@,MIN,W 34-14,6,41,6.83,1,0,0,,0,0,0,,0,1,6
19,1988,1988-10-23,8,25.013,GNB,,WAS,L 17-20,1,-3,-3.00,0,1,4,4.00,0,2,46,23.00,0,0,0
20,1988,1988-10-30,9,25.020,GNB,@,BUF,L 0-28,7,41,5.86,0,2,7,3.50,0,1,28,28.00,0,0,0
21,1988,1988-11-06,10,25.027,GNB,@,ATL,L 0-20,5,33,6.60,0,1,22,22.00,0,0,0,,0,0,0
22,1988,1988-11-13,11,25.034,GNB,,IND,L 13-20,12,68,5.67,0,3,21,7.00,0,1,0,0.00,0,0,0
23,1988,1988-11-20,12,25.041,GNB,,DET,L 9-19,6,22,3.67,0,1,-4,-4.00,0,3,52,17.33,0,0,0
24,1988,1988-11-27,13,25.048,GNB,@,CHI,L 0-16,4,14,3.50,0,2,0,0.00,0,1,30,30.00,0,0,0
25,1988,1988-12-04,14,25.055,GNB,@,DET,L 14-30,11,65,5.91,0,3,20,6.67,0,4,68,17.00,0,0,0
26,1989,1989-09-10,1,25.335,GNB,,TAM,L 21-23,8,54,6.75,1,0,0,,0,4,97,24.25,0,1,6
27,1989,1989-09-17,2,25.342,GNB,,NOR,W 35-34,18,125,6.94,2,0,0,,0,1,0,0.00,0,2,12
