ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
15,2008,2008-11-02,9,25.280,DAL,@,NYG,L 14-35,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2008,2008-11-16,10,25.294,DAL,@,WAS,W 14-10,,0,0,0,,0,0.0%,,0,0,,0,1,9,9.00,0,0,0,0.0,0,0
17,2008,2008-11-23,11,25.301,DAL,,SFO,W 35-22,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,1
18,2008,2008-11-27,12,25.305,DAL,,SEA,W 34-9,*,,,,,,0.0%,,,,,,,,,,,,,,
19,2008,2008-12-07,13,25.315,DAL,@,PIT,L 13-20,,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,,0,0,0,0.0,0,0
20,2008,2008-12-14,14,25.322,DAL,,NYG,W 20-8,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,0,0,,0,1,6,0.0,0,0
21,2008,2008-12-20,15,25.328,DAL,,BAL,L 24-33,,,,,,,0.0%,,,,,,,,,,,,,,
22,2008,2008-12-28,16,25.336,DAL,@,PHI,L 6-44,,,,,,,0.0%,,,,,,,,,,,,,,
23,2009,2009-09-13,1,26.229,DAL,@,TAM,W 34-21,*,1,,,,,0.0%,,,,,,,,,,,,,,
24,2009,2009-09-20,2,26.236,DAL,,NYG,L 31-33,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
25,2009,2009-09-28,3,26.244,DAL,,CAR,W 21-7,*,,,,,,0.0%,,,,,,,,,,,,,,
26,2009,2009-10-04,4,26.250,DAL,@,DEN,L 10-17,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,1
27,2009,2009-10-11,5,26.257,DAL,@,KAN,W 26-20,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,1
28,2009,2009-10-25,6,26.271,DAL,,ATL,W 37-21,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,1
29,2009,2009-11-01,7,26.278,DAL,,SEA,W 38-17,,,,,,,0.0%,,,,,,,,,,,,,,
30,2009,2009-11-08,8,26.285,DAL,@,PHI,W 20-16,,1,,,,,0.0%,,,,,,,,,,,,,,
31,2009,2009-11-15,9,26.292,DAL,@,GNB,L 7-17,,,,,,,0.0%,,,,,,,,,,,,,,
32,2009,2009-11-22,10,26.299,DAL,,WAS,W 7-6,,,,,,,0.0%,,,,,,,,,,,,,,
33,2009,2009-11-26,11,26.303,DAL,,OAK,W 24-7,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2009,2009-12-06,12,26.313,DAL,@,NYG,L 24-31,*,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,0,0,0.0,0,2
35,2009,2009-12-13,13,26.320,DAL,,SDG,L 17-20,,,,,,,0.0%,,,,,,,,,,,,,,
36,2009,2009-12-19,14,26.326,DAL,@,NOR,W 24-17,*,,,,,,0.0%,,,,,,,,,,,,,,
37,2009,2009-12-27,15,26.334,DAL,@,WAS,W 17-0,,,,,,,0.0%,,,,,,,,,,,,,,
38,2009,2010-01-03,16,26.341,DAL,,PHI,W 24-0,,0,,,,,0.0%,,,,,,,,,,,,,,
39,2010,2010-09-12,1,27.228,DAL,@,WAS,L 7-13,,,,,,,0.0%,,,,,,,,,,,,,,
