ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1998,1998-09-06,1,24.002,JAX,@,CHI,W 24-23,,,,,,,0.0%,,,,,,,,,,,
2,1998,1998-09-13,2,24.009,JAX,,KAN,W 21-16,,0,0,0,,0,0.0%,,1,-2,-2.00,0,0,0,,0,0,0
3,1998,1998-09-27,4,24.023,JAX,@,TEN,W 27-22,,,,,,,0.0%,,,,,,,,,,,
4,1998,1998-10-12,5,24.038,JAX,,MIA,W 28-21,,,,,,,0.0%,,,,,,,,,,,
5,1998,1998-10-18,6,24.044,JAX,@,BUF,L 16-17,,,,,,,0.0%,,,,,,,,,,,
6,1998,1998-10-25,7,24.051,JAX,@,DEN,L 24-37,,,,,,,0.0%,,,,,,,,,,,
7,1998,1998-11-01,8,24.058,JAX,@,BAL,W 45-19,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
8,1998,1998-11-08,9,24.065,JAX,,CIN,W 24-11,,1,1,55,55.00,0,100.0%,55.00,0,0,,0,0,0,,0,0,0
9,1998,1998-11-15,10,24.072,JAX,,TAM,W 29-24,,,,,,,0.0%,,,,,,,,,,,
10,1998,1998-11-22,11,24.079,JAX,@,PIT,L 15-30,,2,1,6,6.00,0,50.0%,3.00,1,16,16.00,0,0,0,,0,0,0
11,1998,1998-11-29,12,24.086,JAX,@,CIN,W 34-17,,,,,,,0.0%,,,,,,,,,,,
12,1998,1998-12-06,13,24.093,JAX,,DET,W 37-22,,1,0,0,,0,0.0%,0.00,1,-1,-1.00,0,0,0,,0,0,0
13,1998,1998-12-13,14,24.100,JAX,,TEN,L 13-16,,,,,,,0.0%,,,,,,,,,,,
14,1998,1998-12-20,15,24.107,JAX,@,MIN,L 10-50,,2,,,,,0.0%,,,,,,,,,,,
15,1998,1998-12-28,16,24.115,JAX,,PIT,W 21-3,,,,,,,0.0%,,,,,,,,,,,
16,1999,1999-09-12,1,25.008,JAX,,SFO,W 41-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
17,1999,1999-09-19,2,25.015,JAX,@,CAR,W 22-20,,,,,,,0.0%,,,,,,,,,,,
18,1999,1999-09-26,3,25.022,JAX,,TEN,L 19-20,,0,0,0,,0,0.0%,,0,0,,0,1,0,0.00,0,0,0
19,1999,1999-10-03,4,25.029,JAX,@,PIT,W 17-3,,,,,,,0.0%,,,,,,,,,,,
20,1999,1999-10-11,5,25.037,JAX,@,NYJ,W 16-6,,0,,,,,0.0%,,,,,,,,,,,
21,1999,1999-10-17,6,25.043,JAX,,CLE,W 24-7,,,,,,,0.0%,,,,,,,,,,,
22,1999,1999-10-31,7,25.057,JAX,@,CIN,W 41-10,,,,,,,0.0%,,,,,,,,,,,
23,1999,1999-11-07,8,25.064,JAX,@,ATL,W 30-7,,1,,,,,0.0%,,,,,,,,,,,
24,1999,1999-11-28,11,25.085,JAX,@,BAL,W 30-23,,0,0,0,,0,0.0%,,1,9,9.00,0,0,0,,0,0,0
25,1999,1999-12-02,12,25.089,JAX,,PIT,W 20-6,,,,,,,0.0%,,,,,,,,,,,
26,1999,1999-12-13,13,25.100,JAX,,DEN,W 27-24,,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,0,0
