ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1996,1996-09-01,1,26.044,WAS,,PHI,L 14-17,
2,1996,1996-09-08,2,26.051,WAS,,CHI,W 10-3,
3,1996,1996-09-15,3,26.058,WAS,@,NYG,W 31-10,
4,1996,1996-09-22,4,26.065,WAS,@,STL,W 17-10,
5,1996,1996-09-29,5,26.072,WAS,,NYJ,W 31-16,
6,1996,1996-10-13,6,26.086,WAS,@,NWE,W 27-22,
7,1996,1996-10-20,7,26.093,WAS,,NYG,W 31-21,
8,1996,1996-10-27,8,26.100,WAS,,IND,W 31-16,
9,1996,1996-11-03,9,26.107,WAS,@,BUF,L 13-38,
10,1996,1996-11-10,10,26.114,WAS,,ARI,L 34-37,
11,1996,1996-11-17,11,26.121,WAS,@,PHI,W 26-21,
12,1996,1996-11-24,12,26.128,WAS,,SFO,L 16-19,
13,1996,1996-11-28,13,26.132,WAS,@,DAL,L 10-21,
14,1996,1996-12-08,14,26.142,WAS,@,TAM,L 10-24,
15,1996,1996-12-15,15,26.149,WAS,@,ARI,L 26-27,
16,1996,1996-12-22,16,26.156,WAS,,DAL,W 37-10,
17,1997,1997-08-31,1,27.043,WAS,@,CAR,W 24-10,
18,1997,1997-09-07,2,27.050,WAS,@,PIT,L 13-14,
19,1997,1997-09-14,3,27.057,WAS,,ARI,W 19-13,
20,1997,1997-09-28,4,27.071,WAS,,JAX,W 24-12,
21,1997,1997-10-05,5,27.078,WAS,@,PHI,L 10-24,
22,1997,1997-10-13,6,27.086,WAS,,DAL,W 21-16,
23,1997,1997-10-19,7,27.092,WAS,@,TEN,L 14-28,
24,1997,1997-10-26,8,27.099,SDG,,IND,W 35-19,
25,1997,1997-11-02,9,27.106,WAS,@,CHI,W 31-8,
26,1997,1997-11-09,10,27.113,WAS,,DET,W 30-7,
27,1997,1997-11-16,11,27.120,WAS,@,DAL,L 14-17,
28,1997,1997-11-23,12,27.127,WAS,,NYG,T 7-7,
29,1997,1997-11-30,13,27.134,WAS,,STL,L 20-23,
30,1997,1997-12-07,14,27.141,WAS,@,ARI,W 38-28,
31,1997,1997-12-13,15,27.147,WAS,@,NYG,L 10-30,
32,1997,1997-12-21,16,27.155,WAS,,PHI,W 35-32,
33,1998,1998-09-06,1,28.049,WAS,@,NYG,L 24-31,
34,1998,1998-09-14,2,28.057,WAS,,SFO,L 10-45,
35,1998,1998-09-20,3,28.063,WAS,@,SEA,L 14-24,
36,1998,1998-09-27,4,28.070,WAS,,DEN,L 16-38,
37,1998,1998-10-04,5,28.077,WAS,,DAL,L 10-31,
38,1998,1998-10-11,6,28.084,WAS,@,PHI,L 12-17,
39,1998,1998-10-18,7,28.091,WAS,@,MIN,L 7-41,
40,1998,1998-11-01,8,28.105,WAS,,NYG,W 21-14,
41,1998,1998-11-08,9,28.112,WAS,@,ARI,L 27-29,
42,1998,1998-11-15,10,28.119,WAS,,PHI,W 28-3,
43,1998,1998-11-22,11,28.126,WAS,,ARI,L 42-45,
44,1998,1998-11-29,12,28.133,WAS,@,OAK,W 29-19,
45,1998,1998-12-06,13,28.140,WAS,,SDG,W 24-20,
46,1998,1998-12-13,14,28.147,WAS,@,CAR,W 28-25,
47,1998,1998-12-19,15,28.153,WAS,,TAM,W 20-16,
48,1998,1998-12-27,16,28.161,WAS,@,DAL,L 7-23,
49,1999,1999-09-26,3,29.069,PIT,,SEA,L 10-29,
50,1999,1999-12-18,14,29.152,PIT,@,KAN,L 19-35,
51,1999,1999-12-26,15,29.160,PIT,,CAR,W 30-20,*
52,1999,2000-01-02,16,29.167,PIT,,TEN,L 36-47,*
53,2000,2000-09-03,1,30.046,PIT,,BAL,L 0-16,
54,2000,2000-09-17,2,30.060,PIT,@,CLE,L 20-23,
55,2000,2000-09-24,3,30.067,PIT,,TEN,L 20-23,
56,2000,2000-10-01,4,30.074,PIT,@,JAX,W 24-13,
57,2000,2000-10-08,5,30.081,PIT,@,NYJ,W 20-3,
