ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1993,1993-10-03,4,22.272,MIN,@,SFO,L 19-38,,0,0,,0,0.0%,,,,,,,
2,1993,1993-11-21,10,22.321,MIN,@,TAM,L 10-23,,0,0,,0,0.0%,,,,,,,
3,1993,1993-11-28,11,22.328,MIN,,NOR,L 14-17,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
4,1993,1993-12-05,12,22.335,MIN,@,DET,W 13-0,,0,0,,0,0.0%,,,,,,,
5,1993,1993-12-12,13,22.342,MIN,,DAL,L 20-37,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
6,1993,1993-12-19,14,22.349,MIN,@,GNB,W 21-17,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
7,1993,1993-12-26,15,22.356,MIN,,KAN,W 30-10,,0,0,,0,0.0%,,,,,,,
8,1993,1993-12-31,16,22.361,MIN,@,WAS,W 14-9,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
9,1994,1994-09-18,3,23.257,WAS,@,NYG,L 23-31,,0,0,,0,0.0%,,,,,,,
10,1994,1994-09-25,4,23.264,WAS,,ATL,L 20-27,1,0,0,,0,0.0%,0.00,,,,,,
11,1994,1994-10-02,5,23.271,WAS,,DAL,L 7-34,3,0,0,,0,0.0%,0.00,,,,,,
12,1994,1994-10-16,7,23.285,WAS,,ARI,L 16-19,1,0,0,,0,0.0%,0.00,,,,,,
13,1994,1994-10-30,9,23.299,WAS,,PHI,L 29-31,,0,0,,0,0.0%,,,,,,,
14,1994,1994-11-20,11,23.320,WAS,@,DAL,L 7-31,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
15,1994,1994-11-27,12,23.327,WAS,,NYG,L 19-21,,0,0,,0,0.0%,,,,,,,
16,1994,1994-12-04,13,23.334,WAS,@,TAM,L 21-26,3,1,77,77.00,1,33.3%,25.67,0,0,,0,1,6
17,1994,1994-12-11,14,23.341,WAS,@,ARI,L 15-17,1,0,0,,0,0.0%,0.00,,,,,,
18,1995,1995-10-29,9,24.298,WAS,,NYG,L 15-24,,0,0,,0,0.0%,,,,,,,
19,1995,1995-11-05,10,24.305,WAS,@,KAN,L 3-24,3,1,30,30.00,0,33.3%,10.00,0,0,,0,0,0
20,1995,1995-11-19,11,24.319,WAS,,SEA,L 20-27,8,4,75,18.75,1,50.0%,9.38,0,0,,0,1,6
21,1995,1995-11-26,12,24.326,WAS,,PHI,L 7-14,13,4,49,12.25,0,30.8%,3.77,0,0,,0,0,0
22,1995,1995-12-03,13,24.333,WAS,@,DAL,W 24-17,2,0,0,,0,0.0%,0.00,,,,,,
23,1996,1996-09-29,5,25.269,OAK,@,CHI,L 17-19,,,,,,0.0%,,,,,,,
24,1996,1996-10-06,6,25.276,OAK,@,NYJ,W 34-13,,,,,,0.0%,,,,,,,
25,1996,1996-10-13,7,25.283,OAK,,DET,W 37-21,,,,,,0.0%,,,,,,,
26,1996,1996-10-21,8,25.291,OAK,@,SDG,W 23-14,,,,,,0.0%,,,,,,,
27,1996,1996-11-04,9,25.305,OAK,,DEN,L 21-22,,,,,,0.0%,,,,,,,
28,1996,1996-11-10,10,25.311,OAK,@,TAM,L 17-20,,,,,,0.0%,,,,,,,
29,1996,1996-11-17,11,25.318,OAK,,MIN,L 13-16,,,,,,0.0%,,,,,,,
30,1996,1996-11-24,12,25.325,OAK,@,SEA,W 27-21,,,,,,0.0%,,,,,,,
31,1996,1996-12-01,13,25.332,OAK,,MIA,W 17-7,,,,,,0.0%,,,,,,,
32,1996,1996-12-09,14,25.340,OAK,,KAN,W 26-7,,,,,,0.0%,,,,,,,
33,1997,1997-08-31,1,26.239,OAK,@,TEN,L 21-24,5,2,33,16.50,0,40.0%,6.60,0,0,,0,0,0
34,1997,1997-09-08,2,26.247,OAK,,KAN,L 27-28,2,0,0,,0,0.0%,0.00,0,0,,0,,
35,1997,1997-09-28,5,26.267,OAK,,STL,W 35-17,,0,0,,0,0.0%,,0,0,,0,,
36,1997,1997-10-05,6,26.274,OAK,,SDG,L 10-25,0,0,0,,0,0.0%,,0,0,,0,,
37,1997,1997-10-19,7,26.288,OAK,,DEN,W 28-25,0,0,0,,0,0.0%,,0,0,,0,,
38,1997,1997-10-26,8,26.295,OAK,@,SEA,L 34-45,,0,0,,0,0.0%,,0,0,,0,,
39,1997,1997-11-02,9,26.302,OAK,@,CAR,L 14-38,,0,0,,0,0.0%,,0,0,,0,,
40,1997,1997-11-09,10,26.309,OAK,,NOR,L 10-13,0,0,0,,0,0.0%,,0,0,,0,,
41,1997,1997-11-16,11,26.316,OAK,@,SDG,W 38-13,,0,0,,0,0.0%,,0,0,,0,,
42,1997,1997-11-24,12,26.324,OAK,@,DEN,L 3-31,,0,0,,0,0.0%,,0,0,,0,,
43,1997,1997-11-30,13,26.330,OAK,,MIA,L 16-34,,0,0,,0,0.0%,,0,0,,0,,
44,1997,1997-12-07,14,26.337,OAK,@,KAN,L 0-30,,0,0,,0,0.0%,,0,0,,0,,
45,1997,1997-12-14,15,26.344,OAK,,SEA,L 21-22,2,2,29,14.50,1,100.0%,14.50,2,51,25.50,0,1,6
46,1997,1997-12-21,16,26.351,OAK,,JAX,L 9-20,3,3,29,9.67,0,100.0%,9.67,0,0,,0,0,0
