ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
41,1971,1971-11-21,10,31.157,KAN,,DEN,W 28-10,,,,,,,,,
42,1971,1971-11-25,11,31.161,KAN,@,DET,L 21-32,,,,,,,,,
43,1971,1971-12-06,12,31.172,KAN,@,SFO,W 26-17,,,,,,,,,
44,1971,1971-12-12,13,31.178,KAN,,OAK,W 16-14,,,,,,,,,
45,1971,1971-12-19,14,31.185,KAN,,BUF,W 22-9,0,0,,0,1,6,1,26,1
46,1972,1972-09-17,1,32.092,KAN,,MIA,L 10-20,,,,,,,,,
47,1972,1972-09-25,2,32.100,KAN,@,NOR,W 20-17,,,,,,,,,
48,1972,1972-10-01,3,32.106,KAN,@,DEN,W 45-24,,,,,,,,,
49,1972,1972-10-08,4,32.113,KAN,@,CLE,W 31-7,,,,,,,,,
50,1972,1972-10-15,5,32.120,KAN,,CIN,L 16-23,,,,,,,,,
51,1972,1972-10-22,6,32.127,KAN,,PHI,L 20-21,,,,,,,,,
52,1972,1972-10-29,7,32.134,KAN,@,SDG,W 26-14,0,0,,0,0,0,1,0,0
53,1972,1972-11-05,8,32.141,KAN,,OAK,W 27-14,,,,,,,,,
54,1972,1972-11-12,9,32.148,KAN,@,PIT,L 7-16,0,0,,0,0,0,1,-5,0
55,1972,1972-11-19,10,32.155,KAN,,SDG,L 17-27,,,,,,,,,
56,1972,1972-11-26,11,32.162,KAN,@,OAK,L 3-26,,,,,,,,,
57,1972,1972-12-03,12,32.169,KAN,,DEN,W 24-21,0,0,,0,1,6,1,61,1
58,1972,1972-12-10,13,32.176,KAN,,BAL,W 24-10,,,,,,,,,
59,1972,1972-12-17,14,32.183,KAN,@,ATL,W 17-14,,,,,,,,,
60,1973,1973-09-16,1,33.091,KAN,,RAM,L 13-23,,,,,,,,,
61,1973,1973-09-23,2,33.098,KAN,@,NWE,W 10-7,,,,,,,,,
62,1973,1973-09-30,3,33.105,KAN,,OAK,W 16-3,,,,,,,,,
63,1973,1973-10-07,4,33.112,KAN,,DEN,W 16-14,,,,,,,,,
64,1973,1973-10-14,5,33.119,KAN,@,GNB,T 10-10,0,0,,0,0,0,1,24,0
65,1973,1973-10-21,6,33.126,KAN,@,CIN,L 6-14,,,,,,,,,
66,1973,1973-10-29,7,33.134,KAN,@,BUF,L 14-23,,,,,,,,,
67,1973,1973-11-04,8,33.140,KAN,@,SDG,W 19-0,,,,,,,,,
68,1973,1973-11-12,9,33.148,KAN,,CHI,W 19-7,,,,,,,,,
69,1973,1973-11-18,10,33.154,KAN,,HOU,W 38-14,,,,,,,,,
70,1973,1973-11-25,11,33.161,KAN,@,DEN,L 10-14,,,,,,,,,
71,1973,1973-12-02,12,33.168,KAN,,CLE,T 20-20,,,,,,,,,
72,1973,1973-12-08,13,33.174,KAN,@,OAK,L 7-37,,,,,,,,,
73,1973,1973-12-16,14,33.182,KAN,,SDG,W 33-6,,,,,,,,,
74,1974,1974-09-15,1,34.090,KAN,,NYJ,W 24-16,,,,,,,,,
75,1974,1974-09-22,2,34.097,KAN,@,OAK,L 7-27,,,,,,,,,
76,1974,1974-09-29,3,34.104,KAN,@,HOU,W 17-7,,,,,,,,,
77,1974,1974-10-06,4,34.111,KAN,,DEN,L 14-17,0,0,,0,1,6,1,28,1
78,1974,1974-10-13,5,34.118,KAN,,PIT,L 24-34,,,,,,,,,
79,1974,1974-10-20,6,34.125,KAN,@,MIA,L 3-9,,,,,,,,,
80,1974,1974-10-27,7,34.132,KAN,@,SDG,W 24-14,,,,,,,,,
81,1974,1974-11-03,8,34.139,KAN,,NYG,L 27-33,,,,,,,,,
82,1974,1974-11-10,9,34.146,KAN,,SDG,L 7-14,,,,,,,,,
83,1974,1974-11-18,10,34.154,KAN,@,DEN,W 42-34,,,,,,,,,
84,1974,1974-11-24,11,34.160,KAN,@,CIN,L 6-33,,,,,,,,,
85,1974,1974-12-01,12,34.167,KAN,@,STL,W 17-13,,,,,,,,,
86,1974,1974-12-08,13,34.174,KAN,,OAK,L 6-7,,,,,,,,,
87,1974,1974-12-14,14,34.180,KAN,,MIN,L 15-35,,,,,,,,,
