ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1987,1987-09-13,1,24.048,CIN,@,IND,W 23-21,,,,,
2,1987,1987-09-20,2,24.055,CIN,,SFO,L 26-27,,,,,
3,1987,1987-10-25,6,24.090,CIN,@,PIT,L 20-23,,,,,
4,1987,1987-11-01,7,24.097,CIN,,HOU,L 29-31,0,0,,0,1.0
5,1987,1987-11-08,8,24.104,CIN,,MIA,L 14-20,,,,,
6,1987,1987-11-15,9,24.111,CIN,@,ATL,W 16-10,,,,,
7,1987,1987-11-22,10,24.118,CIN,,PIT,L 16-30,,,,,
8,1987,1987-11-29,11,24.125,CIN,@,NYJ,L 20-27,,,,,
9,1987,1987-12-06,12,24.132,CIN,,KAN,W 30-27,,,,,
10,1987,1987-12-13,13,24.139,CIN,@,CLE,L 24-38,,,,,
11,1987,1987-12-20,14,24.146,CIN,,NOR,L 24-41,0,0,,0,1.0
12,1987,1987-12-27,15,24.153,CIN,@,HOU,L 17-21,,,,,
13,1988,1988-09-04,1,25.039,CIN,,PHO,W 21-14,0,0,,0,1.0
14,1988,1988-09-11,2,25.046,CIN,@,PHI,W 28-24,0,0,,0,1.5
15,1988,1988-09-18,3,25.053,CIN,@,PIT,W 17-12,,,,,
16,1988,1988-09-25,4,25.060,CIN,,CLE,W 24-17,,,,,
17,1988,1988-10-02,5,25.067,CIN,@,RAI,W 45-21,,,,,
18,1988,1988-10-09,6,25.074,CIN,,NYJ,W 36-19,0,0,,0,1.0
19,1988,1988-10-16,7,25.081,CIN,@,NWE,L 21-27,,,,,
20,1988,1988-10-23,8,25.088,CIN,,HOU,W 44-21,,,,,
21,1988,1988-10-30,9,25.095,CIN,@,CLE,L 16-23,,,,,
22,1988,1988-11-06,10,25.102,CIN,,PIT,W 42-7,,,,,
23,1988,1988-11-13,11,25.109,CIN,@,KAN,L 28-31,,,,,
24,1988,1988-11-20,12,25.116,CIN,@,DAL,W 38-24,0,0,,0,0.5
25,1988,1988-11-27,13,25.123,CIN,,BUF,W 35-21,0,0,,0,1.0
26,1988,1988-12-04,14,25.130,CIN,,SDG,W 27-10,,,,,
27,1988,1988-12-11,15,25.137,CIN,@,HOU,L 6-41,0,0,,0,1.0
28,1988,1988-12-17,16,25.143,CIN,,WAS,W 20-17,,,,,
29,1989,1989-09-10,1,26.045,CIN,@,CHI,L 14-17,,,,,
30,1989,1989-09-17,2,26.052,CIN,,PIT,W 41-10,,,,,
31,1989,1989-09-25,3,26.060,CIN,,CLE,W 21-14,0,0,,0,2.0
32,1989,1989-10-01,4,26.066,CIN,@,KAN,W 21-17,,,,,
33,1989,1989-10-08,5,26.073,CIN,@,PIT,W 26-16,0,0,,0,1.0
34,1989,1989-10-15,6,26.080,CIN,,MIA,L 13-20,,,,,
35,1989,1989-10-22,7,26.087,CIN,,IND,L 12-23,,,,,
36,1989,1989-10-29,8,26.094,CIN,,TAM,W 56-23,,,,,
37,1989,1989-11-05,9,26.101,CIN,@,RAI,L 7-28,,,,,
38,1989,1989-11-13,10,26.109,CIN,@,HOU,L 24-26,,,,,
39,1989,1989-11-19,11,26.115,CIN,,DET,W 42-7,0,0,,0,1.0
40,1989,1989-11-26,12,26.122,CIN,@,BUF,L 7-24,,,,,
41,1989,1989-12-03,13,26.129,CIN,@,CLE,W 21-0,,,,,
42,1989,1989-12-10,14,26.136,CIN,,SEA,L 17-24,,,,,
43,1989,1989-12-17,15,26.143,CIN,,HOU,W 61-7,0,0,,0,2.0
44,1989,1989-12-25,16,26.151,CIN,@,MIN,L 21-29,,,,,
45,1990,1990-09-09,1,27.044,CIN,,NYJ,W 25-20,,,,,
46,1990,1990-09-16,2,27.051,CIN,@,SDG,W 21-16,,,,,
47,1990,1990-09-23,3,27.058,CIN,,NWE,W 41-7,,,,,
48,1990,1990-10-01,4,27.066,CIN,@,SEA,L 16-31,,,,,
49,1990,1990-10-07,5,27.072,CIN,@,RAM,W 34-31,,,,,
50,1990,1990-10-14,6,27.079,CIN,@,HOU,L 17-48,,,,,
51,1990,1990-10-22,7,27.087,CIN,@,CLE,W 34-13,0,0,,0,0.5
52,1990,1990-10-28,8,27.093,CIN,@,ATL,L 17-38,,,,,
53,1990,1990-11-04,9,27.100,CIN,,NOR,L 7-21,,,,,
54,1990,1990-11-18,10,27.114,CIN,,PIT,W 27-3,,,,,
55,1990,1990-11-25,11,27.121,CIN,,IND,L 20-34,,,,,
56,1990,1990-12-02,12,27.128,CIN,@,PIT,W 16-12,,,,,
57,1990,1990-12-09,13,27.135,CIN,,SFO,L 17-20,,,,,
58,1990,1990-12-16,14,27.142,CIN,@,RAI,L 7-24,,,,,
59,1990,1990-12-23,15,27.149,CIN,,HOU,W 40-20,,,,,
60,1990,1990-12-30,16,27.156,CIN,,CLE,W 21-14,,,,,
61,1991,1991-10-13,7,28.078,WAS,,CLE,W 42-17,,,,,
62,1991,1991-11-10,10,28.106,WAS,,ATL,W 56-17,,,,,
63,1991,1991-11-17,11,28.113,WAS,@,PIT,W 41-14,0,0,,0,1.5
64,1991,1991-11-24,12,28.120,WAS,,DAL,L 21-24,,,,,
65,1991,1991-12-01,13,28.127,WAS,@,RAM,W 27-6,,,,,
66,1991,1991-12-08,14,28.134,WAS,@,PHO,W 20-14,,,,,
67,1991,1991-12-15,15,28.141,WAS,,NYG,W 34-17,,,,,
68,1991,1991-12-22,16,28.148,WAS,@,PHI,L 22-24,,,,,
69,1992,1992-09-07,1,29.042,WAS,@,DAL,L 10-23,,,,,
70,1992,1992-09-13,2,29.048,WAS,,ATL,W 24-17,,,,,
71,1992,1992-09-20,3,29.055,WAS,,DET,W 13-10,,,,,
72,1992,1992-10-04,4,29.069,WAS,@,PHO,L 24-27,0,0,,0,1.0
73,1992,1992-10-12,5,29.077,WAS,,DEN,W 34-3,,,,,
74,1992,1992-10-18,6,29.083,WAS,,PHI,W 16-12,0,0,,0,1.0
75,1992,1992-10-25,7,29.090,WAS,@,MIN,W 15-13,,,,,
76,1992,1992-11-01,8,29.097,WAS,,NYG,L 7-24,,,,,
77,1992,1992-11-08,9,29.104,WAS,@,SEA,W 16-3,,,,,
78,1992,1992-11-15,10,29.111,WAS,@,KAN,L 16-35,,,,,
79,1992,1992-11-23,11,29.119,WAS,@,NOR,L 3-20,,,,,
80,1992,1992-11-29,12,29.125,WAS,,PHO,W 41-3,,,,,
81,1992,1992-12-06,13,29.132,WAS,@,NYG,W 28-10,,,,,
82,1992,1992-12-13,14,29.139,WAS,,DAL,W 20-17,0,0,,0,1.0
83,1992,1992-12-20,15,29.146,WAS,@,PHI,L 13-17,,,,,
84,1992,1992-12-26,16,29.152,WAS,,RAI,L 20-21,,,,,
85,1993,1993-09-06,1,30.041,WAS,,DAL,W 35-16,0,0,,0,
86,1993,1993-09-12,2,30.047,WAS,,PHO,L 10-17,0,0,,0,
87,1993,1993-09-19,3,30.054,WAS,@,PHI,L 31-34,1,15,15.00,0,0.0
88,1993,1993-10-04,4,30.069,WAS,@,MIA,L 10-17,0,0,,0,
89,1993,1993-10-10,5,30.075,WAS,,NYG,L 7-41,0,0,,0,
90,1993,1993-11-01,7,30.097,WAS,@,BUF,L 10-24,0,0,,0,
91,1993,1993-11-07,8,30.103,WAS,,IND,W 30-24,0,0,,0,
92,1993,1993-11-14,9,30.110,WAS,@,NYG,L 6-20,0,0,,0,
93,1993,1993-11-21,10,30.117,WAS,@,RAM,L 6-10,0,0,,0,
94,1993,1993-12-11,13,30.137,WAS,,NYJ,L 0-3,0,0,,0,
95,1993,1993-12-19,14,30.145,WAS,,ATL,W 30-17,0,0,,0,
96,1993,1993-12-26,15,30.152,WAS,@,DAL,L 3-38,0,0,,0,
97,1993,1993-12-31,16,30.157,WAS,,MIN,L 9-14,0,0,,0,
