ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
29,1962,1962-10-21,6,25.150,PHI,,WAS,L 21-27,9,17,1.89,0,2,-2,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
30,1962,1962-10-28,7,25.157,PHI,@,MIN,L 21-31,7,23,3.29,0,5,174,34.80,1,0,0,,0,0,0,,0,0,,,3,66,22.00,0,0,0,,0,1,6
31,1962,1962-11-04,8,25.164,PHI,@,CLE,T 14-14,11,30,2.73,0,5,44,8.80,1,0,0,,0,0,0,,0,0,,,3,72,24.00,0,1,38,38.00,0,1,6
32,1962,1962-11-11,9,25.171,PHI,,GNB,L 0-49,6,3,0.50,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,2,54,27.00,0,0,0,,0,0,0
33,1962,1962-11-18,10,25.178,PHI,@,NYG,L 14-19,8,65,8.13,1,1,11,11.00,0,0,0,,0,0,0,,0,0,,,4,117,29.25,0,0,0,,0,1,6
34,1962,1962-11-25,11,25.185,PHI,,DAL,W 28-14,17,107,6.29,2,2,37,18.50,0,0,0,,0,0,0,,0,0,,,3,63,21.00,0,0,0,,0,2,12
35,1962,1962-12-02,12,25.192,PHI,@,WAS,W 37-14,16,46,2.88,1,2,24,12.00,1,0,0,,0,0,0,,0,0,,,1,99,99.00,1,0,0,,0,3,18
36,1962,1962-12-09,13,25.199,PHI,,PIT,L 17-26,9,35,3.89,0,1,21,21.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
37,1962,1962-12-16,14,25.206,PHI,@,STL,L 35-45,10,50,5.00,0,5,199,39.80,2,0,0,,0,0,0,,0,0,,,4,92,23.00,0,0,0,,0,2,12
38,1963,1963-09-15,1,26.114,PHI,,PIT,T 21-21,7,24,3.43,0,4,79,19.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
39,1963,1963-09-22,2,26.121,PHI,,STL,L 24-28,14,50,3.57,1,3,17,5.67,0,0,0,,0,0,0,,0,0,,,3,177,59.00,1,0,0,,0,2,12
40,1963,1963-09-29,3,26.128,PHI,,NYG,L 14-37,13,57,4.38,0,3,19,6.33,0,1,1,100.00,11,1,0,152.1,0,0,11.00,31.00,2,42,21.00,0,1,7,7.00,0,0,0
41,1963,1963-10-06,4,26.135,PHI,,DAL,W 24-21,19,91,4.79,1,3,87,29.00,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,23,23.00,0,2,9,4.50,0,2,12
42,1963,1963-10-13,5,26.142,PHI,@,WAS,W 37-24,19,85,4.47,1,3,56,18.67,1,0,0,,0,0,0,,0,0,,,1,24,24.00,0,1,0,0.00,0,2,12
43,1963,1963-10-20,6,26.149,PHI,@,CLE,L 7-37,10,38,3.80,0,2,42,21.00,0,0,0,,0,0,0,,0,0,,,3,95,31.67,0,1,22,22.00,0,0,0
44,1963,1963-10-27,7,26.156,PHI,@,CHI,L 7-16,16,63,3.94,0,2,20,10.00,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,2,80,40.00,0,1,7,7.00,0,0,0
45,1963,1963-11-03,8,26.163,PHI,,CLE,L 17-23,17,87,5.12,0,3,49,16.33,0,0,0,,0,0,0,,0,0,,,2,49,24.50,0,1,12,12.00,0,0,0
46,1963,1963-11-10,9,26.170,PHI,@,NYG,L 14-42,5,7,1.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,118,29.50,0,1,8,8.00,0,0,0
47,1963,1963-11-17,10,26.177,PHI,@,DAL,L 20-27,6,30,5.00,0,3,40,13.33,1,0,0,,0,0,0,,0,0,,,2,44,22.00,0,1,6,6.00,0,1,6
48,1963,1963-11-24,11,26.184,PHI,,WAS,L 10-13,13,71,5.46,0,6,69,11.50,1,0,0,,0,0,0,,0,0,,,2,34,17.00,0,1,8,8.00,0,1,6
49,1963,1963-12-01,12,26.191,PHI,@,PIT,T 20-20,16,85,5.31,1,0,0,,0,0,0,,0,0,0,,0,0,,,2,78,39.00,0,3,43,14.33,0,1,6
50,1963,1963-12-08,13,26.198,PHI,@,STL,L 14-38,23,86,3.74,2,1,-5,-5.00,0,0,0,,0,0,0,,0,0,,,4,86,21.50,0,1,12,12.00,0,2,12
51,1963,1963-12-15,14,26.205,PHI,,MIN,L 13-34,14,67,4.79,0,3,14,4.67,0,0,0,,0,0,0,,0,0,,,5,95,19.00,0,2,18,9.00,0,0,0
52,1964,1964-09-13,1,27.112,PHI,,NYG,W 38-7,17,34,2.00,1,2,3,1.50,1,0,0,,0,0,0,,0,0,,,2,92,46.00,0,2,13,6.50,0,2,12
53,1964,1964-09-20,2,27.119,PHI,,SFO,L 24-28,9,19,2.11,0,4,63,15.75,1,0,0,,0,0,0,,0,0,,,3,75,25.00,0,2,10,5.00,0,1,6
54,1964,1964-09-27,3,27.126,PHI,,CLE,L 20-28,5,12,2.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,86,21.50,0,1,53,53.00,0,0,0
55,1964,1964-10-04,4,27.133,PHI,,PIT,W 21-7,16,116,7.25,0,2,110,55.00,2,0,0,,0,0,0,,0,0,,,1,23,23.00,0,1,4,4.00,0,2,12
56,1964,1964-10-11,5,27.140,PHI,@,WAS,L 20-35,14,101,7.21,2,2,12,6.00,1,0,0,,0,0,0,,0,0,,,4,75,18.75,0,2,7,3.50,0,3,18
57,1964,1964-11-01,8,27.161,PHI,,WAS,L 10-21,3,4,1.33,1,3,33,11.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,3,88,29.33,0,1,3,3.00,0,1,6
58,1964,1964-11-08,9,27.168,PHI,@,RAM,L 10-20,5,16,3.20,0,2,23,11.50,0,0,0,,0,0,0,,0,0,,,3,51,17.00,0,0,0,,0,0,0
59,1964,1964-11-29,12,27.189,PHI,@,CLE,L 24-38,10,40,4.00,1,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,6,109,18.17,0,0,0,,0,1,6
60,1964,1964-12-06,13,27.196,PHI,,DAL,W 24-14,6,10,1.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,27,27.00,0,1,6,6.00,0,0,0
61,1964,1964-12-13,14,27.203,PHI,@,STL,L 34-36,5,4,0.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,66,22.00,0,0,0,,0,0,0
62,1965,1965-09-19,1,28.118,PHI,,STL,W 34-27,12,50,4.17,1,7,129,18.43,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,22,22.00,0,0,0,,0,2,12
63,1965,1965-09-26,2,28.125,PHI,,NYG,L 14-16,11,45,4.09,0,8,106,13.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,0,0
64,1965,1965-10-03,3,28.132,PHI,,CLE,L 17-35,8,63,7.88,0,3,72,24.00,0,0,0,,0,0,0,,0,0,,,2,24,12.00,0,1,0,0.00,0,0,0
65,1965,1965-10-10,4,28.139,PHI,@,DAL,W 35-24,12,59,4.92,1,5,92,18.40,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,1.00,0,1,6
66,1965,1965-10-17,5,28.146,PHI,@,NYG,L 27-35,9,50,5.56,0,6,87,14.50,2,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
67,1965,1965-10-24,6,28.153,PHI,,PIT,L 14-20,8,55,6.88,0,5,24,4.80,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
68,1965,1965-10-31,7,28.160,PHI,@,WAS,L 21-23,12,20,1.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,0,0
69,1965,1965-11-07,8,28.167,PHI,@,CLE,L 34-38,16,186,11.63,1,2,38,19.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
70,1965,1965-11-14,9,28.174,PHI,,WAS,W 21-14,20,63,3.15,1,2,32,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
71,1965,1965-11-21,10,28.181,PHI,@,BAL,L 24-34,13,39,3.00,0,3,28,9.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
72,1965,1965-11-28,11,28.188,PHI,@,STL,W 28-24,18,180,10.00,1,3,38,12.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
73,1965,1965-12-05,12,28.195,PHI,,DAL,L 19-21,8,23,2.88,0,2,12,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
74,1965,1965-12-19,14,28.209,PHI,,DET,L 28-35,11,28,2.55,1,4,24,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
75,1966,1966-09-11,1,29.110,PHI,@,STL,L 13-16,13,59,4.54,1,3,32,10.67,0,0,0,,0,0,0,,0,0,,,2,23,11.50,0,0,0,,0,1,6
76,1966,1966-09-18,2,29.117,PHI,,ATL,W 23-10,15,42,2.80,0,2,15,7.50,0,0,0,,0,0,0,,0,0,,,2,30,15.00,0,0,0,,0,0,0
77,1966,1966-09-25,3,29.124,PHI,,NYG,W 35-17,16,40,2.50,1,2,18,9.00,1,0,0,,0,0,0,,0,0,,,1,49,49.00,0,0,0,,0,2,12
78,1966,1966-10-02,4,29.131,PHI,,STL,L 10-41,14,54,3.86,1,1,37,37.00,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0,,0,1,6
79,1966,1966-10-09,5,29.138,PHI,@,DAL,L 7-56,8,8,1.00,0,5,62,12.40,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
80,1966,1966-10-16,6,29.145,PHI,@,PIT,W 31-14,23,96,4.17,0,2,15,7.50,1,0,0,,0,0,0,,0,0,,,1,23,23.00,0,0,0,,0,1,6
81,1966,1966-10-23,7,29.152,PHI,@,NYG,W 31-3,21,100,4.76,0,5,66,13.20,1,0,0,,0,0,0,,0,0,,,1,25,25.00,0,1,0,0.00,0,1,6
82,1966,1966-10-30,8,29.159,PHI,,WAS,L 13-27,8,21,2.63,0,4,44,11.00,0,0,0,,0,0,0,,0,0,,,3,62,20.67,0,0,0,,0,0,0
83,1966,1966-11-06,9,29.166,PHI,,DAL,W 24-23,11,38,3.45,0,0,0,,0,0,0,,0,0,0,,0,0,,,5,247,49.40,2,0,0,,0,2,12
84,1966,1966-11-13,10,29.173,PHI,@,CLE,L 7-27,11,43,3.91,0,2,18,9.00,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0,,0,0,0
85,1966,1966-11-20,11,29.180,PHI,@,SFO,W 35-34,3,12,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0,,0,0,0
86,1966,1966-12-04,12,29.194,PHI,,PIT,W 27-23,9,5,0.56,0,5,43,8.60,0,0,0,,0,0,0,,0,0,,,2,35,17.50,0,0,0,,0,0,0
87,1966,1966-12-11,13,29.201,PHI,,CLE,W 33-21,9,30,3.33,0,2,21,10.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
88,1967,1967-09-24,2,30.123,PHI,,BAL,L 6-38,6,25,4.17,0,2,15,7.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
89,1967,1967-11-05,8,30.165,PHI,@,NOR,L 24-31,7,37,5.29,0,5,93,18.60,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
90,1967,1967-11-12,9,30.172,PHI,@,RAM,L 17-33,9,24,2.67,0,4,15,3.75,0,0,0,,0,0,0,,0,0,,,3,70,23.33,0,0,0,,0,0,0
91,1967,1967-11-19,10,30.179,PHI,,NOR,W 48-21,11,48,4.36,0,4,64,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
92,1967,1967-11-26,11,30.186,PHI,@,NYG,L 7-44,9,23,2.56,1,2,-13,-6.50,0,0,0,,0,0,0,,0,0,,,3,94,31.33,0,0,0,,0,1,6
93,1967,1967-12-03,12,30.193,PHI,@,WAS,T 35-35,7,12,1.71,0,1,10,10.00,0,0,0,,0,0,0,,0,0,,,4,80,20.00,0,0,0,,0,0,0
94,1967,1967-12-10,13,30.200,PHI,@,DAL,L 17-38,4,10,2.50,0,4,18,4.50,0,0,0,,0,0,0,,0,0,,,3,57,19.00,0,0,0,,0,0,0
95,1968,1968-09-15,1,31.114,BAL,,SFO,W 27-10,2,15,7.50,0,1,18,18.00,0,0,0,,0,0,0,,0,0,,,2,37,18.50,0,0,0,,0,0,0
96,1968,1968-09-22,2,31.121,BAL,@,ATL,W 28-20,6,25,4.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,58,19.33,0,0,0,,0,0,0
97,1968,1968-09-29,3,31.128,BAL,@,PIT,W 41-7,4,17,4.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,29,29.00,0,0,0,,0,1,6
98,1968,1968-10-06,4,31.135,BAL,,CHI,W 28-7,3,12,4.00,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0,,0,0,0
99,1968,1968-10-13,5,31.142,BAL,@,SFO,W 42-14,3,13,4.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,5,48,9.60,0,1,6
100,1968,1968-11-03,8,31.163,BAL,@,NYG,W 26-0,8,25,3.13,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
101,1968,1968-11-10,9,31.170,BAL,@,DET,W 27-10,4,19,4.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,43,21.50,0,0,0,,0,0,0
102,1968,1968-11-17,10,31.177,BAL,,STL,W 27-0,5,11,2.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,23,23.00,0,4,27,6.75,0,0,0
103,1968,1968-11-24,11,31.184,BAL,,MIN,W 21-9,4,22,5.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,38,19.00,0,2,10,5.00,0,0,0
104,1968,1968-12-01,12,31.191,BAL,,ATL,W 44-0,0,0,,0,2,26,13.00,0,0,0,,0,0,0,,0,0,,,1,11,11.00,0,4,33,8.25,0,0,0
105,1968,1968-12-07,13,31.197,BAL,@,GNB,W 16-3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,1,7,7.00,0,0,0
