ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-11-10,10,23.131,CIN,@,BAL,L 17-20,,,,,,,,,,,0.0%,,,,,,,,,,
2,2014,2014-10-12,5,24.102,CIN,,CAR,T 37-37,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
3,2014,2014-10-19,6,24.109,CIN,@,IND,L 0-27,,,,,,,,,,,0.0%,,,,,,,,,,
4,2014,2014-11-02,8,24.123,CIN,,JAX,W 33-23,,0,0,,0,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,0.0,0,1
5,2014,2014-11-06,9,24.127,CIN,,CLE,L 3-24,,4,12,3.00,0,4,2,3,1.50,0,50.0%,0.75,0,0,,0,0,0,0.0,0,0
6,2014,2014-11-16,10,24.137,CIN,@,NOR,W 27-10,,2,1,0.50,0,3,3,36,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
7,2014,2014-12-07,13,24.158,CIN,,PIT,L 21-42,,,,,,,,,,,0.0%,,,,,,,,,,
8,2014,2014-12-14,14,24.165,CIN,@,CLE,W 30-0,,3,14,4.67,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,1
9,2014,2014-12-22,15,24.173,CIN,,DEN,W 37-28,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
10,2014,2014-12-28,16,24.179,CIN,@,PIT,L 17-27,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
11,2015,2015-09-13,1,25.073,CIN,@,OAK,W 33-13,,0,0,,0,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0,0.0,0,0
12,2015,2015-09-20,2,25.080,CIN,,SDG,W 24-19,,0,0,,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0
13,2015,2015-09-27,3,25.087,CIN,@,BAL,W 28-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
14,2015,2015-10-04,4,25.094,CIN,,KAN,W 36-21,,0,0,,0,1,1,27,27.00,0,100.0%,27.00,0,0,,0,0,0,0.0,0,0
15,2015,2015-10-11,5,25.101,CIN,,SEA,W 27-24,,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
16,2015,2015-10-18,6,25.108,CIN,@,BUF,W 34-21,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
17,2015,2015-11-01,7,25.122,CIN,@,PIT,W 16-10,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
18,2015,2015-11-05,8,25.126,CIN,,CLE,W 31-10,,0,0,,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
19,2015,2015-11-16,9,25.137,CIN,,HOU,L 6-10,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
20,2015,2015-11-22,10,25.143,CIN,@,ARI,L 31-34,,0,0,,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
21,2015,2015-11-29,11,25.150,CIN,,STL,W 31-7,,2,4,2.00,0,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
22,2015,2015-12-06,12,25.157,CIN,@,CLE,W 37-3,,1,2,2.00,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
23,2015,2015-12-13,13,25.164,CIN,,PIT,L 20-33,,0,0,,0,1,1,5,5.00,1,100.0%,5.00,0,0,,0,1,6,0.0,0,0
24,2015,2015-12-20,14,25.171,CIN,@,SFO,W 24-14,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
25,2015,2015-12-28,15,25.179,CIN,@,DEN,L 17-20,,0,0,,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
26,2015,2016-01-03,16,25.185,CIN,,BAL,W 24-16,,0,0,,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
27,2016,2016-09-11,1,26.071,CIN,@,NYJ,W 23-22,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
28,2016,2016-09-18,2,26.078,CIN,@,PIT,L 16-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
29,2016,2016-09-25,3,26.085,CIN,,DEN,L 17-29,,0,0,,0,0,0,0,,0,0.0%,,2,40,20.00,0,0,0,0.0,0,0
30,2016,2016-09-29,4,26.089,CIN,,MIA,W 22-7,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
31,2016,2016-10-09,5,26.099,CIN,@,DAL,L 14-28,,0,0,,0,0,0,0,,0,0.0%,,1,23,23.00,0,0,0,0.0,0,0
32,2016,2016-10-16,6,26.106,CIN,@,NWE,L 17-35,,2,16,8.00,0,0,0,0,,0,0.0%,,1,15,15.00,0,0,0,0.0,0,0
33,2016,2016-10-23,7,26.113,CIN,,CLE,W 31-17,,4,23,5.75,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
34,2016,2016-10-30,8,26.120,CIN,,WAS,T 27-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
35,2016,2016-11-14,9,26.135,CIN,@,NYG,L 20-21,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
