ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2017,2017-09-10,1,23.126,DET,,ARI,W 35-23,,0,0,0,,0,0.0%,,0,0
2,2017,2017-09-18,2,23.134,DET,@,NYG,W 24-10,,0,0,0,,0,0.0%,,0,0
3,2017,2017-09-24,3,23.140,DET,,ATL,L 26-30,,0,0,0,,0,0.0%,,0,0
4,2017,2017-10-01,4,23.147,DET,@,MIN,W 14-7,,1,1,15,15.00,0,100.0%,15.00,0,0
5,2017,2017-10-08,5,23.154,DET,,CAR,L 24-27,,0,0,0,,0,0.0%,,0,0
6,2017,2017-10-15,6,23.161,DET,@,NOR,L 38-52,,0,0,0,,0,0.0%,,0,0
7,2017,2017-10-29,7,23.175,DET,,PIT,L 15-20,,2,0,0,,0,0.0%,0.00,0,0
8,2017,2017-11-06,8,23.183,DET,@,GNB,W 30-17,,0,0,0,,0,0.0%,,0,0
9,2017,2017-11-12,9,23.189,DET,,CLE,W 38-24,,0,0,0,,0,0.0%,,0,0
10,2017,2017-11-19,10,23.196,DET,@,CHI,W 27-24,,0,0,0,,0,0.0%,,0,0
11,2017,2017-11-23,11,23.200,DET,,MIN,L 23-30,,0,0,0,,0,0.0%,,0,0
12,2017,2017-12-03,12,23.210,DET,@,BAL,L 20-44,*,1,1,23,23.00,0,100.0%,23.00,0,0
13,2017,2017-12-10,13,23.217,DET,@,TAM,W 24-21,,2,2,8,4.00,0,100.0%,4.00,0,0
14,2017,2017-12-16,14,23.223,DET,,CHI,W 20-10,*,0,0,0,,0,0.0%,,0,0
15,2017,2017-12-24,15,23.231,DET,@,CIN,L 17-26,*,1,0,0,,0,0.0%,0.00,0,0
16,2018,2018-09-10,1,24.126,DET,,NYJ,L 17-48,*,0,0,0,,0,0.0%,,0,0
17,2018,2018-09-16,2,24.132,DET,@,SFO,L 27-30,,1,1,15,15.00,1,100.0%,15.00,1,6
