ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1998,1998-09-06,1,23.246,TAM,@,MIN,L 7-31,,
2,1998,1998-11-01,8,23.302,TAM,,MIN,W 27-24,,
3,1998,1998-11-08,9,23.309,TAM,,TEN,L 22-31,,
4,1998,1998-11-15,10,23.316,TAM,@,JAX,L 24-29,,
5,1998,1998-11-22,11,23.323,TAM,,DET,L 25-28,,
6,1998,1998-11-29,12,23.330,TAM,@,CHI,W 31-17,,
7,1998,1998-12-07,13,23.338,TAM,,GNB,W 24-22,,
8,1998,1998-12-13,14,23.344,TAM,,PIT,W 16-3,,
9,1998,1998-12-19,15,23.350,TAM,@,WAS,L 16-20,,
10,1998,1998-12-27,16,23.358,TAM,@,CIN,W 35-0,,
11,1999,1999-09-26,3,24.266,TAM,,DEN,W 13-10,,
12,1999,1999-10-03,4,24.273,TAM,@,MIN,L 14-21,*,
13,2000,2000-09-03,1,25.244,TAM,@,NWE,W 21-16,,
14,2000,2000-09-10,2,25.251,TAM,,CHI,W 41-0,,
15,2000,2000-09-17,3,25.258,TAM,@,DET,W 31-10,,
16,2000,2000-09-24,4,25.265,TAM,,NYJ,L 17-21,,
17,2000,2000-10-01,5,25.272,TAM,@,WAS,L 17-20,,
18,2000,2000-10-09,6,25.280,TAM,@,MIN,L 23-30,,
19,2000,2000-10-19,7,25.290,TAM,,DET,L 14-28,,
20,2000,2000-10-29,8,25.300,TAM,,MIN,W 41-13,,
21,2000,2000-11-05,9,25.307,TAM,@,ATL,W 27-14,,1.0
22,2000,2000-11-12,10,25.314,TAM,,GNB,W 20-15,,
23,2000,2000-11-19,11,25.321,TAM,@,CHI,L 10-13,,
24,2000,2000-11-26,12,25.328,TAM,,BUF,W 31-17,,
25,2000,2000-12-03,13,25.335,TAM,,DAL,W 27-7,,
26,2000,2000-12-10,14,25.342,TAM,@,MIA,W 16-13,,1.0
27,2000,2000-12-18,15,25.350,TAM,,STL,W 38-35,,
28,2000,2000-12-24,16,25.356,TAM,@,GNB,L 14-17,,
29,2001,2001-10-21,5,26.291,TAM,,PIT,L 10-17,,
30,2001,2001-10-28,6,26.298,TAM,,MIN,W 41-14,,
31,2001,2001-11-04,7,26.305,TAM,@,GNB,L 20-21,*,
32,2001,2001-11-11,8,26.312,TAM,@,DET,W 20-17,*,
33,2001,2001-11-18,9,26.319,TAM,,CHI,L 24-27,,
34,2001,2001-11-26,10,26.327,TAM,@,STL,W 24-17,,
35,2001,2001-12-02,11,26.333,TAM,@,CIN,W 16-13,,
36,2001,2001-12-09,12,26.340,TAM,,DET,W 15-12,,
37,2001,2001-12-16,13,26.347,TAM,@,CHI,L 3-27,,
38,2001,2001-12-23,14,26.354,TAM,,NOR,W 48-21,,
39,2001,2001-12-29,15,26.360,TAM,,BAL,W 22-10,,
40,2001,2002-01-06,16,27.003,TAM,,PHI,L 13-17,,
41,2002,2002-09-08,1,27.248,IND,@,JAX,W 28-25,*,
42,2002,2002-10-06,4,27.276,IND,,CIN,W 28-21,*,
43,2002,2002-10-13,5,27.283,IND,,BAL,W 22-20,*,
44,2002,2002-10-21,6,27.291,IND,@,PIT,L 10-28,*,
45,2002,2002-10-27,7,27.297,IND,@,WAS,L 21-26,*,1.0
46,2002,2002-11-03,8,27.304,IND,,TEN,L 15-23,,
47,2002,2002-11-10,9,27.311,IND,@,PHI,W 35-13,*,
48,2002,2002-11-17,10,27.318,IND,,DAL,W 20-3,*,
49,2002,2002-12-15,14,27.346,IND,@,CLE,W 28-23,,
50,2002,2002-12-22,15,27.353,IND,,NYG,L 27-44,,
