ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2001,2001-09-09,1,29.299,NOR,@,BUF,W 24-6,,0,0,0,,0,0.0%,,0,0,,0,2,55,27.50,0,2,9,4.50,0,0,0
2,2001,2001-09-30,2,29.320,NOR,@,NYG,L 13-21,,0,0,0,,0,0.0%,,0,0,,0,2,82,41.00,0,4,9,2.25,0,0,0
3,2001,2001-10-07,3,29.327,NOR,,MIN,W 28-15,,0,0,0,,0,0.0%,,0,0,,0,3,89,29.67,0,4,50,12.50,0,0,0
4,2001,2001-10-14,4,29.334,NOR,@,CAR,W 27-25,,0,0,0,,0,0.0%,,0,0,,0,6,126,21.00,0,4,13,3.25,0,0,0
5,2001,2001-10-21,5,29.341,NOR,,ATL,L 13-20,,,,,,,0.0%,,,,,,,,,,,,,,,
6,2001,2001-12-23,14,30.039,NOR,@,TAM,L 21-48,,0,0,0,,0,0.0%,,0,0,,0,6,132,22.00,0,0,0,,0,0,0
7,2001,2001-12-30,15,30.046,NOR,,WAS,L 10-40,,0,0,0,,0,0.0%,,0,0,,0,7,120,17.14,0,0,0,,0,0,0
8,2001,2002-01-06,16,30.053,NOR,,SFO,L 0-38,,0,0,0,,0,0.0%,,0,0,,0,6,158,26.33,0,0,0,,0,0,0
9,2002,2002-09-08,1,30.298,NOR,@,TAM,W 26-20,,1,0,0,,0,0.0%,0.00,0,0,,0,3,52,17.33,0,3,48,16.00,0,0,0
10,2002,2002-09-15,2,30.305,NOR,,GNB,W 35-20,,0,0,0,,0,0.0%,,0,0,,0,5,111,22.20,0,4,44,11.00,0,0,0
11,2002,2002-09-22,3,30.312,NOR,@,CHI,W 29-23,,0,0,0,,0,0.0%,,0,0,,0,6,141,23.50,0,1,9,9.00,0,0,0
12,2002,2002-09-29,4,30.319,NOR,@,DET,L 21-26,,1,0,0,,0,0.0%,0.00,0,0,,0,7,158,22.57,0,3,20,6.67,0,0,0
13,2002,2002-10-06,5,30.326,NOR,,PIT,W 32-29,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,4,102,25.50,0,4,50,12.50,0,0,0
14,2002,2002-10-13,6,30.333,NOR,@,WAS,W 43-27,,2,2,70,35.00,0,100.0%,35.00,0,0,,0,5,203,40.60,1,1,83,83.00,1,2,12
15,2002,2002-10-20,7,30.340,NOR,,SFO,W 35-27,,2,1,0,0.00,0,50.0%,0.00,1,15,15.00,0,5,137,27.40,0,1,0,0.00,0,0,0
16,2002,2002-10-27,8,30.347,NOR,,ATL,L 35-37,,0,0,0,,0,0.0%,,0,0,,0,6,201,33.50,0,2,10,5.00,0,0,0
17,2002,2002-11-10,9,30.361,NOR,@,CAR,W 34-24,,0,0,0,,0,0.0%,,0,0,,0,4,56,14.00,0,7,98,14.00,0,0,0
18,2002,2002-11-17,10,31.003,NOR,@,ATL,L 17-24,,0,0,0,,0,0.0%,,0,0,,0,5,111,22.20,0,2,3,1.50,0,0,0
19,2002,2002-11-24,11,31.010,NOR,,CLE,L 15-24,,4,3,114,38.00,0,75.0%,28.50,0,0,,0,4,103,25.75,0,2,7,3.50,0,0,0
20,2002,2002-12-01,12,31.017,NOR,,TAM,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,4,81,20.25,0,2,56,28.00,0,0,0
21,2002,2002-12-08,13,31.024,NOR,@,BAL,W 37-25,,0,0,0,,0,0.0%,,0,0,,0,3,48,16.00,0,2,18,9.00,0,0,0
22,2002,2002-12-15,14,31.031,NOR,,MIN,L 31-32,,0,0,0,,0,0.0%,,0,0,,0,4,183,45.75,1,1,0,0.00,0,1,6
23,2002,2002-12-22,15,31.038,NOR,@,CIN,L 13-20,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,2,58,29.00,0,4,40,10.00,0,0,0
24,2002,2002-12-29,16,31.045,NOR,,CAR,L 6-10,,4,0,0,,0,0.0%,0.00,0,0,,0,3,62,20.67,0,5,139,27.80,0,0,0
25,2003,2003-09-07,1,31.297,NOR,@,SEA,L 10-27,,1,0,0,,0,0.0%,0.00,1,2,2.00,0,4,96,24.00,0,4,31,7.75,0,0,0
26,2003,2003-09-14,2,31.304,NOR,,HOU,W 31-10,,0,0,0,,0,0.0%,,0,0,,0,1,29,29.00,0,4,15,3.75,0,0,0
27,2003,2003-09-21,3,31.311,NOR,@,TEN,L 12-27,,0,0,0,,0,0.0%,,0,0,,0,5,111,22.20,0,0,0,,0,0,0
28,2003,2003-09-28,4,31.318,NOR,,IND,L 21-55,,0,0,0,,0,0.0%,,0,0,,0,6,131,21.83,0,1,11,11.00,0,0,0
29,2003,2003-10-19,7,31.339,NOR,@,ATL,W 45-17,,3,2,12,6.00,0,66.7%,4.00,0,0,,0,3,70,23.33,0,3,23,7.67,0,0,0
30,2003,2003-10-26,8,31.346,NOR,,CAR,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,5,145,29.00,0,2,45,22.50,0,0,0
31,2003,2003-11-02,9,31.353,NOR,@,TAM,W 17-14,,7,3,69,23.00,1,42.9%,9.86,0,0,,0,3,74,24.67,0,2,22,11.00,0,1,6
32,2003,2003-11-16,10,32.002,NOR,,ATL,W 23-20,*,7,4,85,21.25,0,57.1%,12.14,0,0,,0,4,111,27.75,0,3,12,4.00,0,0,0
33,2003,2003-11-23,11,32.009,NOR,@,PHI,L 20-33,,0,0,0,,0,0.0%,,0,0,,0,2,35,17.50,0,0,0,,0,0,0
34,2003,2003-12-07,13,32.023,NOR,,TAM,L 7-14,,0,0,0,,0,0.0%,,0,0,,0,3,86,28.67,0,4,57,14.25,0,0,0
35,2003,2003-12-14,14,32.030,NOR,,NYG,W 45-7,,0,0,0,,0,0.0%,,0,0,,0,2,38,19.00,0,3,32,10.67,0,0,0
36,2003,2003-12-21,15,32.037,NOR,@,JAX,L 19-20,,3,1,14,14.00,0,33.3%,4.67,0,0,,0,5,88,17.60,0,1,4,4.00,0,0,0
37,2003,2003-12-28,16,32.044,NOR,,DAL,W 13-7,,4,2,46,23.00,0,50.0%,11.50,0,0,,0,2,54,27.00,0,3,23,7.67,0,0,0
38,2004,2004-09-12,1,32.303,NOR,,SEA,L 7-21,,0,0,0,,0,0.0%,,0,0,,0,4,129,32.25,0,4,24,6.00,0,0,0
39,2004,2004-09-19,2,32.310,NOR,,SFO,W 30-27,,0,0,0,,0,0.0%,,0,0,,0,4,80,20.00,0,2,34,17.00,0,0,0
40,2004,2004-09-26,3,32.317,NOR,@,STL,W 28-25,,1,1,25,25.00,0,100.0%,25.00,0,0,,0,3,65,21.67,0,5,66,13.20,0,0,0
41,2004,2004-10-03,4,32.324,NOR,@,ARI,L 10-34,*,5,3,38,12.67,0,60.0%,7.60,0,0,,0,5,96,19.20,0,1,7,7.00,0,0,0
42,2004,2004-10-10,5,32.331,NOR,,TAM,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,3,37,12.33,0,3,25,8.33,0,0,0
43,2004,2004-10-17,6,32.338,NOR,,MIN,L 31-38,,2,1,23,23.00,0,50.0%,11.50,0,0,,0,7,146,20.86,0,0,0,,0,0,0
44,2004,2004-10-24,7,32.345,NOR,@,OAK,W 31-26,,2,2,36,18.00,0,100.0%,18.00,0,0,,0,3,89,29.67,0,2,20,10.00,0,0,0
45,2004,2004-11-07,8,32.359,NOR,@,SDG,L 17-43,,0,0,0,,0,0.0%,,0,0,,0,6,144,24.00,0,0,0,,0,0,0
46,2004,2004-11-14,9,33.000,NOR,,KAN,W 27-20,,0,0,0,,0,0.0%,,0,0,,0,5,108,21.60,0,1,10,10.00,0,0,0
47,2004,2004-11-21,10,33.007,NOR,,DEN,L 13-34,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,6,158,26.33,0,2,8,4.00,0,0,0
