ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1979,1979-09-02,1,23.030,NYG,@,PHI,L 17-23,,,,,,,,,,,,,,
2,1979,1979-09-30,5,23.058,OAK,,DEN,W 27-3,,,,,,,,,,,,,,
3,1979,1979-10-08,6,23.066,OAK,,MIA,W 13-3,,,,,,,,,,,,,,
4,1979,1979-10-14,7,23.072,OAK,,ATL,W 50-19,,,,,,,,,,,,,,
5,1979,1979-10-21,8,23.079,OAK,@,NYJ,L 19-28,,,,,,,,,,,,,,
6,1979,1979-10-25,9,23.083,OAK,,SDG,W 45-22,,,,,,,,,,,,,,
7,1979,1979-11-04,10,23.093,OAK,,SFO,W 23-10,,,,,,,,,,,,,,
8,1979,1979-11-11,11,23.100,OAK,@,HOU,L 17-31,,,,,,,,,,,,,,
9,1979,1979-11-18,12,23.107,OAK,,KAN,L 21-24,,,,,,,,,,,,,,
10,1979,1979-11-25,13,23.114,OAK,@,DEN,W 14-10,,,,,,,,,,,,,,
11,1979,1979-12-03,14,23.122,OAK,@,NOR,W 42-35,,,,,,,,,,,,,,
12,1979,1979-12-09,15,23.128,OAK,,CLE,W 19-14,,,,,,,,,,,,,,
13,1979,1979-12-16,16,23.135,OAK,,SEA,L 24-29,,,,,,,,,,,,,,
14,1980,1980-09-07,1,24.035,OAK,@,KAN,W 27-14,0,0,,0,0,0,,0,,,,,0,
15,1980,1980-09-14,2,24.042,OAK,@,SDG,L 24-30,,,,,,,,,,,,,,
16,1980,1980-09-21,3,24.049,OAK,,WAS,W 24-21,,,,,,,,,,,,,,
17,1980,1980-09-28,4,24.056,OAK,@,BUF,L 7-24,,,,,,,,,,,,,,
18,1980,1980-10-05,5,24.063,OAK,,KAN,L 17-31,0,0,,0,0,0,,0,1,10,10.00,0,0,0
19,1980,1980-10-12,6,24.070,OAK,,SDG,W 38-24,,,,,,,,,,,,,,
20,1980,1980-10-20,7,24.078,OAK,@,PIT,W 45-34,,,,,,,,,,,,,,
21,1980,1980-10-26,8,24.084,OAK,,SEA,W 33-14,,,,,,,,,,,,,,
22,1980,1980-11-02,9,24.091,OAK,,MIA,W 16-10,,,,,,,,,,,,,,
23,1980,1980-11-09,10,24.098,OAK,,CIN,W 28-17,,,,,,,,,,,,,,
24,1980,1980-11-17,11,24.106,OAK,@,SEA,W 19-17,,,,,,,,,,,,,,
25,1980,1980-11-23,12,24.112,OAK,@,PHI,L 7-10,,,,,,,,,,,,,,
26,1980,1980-12-01,13,24.120,OAK,,DEN,W 9-3,,,,,,,,,,,,,,
27,1980,1980-12-07,14,24.126,OAK,,DAL,L 13-19,,,,,,,,,,,,,,
28,1980,1980-12-14,15,24.133,OAK,@,DEN,W 24-21,,,,,,,,,,,,,,
