ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1976,1976-10-24,7,22.152,KAN,,DEN,L 26-35,0,0,,0,0,0,,0,3,71,23.67,0
2,1976,1976-10-31,8,22.159,KAN,@,TAM,W 28-19,2,7,3.50,0,1,12,12.00,0,2,56,28.00,0
3,1976,1976-11-07,9,22.166,KAN,,PIT,L 0-45,0,0,,0,0,0,,0,4,52,13.00,0
4,1976,1976-11-14,10,22.173,KAN,@,OAK,L 10-21,6,12,2.00,0,0,0,,0,2,37,18.50,0
5,1976,1976-11-21,11,22.180,KAN,,CIN,L 24-27,5,11,2.20,0,0,0,,0,1,35,35.00,0
6,1976,1976-11-28,12,22.187,KAN,@,SDG,W 23-20,2,13,6.50,0,0,0,,0,1,27,27.00,0
7,1976,1976-12-05,13,22.194,KAN,@,DEN,L 16-17,,,,,,,,,,,,
8,1976,1976-12-12,14,22.201,KAN,,CLE,W 39-14,1,-2,-2.00,0,0,0,,0,0,0,,0
