ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
25,1984,1984-10-28,9,24.166,MIN,@,CHI,L 7-16,,,,,,,,,,
26,1984,1984-11-04,10,24.173,MIN,,TAM,W 27-24,0,0,,0,0,0,1.0,0,0,0
27,1984,1984-11-11,11,24.180,MIN,@,GNB,L 17-45,0,0,,0,0,0,0.0,1,20,0
28,1984,1984-11-18,12,24.187,MIN,@,DEN,L 21-42,,,,,,,,,,
29,1984,1984-11-25,13,24.194,MIN,,CHI,L 3-34,,,,,,,,,,
30,1984,1984-11-29,14,24.198,MIN,,WAS,L 17-31,,,,,,,,,,
31,1984,1984-12-08,15,24.207,MIN,@,SFO,L 7-51,,,,,,,,,,
32,1984,1984-12-16,16,24.215,MIN,,GNB,L 14-38,,,,,,,,,,
33,1985,1985-09-08,1,25.116,MIN,,SFO,W 28-21,0,0,,0,,,,,,
34,1985,1985-09-15,2,25.123,MIN,@,TAM,W 31-16,0,0,,0,1,6,0.0,1,15,1
35,1985,1985-09-19,3,25.127,MIN,,CHI,L 24-33,0,0,,0,,,,,,
36,1985,1985-09-29,4,25.137,MIN,@,BUF,W 27-20,0,0,,0,,,,,,
37,1985,1985-10-06,5,25.144,MIN,@,RAM,L 10-13,0,0,,0,,,,,,
38,1985,1985-10-13,6,25.151,MIN,@,GNB,L 17-20,1,0,0.00,0,0,0,0.0,0,0,0
39,1985,1985-10-20,7,25.158,MIN,,SDG,W 21-17,0,0,,0,0,0,1.0,1,2,0
40,1985,1985-10-27,8,25.165,MIN,@,CHI,L 9-27,0,0,,0,,,,,,
41,1985,1985-11-03,9,25.172,MIN,,DET,W 16-13,0,0,,0,,,,,,
42,1985,1985-11-10,10,25.179,MIN,,GNB,L 17-27,0,0,,0,,,,,,
43,1985,1985-11-17,11,25.186,MIN,@,DET,L 21-41,0,0,,0,,,,,,
44,1985,1985-11-24,12,25.193,MIN,,NOR,L 23-30,0,0,,0,,,,,,
45,1985,1985-12-01,13,25.200,MIN,@,PHI,W 28-23,0,0,,0,,,,,,
46,1985,1985-12-08,14,25.207,MIN,,TAM,W 26-7,0,0,,0,,,,,,
47,1985,1985-12-15,15,25.214,MIN,@,ATL,L 13-14,0,0,,0,,,,,,
48,1985,1985-12-22,16,25.221,MIN,,PHI,L 35-37,0,0,,0,,,,,,
49,1986,1986-09-07,1,26.115,MIN,,DET,L 10-13,,,,,,,,,,
50,1986,1986-09-14,2,26.122,MIN,@,TAM,W 23-10,,,,,,,,,,
51,1986,1986-09-21,3,26.129,MIN,,PIT,W 31-7,0,0,,0,0,0,0.0,1,2,0
52,1986,1986-09-28,4,26.136,MIN,,GNB,W 42-7,0,0,,0,0,0,0.0,1,12,0
53,1986,1986-10-05,5,26.143,MIN,@,CHI,L 0-23,,,,,,,,,,
54,1986,1986-10-12,6,26.150,MIN,@,SFO,W 27-24,,,,,,,,,,
55,1986,1986-10-19,7,26.157,MIN,,CHI,W 23-7,0,0,,0,0,0,0.5,0,0,0
56,1986,1986-10-26,8,26.164,MIN,,CLE,L 20-23,,,,,,,,,,
57,1986,1986-11-02,9,26.171,MIN,@,WAS,L 38-44,,,,,,,,,,
58,1986,1986-11-09,10,26.178,MIN,@,DET,W 24-10,0,0,,0,1,6,0.0,1,39,1
59,1986,1986-11-16,11,26.185,MIN,,NYG,L 20-22,,,,,,,,,,
60,1986,1986-11-23,12,26.192,MIN,@,CIN,L 20-24,0,0,,0,0,0,0.0,1,9,0
61,1986,1986-11-30,13,26.199,MIN,,TAM,W 45-13,,,,,,,,,,
62,1986,1986-12-07,14,26.206,MIN,@,GNB,W 32-6,,,,,,,,,,
63,1986,1986-12-14,15,26.213,MIN,@,HOU,L 10-23,,,,,,,,,,
64,1986,1986-12-21,16,26.220,MIN,,NOR,W 33-17,,,,,,,,,,
65,1987,1987-09-13,1,27.121,MIN,,DET,W 34-19,,,,,,,,,,
66,1987,1987-09-20,2,27.128,MIN,@,RAM,W 21-16,,,,,,,,,,
67,1987,1987-10-26,6,27.164,MIN,,DEN,W 34-27,,,,,,,,,,
68,1987,1987-11-01,7,27.170,MIN,@,SEA,L 17-28,,,,,,,,,,
69,1987,1987-11-08,8,27.177,MIN,,RAI,W 31-20,0,0,,0,0,0,0.0,1,4,0
70,1987,1987-11-15,9,27.184,MIN,,TAM,W 23-17,0,0,,0,0,0,1.0,0,0,0
71,1987,1987-11-22,10,27.191,MIN,,ATL,W 24-13,0,0,,0,0,0,0.0,1,5,0
72,1987,1987-11-26,11,27.195,MIN,@,DAL,W 44-38,,,,,,,,,,
73,1987,1987-12-06,12,27.205,MIN,,CHI,L 24-30,,,,,,,,,,
74,1987,1987-12-13,13,27.212,MIN,@,GNB,L 10-16,0,0,,0,0,0,0.0,1,0,0
75,1987,1987-12-20,14,27.219,MIN,@,DET,W 17-14,0,0,,0,0,0,0.0,2,43,0
76,1987,1987-12-26,15,27.225,MIN,,WAS,L 24-27,0,0,,0,0,0,0.0,1,15,0
77,1988,1988-09-04,1,28.112,MIN,@,BUF,L 10-13,,,,,,,,,,
78,1988,1988-09-11,2,28.119,MIN,,NWE,W 36-6,0,0,,0,0,0,0.0,1,1,0
79,1988,1988-09-18,3,28.126,MIN,@,CHI,W 31-7,,,,,,,,,,
80,1988,1988-09-25,4,28.133,MIN,,PHI,W 23-21,,,,,,,,,,
81,1988,1988-10-02,5,28.140,MIN,@,MIA,L 7-24,,,,,,,,,,
82,1988,1988-10-09,6,28.147,MIN,,TAM,W 14-13,,,,,,,,,,
83,1988,1988-10-16,7,28.154,MIN,,GNB,L 14-34,,,,,,,,,,
84,1988,1988-10-23,8,28.161,MIN,@,TAM,W 49-20,0,0,,0,0,0,0.0,2,18,0
85,1988,1988-10-30,9,28.168,MIN,@,SFO,L 21-24,,,,,,,,,,
86,1988,1988-11-06,10,28.175,MIN,,DET,W 44-17,0,0,,0,0,0,0.0,1,10,0
87,1988,1988-11-13,11,28.182,MIN,@,DAL,W 43-3,,,,,,,,,,
88,1988,1988-11-20,12,28.189,MIN,,IND,W 12-3,,,,,,,,,,
89,1988,1988-11-24,13,28.193,MIN,@,DET,W 23-0,,,,,,,,,,
90,1988,1988-12-04,14,28.203,MIN,,NOR,W 45-3,,,,,,,,,,
91,1988,1988-12-11,15,28.210,MIN,@,GNB,L 6-18,0,0,,0,0,0,0.0,1,0,0
92,1988,1988-12-19,16,28.218,MIN,,CHI,W 28-27,,,,,,,,,,
93,1989,1989-09-10,1,29.118,MIN,,HOU,W 38-7,,,,,,,,,,
94,1989,1989-09-17,2,29.125,MIN,@,CHI,L 7-38,0,0,,0,0,0,0.0,1,0,0
95,1989,1989-09-24,3,29.132,MIN,@,PIT,L 14-27,,,,,,,,,,
96,1989,1989-10-01,4,29.139,MIN,,TAM,W 17-3,,,,,,,,,,
97,1989,1989-10-08,5,29.146,MIN,,DET,W 24-17,,,,,,,,,,
98,1989,1989-10-15,6,29.153,MIN,,GNB,W 26-14,,,,,,,,,,
99,1989,1989-10-22,7,29.160,MIN,@,DET,W 20-7,0,0,,0,0,0,0.0,1,27,0
100,1989,1989-10-30,8,29.168,MIN,@,NYG,L 14-24,,,,,,,,,,
101,1989,1989-11-05,9,29.174,MIN,,RAM,W 23-21,0,0,,0,0,0,0.0,1,0,0
102,1989,1989-11-12,10,29.181,MIN,@,TAM,W 24-10,,,,,,,,,,
103,1989,1989-11-19,11,29.188,MIN,@,PHI,L 9-10,0,0,,0,0,0,1.0,0,0,0
104,1989,1989-11-26,12,29.195,MIN,@,GNB,L 19-20,0,0,,0,0,0,0.0,1,34,0
105,1989,1989-12-03,13,29.202,MIN,,CHI,W 27-16,,,,,,,,,,
106,1989,1989-12-10,14,29.209,MIN,,ATL,W 43-17,0,0,,0,0,0,0.0,1,9,0
107,1989,1989-12-17,15,29.216,MIN,@,CLE,L 17-23,,,,,,,,,,
108,1989,1989-12-25,16,29.224,MIN,,CIN,W 29-21,,,,,,,,,,
109,1990,1990-09-09,1,30.117,MIN,@,KAN,L 21-24,,,,,,,,,,
110,1990,1990-09-16,2,30.124,MIN,,NOR,W 32-3,,,,,,,,,,
111,1990,1990-09-23,3,30.131,MIN,@,CHI,L 16-19,0,0,,0,0,0,0.0,1,21,0
112,1990,1990-09-30,4,30.138,MIN,,TAM,L 20-23,,,,,,,,,,
113,1990,1990-10-07,5,30.145,MIN,,DET,L 27-34,0,0,,0,0,0,1.0,0,0,0
114,1990,1990-10-15,6,30.153,MIN,@,PHI,L 24-32,,,,,,,,,,
115,1990,1990-10-28,7,30.166,MIN,@,GNB,L 10-24,0,0,,0,0,0,1.0,0,0,0
116,1990,1990-11-04,8,30.173,MIN,,DEN,W 27-22,0,0,,0,1,6,0.0,1,20,1
117,1990,1990-11-11,9,30.180,MIN,@,DET,W 17-7,0,0,,0,0,0,0.0,2,59,0
118,1990,1990-11-18,10,30.187,MIN,@,SEA,W 24-21,0,0,,0,0,0,0.0,1,0,0
119,1990,1990-11-25,11,30.194,MIN,,CHI,W 41-13,0,0,,0,0,0,1.0,0,0,0
120,1990,1990-12-02,12,30.201,MIN,,GNB,W 23-7,0,0,,0,0,0,0.0,1,3,0
121,1990,1990-12-09,13,30.208,MIN,@,NYG,L 15-23,,,,,,,,,,
122,1990,1990-12-16,14,30.215,MIN,@,TAM,L 13-26,0,0,,0,0,0,0.0,1,0,0
123,1990,1990-12-22,15,30.221,MIN,,RAI,L 24-28,,,,,,,,,,
124,1990,1990-12-30,16,30.229,MIN,,SFO,L 17-20,,,,,,,,,,
125,1991,1991-09-01,1,31.109,MIN,@,CHI,L 6-10,,,,,,,,,,
126,1991,1991-09-08,2,31.116,MIN,@,ATL,W 20-19,,,,,,,,,,
127,1991,1991-09-15,3,31.123,MIN,,SFO,W 17-14,,,,,,,,,,
128,1991,1991-09-22,4,31.130,MIN,@,NOR,L 0-26,,,,,,,,,,
129,1991,1991-09-29,5,31.137,MIN,,DEN,L 6-13,,,,,,,,,,
130,1991,1991-10-06,6,31.144,MIN,@,DET,L 20-24,0,0,,0,0,0,0.0,1,24,0
131,1991,1991-10-13,7,31.151,MIN,,PHO,W 34-7,,,,,,,,,,
132,1991,1991-10-20,8,31.158,MIN,@,NWE,L 23-26,,,,,,,,,,
133,1991,1991-10-27,9,31.165,MIN,@,PHO,W 28-0,0,0,,0,0,0,0.0,1,45,0
134,1991,1991-11-03,10,31.172,MIN,,TAM,W 28-13,0,0,,0,0,0,0.0,1,4,0
135,1991,1991-11-11,11,31.180,MIN,,CHI,L 17-34,,,,,,,,,,
136,1991,1991-12-08,14,31.207,MIN,@,TAM,W 26-24,,,,,,,,,,
137,1991,1991-12-15,15,31.214,MIN,,RAM,W 20-14,0,0,,0,0,0,0.0,2,24,0
138,1991,1991-12-21,16,31.220,MIN,,GNB,L 7-27,,,,,,,,,,
139,1992,1992-09-06,1,32.114,TAM,,PHO,W 23-7,,,,,,,,,,
140,1992,1992-09-13,2,32.121,TAM,,GNB,W 31-3,,,,,,,,,,
141,1992,1992-09-20,3,32.128,TAM,@,MIN,L 20-26,,,,,,,,,,
142,1992,1992-09-27,4,32.135,TAM,@,DET,W 27-23,,,,,,,,,,
143,1992,1992-10-04,5,32.142,TAM,,IND,L 14-24,,,,,,,,,,
144,1992,1992-10-18,6,32.156,TAM,@,CHI,L 14-31,,,,,,,,,,
145,1992,1992-10-25,7,32.163,TAM,,DET,L 7-38,,,,,,,,,,
