ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2006,2006-09-10,1,21.261,KAN,,CIN,L 10-23,,,,,,,,,,,,,,,,,
2,2006,2006-09-17,2,21.268,KAN,@,DEN,L 6-9,,,,,,,,,,,,,,,,,
3,2006,2006-10-01,3,21.282,KAN,,SFO,W 41-0,,,,,,,,,,,,,,,,,
4,2006,2006-10-08,4,21.289,KAN,@,ARI,W 23-20,,,,,,,,,,,,,,,,,
5,2006,2006-10-15,5,21.296,KAN,@,PIT,L 7-45,,,,,,,,,,,,,,,,,
6,2006,2006-10-22,6,21.303,KAN,,SDG,W 30-27,,,,,,,,,,,,,,,,,
7,2006,2006-10-29,7,21.310,KAN,,SEA,W 35-28,,,,,,,,,,,,,,,,,
8,2006,2006-11-05,8,21.317,KAN,@,STL,W 31-17,,,,,,,,,,,,,,,,,
9,2006,2006-11-12,9,21.324,KAN,@,MIA,L 10-13,,,,,,,,,,,,,,,,,
10,2006,2006-11-19,10,21.331,KAN,,OAK,W 17-13,,,,,,,,,,,,,,,,,
11,2006,2006-11-23,11,21.335,KAN,,DEN,W 19-10,,,,,,,,,,,,,,,,,
12,2006,2006-12-03,12,21.345,KAN,@,CLE,L 28-31,,1,0,0.00,0,0,0,,0,0,0,0.0,,,0,0,0
13,2006,2006-12-10,13,21.352,KAN,,BAL,L 10-20,,,,,,,,,,,,,,,,,
14,2006,2006-12-17,14,21.359,KAN,@,SDG,L 9-20,,,,,,,,,,,,,,,,,
15,2006,2006-12-23,15,22.000,KAN,@,OAK,W 20-9,,,,,,,,,,,,,,,,,
16,2006,2006-12-31,16,22.008,KAN,,JAX,W 35-30,,,,,,,,,,,,,,,,,
17,2007,2007-09-09,1,22.260,KAN,@,HOU,L 3-20,*,,,,,,,,,,,,,,,,
18,2007,2007-09-16,2,22.267,KAN,@,CHI,L 10-20,*,,,,,,,,,,,,,,,,
19,2007,2007-09-23,3,22.274,KAN,,MIN,W 13-10,*,,,,,,,,,,,,,,,,
20,2007,2007-09-30,4,22.281,KAN,@,SDG,W 30-16,*,,,,,,,,,,,,,,,,
21,2007,2007-10-07,5,22.288,KAN,,JAX,L 7-17,*,0,0,,0,0,0,,0,0,0,1.0,,,0,0,0
22,2007,2007-10-14,6,22.295,KAN,,CIN,W 27-20,*,0,0,,0,0,0,,0,0,0,0.0,,,1,21,0
23,2007,2007-10-21,7,22.302,KAN,@,OAK,W 12-10,*,,,,,,,,,,,,,,,,
24,2007,2007-11-04,8,22.316,KAN,,GNB,L 22-33,*,,,,,,,,,,,,,,,,
25,2007,2007-11-11,9,22.323,KAN,,DEN,L 11-27,*,,,,,,,,,,,,,,,,
26,2007,2007-11-18,10,22.330,KAN,@,IND,L 10-13,,,,,,,,,,,,,,,,,
27,2007,2007-11-25,11,22.337,KAN,,OAK,L 17-20,*,,,,,,,,,,,,,,,,
28,2007,2007-12-02,12,22.344,KAN,,SDG,L 10-24,*,,,,,,,,,,,,,,,,
29,2007,2007-12-09,13,22.351,KAN,@,DEN,L 7-41,*,,,,,,,,,,,,,,,,
30,2007,2007-12-16,14,22.358,KAN,,TEN,L 17-26,*,,,,,,,,,,,,,,,,
31,2007,2007-12-23,15,23.000,KAN,@,DET,L 20-25,*,0,0,,0,0,0,,0,0,0,0.0,,,1,2,0
32,2007,2007-12-30,16,23.007,KAN,@,NYJ,L 10-13,*,,,,,,,,,,,,,,,,
33,2008,2008-09-07,1,23.259,KAN,@,NWE,L 10-17,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
34,2008,2008-09-14,2,23.266,KAN,,OAK,L 8-23,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
35,2008,2008-09-21,3,23.273,KAN,@,ATL,L 14-38,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
36,2008,2008-09-28,4,23.280,KAN,,DEN,W 33-19,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
37,2008,2008-10-05,5,23.287,KAN,@,CAR,L 0-34,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
38,2008,2008-10-19,6,23.301,KAN,,TEN,L 10-34,*,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
39,2008,2008-10-26,7,23.308,KAN,@,NYJ,L 24-28,*,0,0,,0,0,0,,0,0,0,0.0,7,2,0,0,0
40,2008,2008-11-02,8,23.315,KAN,,TAM,L 27-30,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
41,2008,2008-11-09,9,23.322,KAN,@,SDG,L 19-20,*,0,0,,0,0,0,,0,0,0,0.0,9,1,1,0,0
42,2008,2008-11-16,10,23.329,KAN,,NOR,L 20-30,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
43,2008,2008-11-23,11,23.336,KAN,,BUF,L 31-54,*,0,0,,0,0,0,,0,0,0,0.0,8,1,0,0,0
44,2008,2008-11-30,12,23.343,KAN,@,OAK,W 20-13,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
45,2008,2008-12-07,13,23.350,KAN,@,DEN,L 17-24,*,0,0,,0,0,0,,0,0,0,0.0,6,2,0,0,0
46,2008,2008-12-14,14,23.357,KAN,,SDG,L 21-22,*,0,0,,0,0,0,,0,0,0,0.0,5,2,0,0,0
47,2008,2008-12-21,15,23.364,KAN,,MIA,L 31-38,*,0,0,,0,0,0,,0,0,0,0.0,8,0,0,0,0
48,2008,2008-12-28,16,24.005,KAN,@,CIN,L 6-16,*,0,0,,0,0,0,,0,0,0,0.0,3,3,0,0,0
49,2009,2009-10-04,4,24.285,HOU,,OAK,W 29-6,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
50,2009,2009-10-11,5,24.292,HOU,@,ARI,L 21-28,*,0,0,,0,0,0,,0,0,0,0.0,6,2,0,0,0
51,2009,2009-10-18,6,24.299,HOU,@,CIN,W 28-17,*,0,0,,0,0,0,,0,0,0,0.0,4,2,0,0,0
52,2009,2009-10-25,7,24.306,HOU,,SFO,W 24-21,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
53,2009,2009-11-01,8,24.313,HOU,@,BUF,W 31-10,*,0,0,,0,0,0,,0,0,0,0.0,4,3,0,0,0
54,2009,2009-11-08,9,24.320,HOU,@,IND,L 17-20,*,0,0,,0,0,0,,0,0,0,0.0,9,3,2,36,0
55,2009,2009-11-23,10,24.335,HOU,,TEN,L 17-20,*,0,0,,0,0,0,,0,0,0,0.0,7,1,0,0,0
56,2009,2009-11-29,11,24.341,HOU,,IND,L 27-35,*,0,0,,0,0,0,,0,0,0,0.0,8,2,0,0,0
57,2009,2009-12-06,12,24.348,HOU,@,JAX,L 18-23,*,0,0,,0,0,0,,0,0,0,0.0,10,1,0,0,0
58,2009,2009-12-13,13,24.355,HOU,,SEA,W 34-7,*,0,0,,0,0,0,,0,1,6,0.0,5,1,1,70,1
59,2009,2009-12-20,14,24.362,HOU,@,STL,W 16-13,*,0,0,,0,0,0,,0,0,0,0.5,11,0,0,0,0
60,2009,2009-12-27,15,25.004,HOU,@,MIA,W 27-20,*,0,0,,0,0,0,,0,0,0,1.0,6,1,0,0,0
61,2009,2010-01-03,16,25.011,HOU,,NWE,W 34-27,*,0,0,,0,0,0,,0,1,6,0.0,5,1,1,15,0
62,2010,2010-09-12,1,25.263,HOU,,IND,W 34-24,*,0,0,,0,0,0,,0,0,0,0.0,8,1,0,0,0
63,2010,2010-09-19,2,25.270,HOU,@,WAS,W 30-27,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
64,2010,2010-09-26,3,25.277,HOU,,DAL,L 13-27,*,0,0,,0,0,0,,0,0,0,0.0,6,9,0,0,0
65,2010,2010-10-03,4,25.284,HOU,@,OAK,W 31-24,*,0,0,,0,0,0,,0,0,0,0.0,8,3,0,0,0
66,2010,2010-10-10,5,25.291,HOU,,NYG,L 10-34,*,0,0,,0,0,0,,0,0,0,0.0,8,2,0,0,0
67,2010,2010-10-17,6,25.298,HOU,,KAN,W 35-31,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
68,2010,2010-11-01,7,25.313,HOU,@,IND,L 17-30,*,0,0,,0,0,0,,0,0,0,0.0,6,2,0,0,0
