ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1965,1965-09-26,2,22.044,PHI,,NYG,L 14-16,1,21,21.00,0,0,0,,0,0,0
2,1966,1966-09-18,2,23.036,PHI,,ATL,W 23-10,1,5,5.00,0,1,5,5.00,0,0,0
3,1966,1966-09-25,3,23.043,PHI,,NYG,W 35-17,2,11,5.50,0,0,0,,0,0,0
4,1966,1966-10-02,4,23.050,PHI,,STL,L 10-41,4,49,12.25,0,0,0,,0,0,0
5,1966,1966-11-06,9,23.085,PHI,,DAL,W 24-23,1,0,0.00,0,0,0,,0,0,0
6,1966,1966-11-13,10,23.092,PHI,@,CLE,L 7-27,5,59,11.80,0,0,0,,0,0,0
7,1966,1966-11-20,11,23.099,PHI,@,SFO,W 35-34,6,66,11.00,0,0,0,,0,0,0
8,1966,1966-12-04,12,23.113,PHI,,PIT,W 27-23,3,28,9.33,0,0,0,,0,0,0
9,1966,1966-12-18,14,23.127,PHI,@,WAS,W 37-28,7,86,12.29,0,0,0,,0,0,0
10,1967,1967-09-24,2,24.042,PHI,,BAL,L 6-38,3,71,23.67,0,0,0,,0,0,0
11,1967,1967-11-12,9,24.091,PHI,@,RAM,L 17-33,1,17,17.00,0,0,0,,0,0,0
12,1967,1967-11-19,10,24.098,PHI,,NOR,W 48-21,1,18,18.00,0,0,0,,0,0,0
13,1967,1967-11-26,11,24.105,PHI,@,NYG,L 7-44,1,13,13.00,0,0,0,,0,0,0
14,1967,1967-12-03,12,24.112,PHI,@,WAS,T 35-35,3,25,8.33,0,0,0,,0,0,0
15,1968,1968-09-15,1,25.033,PHI,@,GNB,L 13-30,2,22,11.00,0,0,0,,0,0,0
16,1968,1968-09-29,3,25.047,PHI,,DAL,L 13-45,1,24,24.00,0,0,0,,0,0,0
17,1968,1968-11-03,8,25.082,PHI,,STL,L 17-45,4,69,17.25,1,0,0,,0,1,6
18,1968,1968-11-10,9,25.089,PHI,,WAS,L 10-16,9,114,12.67,0,0,0,,0,0,0
19,1968,1968-11-17,10,25.096,PHI,@,NYG,L 6-7,1,5,5.00,0,0,0,,0,0,0
20,1968,1968-11-24,11,25.103,PHI,@,CLE,L 13-47,7,71,10.14,1,0,0,,0,1,6
21,1968,1968-12-08,13,25.117,PHI,,NOR,W 29-17,2,11,5.50,0,0,0,,0,0,0
22,1968,1968-12-15,14,25.124,PHI,,MIN,L 17-24,4,54,13.50,1,0,0,,0,1,6
23,1969,1969-11-16,9,26.095,PHI,,RAM,L 17-23,2,19,9.50,0,0,0,,0,0,0
24,1969,1969-11-23,10,26.102,PHI,@,STL,W 34-30,4,45,11.25,1,0,0,,0,1,6
25,1970,1970-09-20,1,27.038,PHI,,DAL,L 7-17,,,,,,,,,,
26,1970,1970-09-27,2,27.045,PHI,@,CHI,L 16-20,,,,,,,,,,
27,1970,1970-10-04,3,27.052,PHI,,WAS,L 21-33,,,,,,,,,,
28,1970,1970-10-11,4,27.059,PHI,@,NYG,L 23-30,,,,,,,,,,
29,1970,1970-10-18,5,27.066,PHI,,STL,L 20-35,1,9,9.00,0,0,0,,0,0,0
30,1970,1970-10-25,6,27.073,PHI,@,GNB,L 17-30,1,0,0.00,0,0,0,,0,0,0
31,1970,1970-11-01,7,27.080,PHI,@,DAL,L 17-21,,,,,,,,,,
32,1970,1970-11-08,8,27.087,PHI,,MIA,W 24-17,,,,,,,,,,
33,1970,1970-11-15,9,27.094,PHI,,ATL,T 13-13,,,,,,,,,,
34,1970,1970-11-23,10,27.102,PHI,,NYG,W 23-20,1,1,1.00,1,0,0,,0,1,6
35,1970,1970-11-29,11,27.108,PHI,@,STL,L 14-23,,,,,,,,,,
36,1970,1970-12-06,12,27.115,PHI,@,BAL,L 10-29,,,,,,,,,,
37,1970,1970-12-13,13,27.122,PHI,@,WAS,L 6-24,,,,,,,,,,
38,1970,1970-12-20,14,27.129,PHI,,PIT,W 30-20,,,,,,,,,,
39,1971,1971-09-19,1,28.037,PHI,@,CIN,L 14-37,2,24,12.00,0,0,0,,0,0,0
40,1971,1971-09-26,2,28.044,PHI,,DAL,L 7-42,,,,,,,,,,
41,1971,1971-10-03,3,28.051,PHI,,SFO,L 3-31,,,,,,,,,,
42,1971,1971-10-10,4,28.058,PHI,,MIN,L 0-13,,,,,,,,,,
43,1971,1971-12-05,12,28.114,PHI,@,DET,W 23-20,1,5,5.00,0,0,0,,0,0,0
44,1971,1971-12-12,13,28.121,PHI,,STL,W 19-7,2,13,6.50,0,0,0,,0,0,0
45,1971,1971-12-19,14,28.128,PHI,@,NYG,W 41-28,2,50,25.00,0,0,0,,0,0,0
