ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2006,2006-09-10,1,23.305,HOU,,PHI,L 10-24,*,2,0,0,,0,0.0%,0.00,0,0,0.0,,
2,2006,2006-09-17,2,23.312,HOU,@,IND,L 24-43,*,5,4,45,11.25,1,80.0%,9.00,1,6,0.0,,
3,2006,2006-09-24,3,23.319,HOU,,WAS,L 15-31,*,3,1,2,2.00,1,33.3%,0.67,1,6,0.0,,
4,2006,2006-10-01,4,23.326,HOU,,MIA,W 17-15,,,0,0,,0,0.0%,,0,0,0.0,,
5,2006,2006-10-15,5,23.340,HOU,@,DAL,L 6-34,*,3,2,17,8.50,0,66.7%,5.67,0,0,0.0,,
6,2006,2006-10-22,6,23.347,HOU,,JAX,W 27-7,*,3,2,20,10.00,1,66.7%,6.67,1,6,0.0,,
7,2006,2006-10-29,7,23.354,HOU,@,TEN,L 22-28,*,11,9,99,11.00,2,81.8%,9.00,2,12,0.0,,
8,2006,2006-11-05,8,23.361,HOU,@,NYG,L 10-14,,4,3,34,11.33,0,75.0%,8.50,0,0,0.0,,
9,2006,2006-11-12,9,24.003,HOU,@,JAX,W 13-10,*,6,4,55,13.75,0,66.7%,9.17,0,0,0.0,,
10,2006,2006-11-19,10,24.010,HOU,,BUF,L 21-24,*,1,1,10,10.00,0,100.0%,10.00,0,0,0.0,,
11,2006,2006-11-26,11,24.017,HOU,@,NYJ,L 11-26,*,7,5,36,7.20,0,71.4%,5.14,0,0,0.0,,
12,2006,2006-12-03,12,24.024,HOU,@,OAK,W 23-14,*,0,0,0,,0,0.0%,,0,0,0.0,,
13,2006,2006-12-10,13,24.031,HOU,,TEN,L 20-26,*,3,2,25,12.50,0,66.7%,8.33,0,0,0.0,,
14,2006,2006-12-17,14,24.038,HOU,@,NWE,L 7-40,*,3,1,9,9.00,0,33.3%,3.00,0,0,0.0,,
15,2007,2007-09-09,1,24.304,HOU,,KAN,W 20-3,*,1,1,14,14.00,0,100.0%,14.00,0,0,0.0,,
16,2007,2007-09-16,2,24.311,HOU,@,CAR,W 34-21,*,7,5,58,11.60,0,71.4%,8.29,0,0,0.0,,
17,2007,2007-09-23,3,24.318,HOU,,IND,L 24-30,*,7,7,56,8.00,0,100.0%,8.00,0,0,0.0,,
18,2007,2007-09-30,4,24.325,HOU,@,ATL,L 16-26,*,7,5,69,13.80,0,71.4%,9.86,0,0,0.0,,
19,2007,2007-10-07,5,24.332,HOU,,MIA,W 22-19,*,7,6,96,16.00,0,85.7%,13.71,0,0,0.0,,
