ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1954,1954-12-05,11,24.077,NYG,,PIT,W 24-3,,4,8,50.00,56,0,1,33.3,0,0,7.00,1.38,1,0,0.00,0
2,1954,1954-12-12,12,24.084,NYG,@,PHI,L 14-29,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0
3,1955,1955-09-24,1,25.005,NYG,@,PHI,L 17-27,,0,0,,0,0,,,,,,,1,1,1.00,0
4,1955,1955-10-02,2,25.013,NYG,@,CRD,L 17-28,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0
5,1955,1955-10-09,3,25.020,NYG,@,PIT,L 23-30,*,6,11,54.55,92,0,0,82.4,0,0,8.36,8.36,0,0,,0
6,1955,1955-10-23,5,25.034,NYG,,PIT,L 17-19,*,4,4,100.00,40,1,0,147.9,0,0,10.00,15.00,0,0,,0
7,1955,1955-10-30,6,25.041,NYG,,WAS,W 35-7,,1,1,100.00,2,0,0,79.2,0,0,2.00,2.00,0,0,,0
8,1955,1955-11-13,8,25.055,NYG,,BAL,W 17-7,*,2,5,40.00,18,0,0,50.4,0,0,3.60,3.60,2,4,2.00,0
9,1955,1955-11-20,9,25.062,NYG,,PHI,W 31-7,*,3,11,27.27,39,0,1,4.0,0,0,3.55,-0.55,3,-6,-2.00,1
10,1955,1955-11-27,10,25.069,NYG,,CLE,T 35-35,*,3,7,42.86,41,0,0,62.2,0,0,5.86,5.86,0,0,,0
11,1955,1955-12-04,11,25.076,NYG,@,WAS,W 27-20,*,7,14,50.00,91,0,0,70.8,0,0,6.50,6.50,1,5,5.00,1
12,1955,1955-12-11,12,25.083,NYG,@,DET,W 24-19,*,5,13,38.46,90,1,0,88.6,0,0,6.92,8.46,0,0,,0
13,1956,1956-09-30,1,26.011,NYG,@,SFO,W 38-21,*,7,10,70.00,121,2,0,150.4,0,0,12.10,16.10,0,0,,0
14,1956,1956-10-07,2,26.018,NYG,@,CRD,L 27-35,*,1,5,20.00,-4,0,0,39.6,0,0,-0.80,-0.80,1,0,0.00,0
15,1956,1956-10-14,3,26.025,NYG,@,CLE,W 21-9,*,6,8,75.00,44,1,2,87.5,0,0,5.50,-3.25,1,1,1.00,0
16,1956,1956-10-21,4,26.032,NYG,,PIT,W 38-10,*,1,5,20.00,11,0,0,39.6,0,0,2.20,2.20,0,0,,0
17,1956,1956-10-28,5,26.039,NYG,,PHI,W 20-3,*,0,4,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
18,1956,1956-11-04,6,26.046,NYG,@,PIT,W 17-14,*,2,5,40.00,18,0,0,50.4,0,0,3.60,3.60,2,-5,-2.50,0
19,1956,1956-11-11,7,26.053,NYG,,CRD,W 23-10,*,5,8,62.50,46,1,0,117.7,0,0,5.75,8.25,0,0,,0
20,1956,1956-11-18,8,26.060,NYG,@,WAS,L 7-33,*,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
21,1956,1956-11-25,9,26.067,NYG,,CHI,T 17-17,*,6,19,31.58,74,1,1,40.2,0,0,3.89,2.58,0,0,,0
22,1956,1956-12-02,10,26.074,NYG,,WAS,W 28-14,*,4,9,44.44,18,0,1,12.0,0,0,2.00,-3.00,1,0,0.00,0
23,1956,1956-12-09,11,26.081,NYG,,CLE,L 7-24,*,2,4,50.00,6,0,0,56.2,0,0,1.50,1.50,0,0,,0
24,1956,1956-12-15,12,26.087,NYG,@,PHI,W 21-7,*,3,10,30.00,35,0,1,2.1,0,0,3.50,-1.00,0,0,,0
25,1957,1957-09-29,1,27.010,NYG,@,CLE,L 3-6,*,1,5,20.00,4,0,0,39.6,0,0,0.80,0.80,0,0,,0
26,1957,1957-10-05,2,27.016,NYG,@,PHI,W 24-20,*,2,4,50.00,37,0,0,82.3,0,0,9.25,9.25,1,1,1.00,1
27,1957,1957-12-07,11,27.079,NYG,@,PIT,L 10-21,*,1,2,50.00,8,0,0,60.4,0,0,4.00,4.00,1,0,0.00,0
28,1957,1957-12-15,12,27.087,NYG,,CLE,L 28-34,*,7,15,46.67,175,1,1,84.0,0,0,11.67,10.00,2,9,4.50,1
29,1958,1958-10-12,3,28.023,NYG,@,WAS,W 21-14,*,3,11,27.27,64,1,0,81.6,0,0,5.82,7.64,1,3,3.00,0
30,1958,1958-10-19,4,28.030,NYG,,CRD,L 6-23,*,2,4,50.00,4,0,0,56.2,0,0,1.00,1.00,1,-7,-7.00,0
31,1958,1958-10-26,5,28.037,NYG,,PIT,W 17-6,*,2,10,20.00,33,0,0,40.8,0,0,3.30,3.30,3,8,2.67,1
32,1958,1958-11-23,9,28.065,NYG,,WAS,W 30-0,*,4,7,57.14,29,1,0,106.5,0,0,4.14,7.00,0,0,,0
33,1958,1958-11-30,10,28.072,NYG,,PHI,W 24-10,*,9,23,39.13,131,2,1,69.3,0,0,5.70,5.48,0,0,,0
34,1958,1958-12-07,11,28.079,NYG,@,DET,W 19-17,*,3,8,37.50,86,0,1,38.5,0,0,10.75,5.13,0,0,,0
35,1958,1958-12-14,12,28.086,NYG,,CLE,W 13-10,,3,5,60.00,22,0,0,70.4,0,0,4.40,4.40,0,0,,0
36,1959,1959-10-25,5,29.036,NYG,@,PIT,W 21-16,,0,2,0.00,0,0,2,0.0,0,0,0.00,-45.00,0,0,,0
37,1959,1959-11-01,6,29.043,NYG,,GNB,W 20-3,,1,2,50.00,5,0,1,16.7,0,0,2.50,-20.00,0,0,,0
38,1959,1959-11-08,7,29.050,NYG,,CRD,W 9-3,,2,5,40.00,39,0,0,67.9,0,0,7.80,7.80,2,3,1.50,0
39,1959,1959-11-15,8,29.057,NYG,,PIT,L 9-14,*,7,24,29.17,123,0,1,31.1,0,0,5.13,3.25,0,0,,0
40,1959,1959-11-22,9,29.064,NYG,@,CRD,W 30-20,*,2,5,40.00,38,0,0,67.1,0,0,7.60,7.60,0,0,,0
41,1959,1959-11-29,10,29.071,NYG,,WAS,W 45-14,,1,2,50.00,15,0,0,75.0,0,0,7.50,7.50,0,0,,0
42,1959,1959-12-06,11,29.078,NYG,,CLE,W 48-7,,8,16,50.00,92,1,1,62.5,0,0,5.75,4.19,0,0,,0
43,1959,1959-12-13,12,29.085,NYG,@,WAS,W 24-10,,1,2,50.00,17,0,1,39.6,0,0,8.50,-14.00,0,0,,0
44,1960,1960-10-16,4,30.027,DAL,,CLE,L 7-48,,6,15,40.00,88,1,2,42.5,0,0,5.87,1.20,1,3,3.00,0
45,1960,1960-10-30,6,30.041,DAL,,BAL,L 7-45,,2,8,25.00,26,1,0,80.2,0,0,3.25,5.75,0,0,,0
46,1960,1960-11-13,8,30.055,DAL,@,GNB,L 7-41,*,5,13,38.46,55,0,1,19.7,0,0,4.23,0.77,0,0,,0
47,1960,1960-11-27,10,30.069,DAL,@,CHI,L 7-17,,10,25,40.00,202,1,0,82.4,0,0,8.08,8.88,1,0,0.00,0
48,1962,1962-09-09,1,31.355,OAK,,NYT,L 17-28,*,10,29,34.48,156,1,2,36.0,0,0,5.38,2.97,1,4,4.00,0
