ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1970,1970-09-20,1,22.236,HOU,@,PIT,W 19-7,,,,,,,,,,,,,,,,,,
2,1970,1970-09-27,2,22.243,HOU,,MIA,L 10-20,,,,,,,,,,,,,,,,,,
3,1970,1970-10-04,3,22.250,HOU,@,CIN,W 20-13,,,,,,,,,,,,,,,,,,
4,1970,1970-10-11,4,22.257,HOU,,BAL,L 20-24,,,,,,,,,,,,,,,,,,
5,1970,1970-10-18,5,22.264,HOU,,PIT,L 3-7,3,29,9.67,0,2,30,15.00,0,0,0,,0,0,0,,0,0,0
6,1970,1970-10-25,6,22.271,HOU,@,SDG,T 31-31,25,90,3.60,0,1,0,0.00,0,0,0,,0,0,0,,0,0,0
7,1970,1970-11-01,7,22.278,HOU,@,STL,L 0-44,11,35,3.18,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
8,1970,1970-11-08,8,22.285,HOU,@,KAN,L 9-24,2,3,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
9,1970,1970-11-15,9,22.292,HOU,,SFO,L 20-30,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1970,1970-11-22,10,22.299,HOU,@,CLE,L 14-28,22,143,6.50,2,3,17,5.67,0,0,0,,0,0,0,,0,2,12
11,1970,1970-11-29,11,22.306,HOU,,DEN,W 31-21,21,71,3.38,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1970,1970-12-07,12,22.314,HOU,,CLE,L 10-21,15,81,5.40,0,2,7,3.50,0,0,0,,0,0,0,,0,0,0
13,1970,1970-12-13,13,22.320,HOU,,CIN,L 20-30,8,9,1.13,0,4,15,3.75,0,0,0,,0,1,0,0.00,0,0,0
14,1970,1970-12-20,14,22.327,HOU,@,DAL,L 10-52,16,50,3.13,0,2,19,9.50,0,0,0,,0,0,0,,0,0,0
15,1971,1971-09-19,1,23.235,HOU,@,CLE,L 0-31,3,13,4.33,0,2,5,2.50,0,0,0,,0,0,0,,0,0,0
16,1971,1971-09-26,2,23.242,HOU,,KAN,L 16-20,13,16,1.23,0,4,20,5.00,0,0,0,,0,0,0,,0,0,0
17,1971,1971-10-03,3,23.249,HOU,,NOR,T 13-13,7,52,7.43,0,2,16,8.00,0,0,0,,0,0,0,,0,0,0
18,1971,1971-10-10,4,23.256,HOU,@,WAS,L 13-22,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1971,1971-10-17,5,23.263,HOU,,DET,L 7-31,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1971,1971-10-24,6,23.270,HOU,@,PIT,L 16-23,16,49,3.06,2,1,12,12.00,0,0,0,,0,0,0,,0,2,12
21,1971,1971-10-31,7,23.277,DEN,@,PHI,L 16-17,,,,,,,,,,,,,,,,,,
22,1971,1971-11-07,8,23.284,DEN,,DET,L 20-24,,,,,,,,,,,,,,,,,,
23,1971,1971-11-14,9,23.291,DEN,,CIN,L 10-24,,,,,,,,,,,,,,,,,,
24,1971,1971-11-21,10,23.298,DEN,@,KAN,L 10-28,,,,,,,,,,,,,,,,,,
25,1971,1971-11-28,11,23.305,DEN,@,PIT,W 22-10,,,,,,,,,,,,,,,,,,
26,1971,1971-12-05,12,23.312,DEN,,CHI,W 6-3,,,,,,,,,,,,,,,,,,
27,1971,1971-12-12,13,23.319,DEN,@,SDG,L 17-45,0,0,,0,0,0,,0,2,34,17.00,0,0,0,,0,0,0
28,1971,1971-12-19,14,23.326,DEN,@,OAK,L 13-21,,,,,,,,,,,,,,,,,,
29,1972,1972-09-17,1,24.234,DEN,,HOU,W 30-17,8,34,4.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1972,1972-09-24,2,24.241,DEN,@,SDG,L 14-37,6,37,6.17,0,4,38,9.50,0,0,0,,0,0,0,,0,0,0
31,1972,1972-10-01,3,24.248,DEN,,KAN,L 24-45,0,0,,0,2,41,20.50,0,1,19,19.00,0,0,0,,0,0,0
32,1972,1972-10-08,4,24.255,DEN,@,CIN,L 10-21,0,0,,0,0,0,,0,1,26,26.00,0,0,0,,0,0,0
33,1972,1972-10-15,5,24.262,DEN,,MIN,L 20-23,0,0,,0,0,0,,0,2,51,25.50,0,0,0,,0,0,0
34,1972,1972-10-22,6,24.269,DEN,@,OAK,W 30-23,0,0,,0,0,0,,0,2,55,27.50,0,0,0,,0,0,0
35,1972,1972-10-29,7,24.276,DEN,,CLE,L 20-27,0,0,,0,0,0,,0,1,19,19.00,0,0,0,,0,0,0
36,1972,1972-11-05,8,24.283,DEN,@,NYG,L 17-29,0,0,,0,0,0,,0,1,26,26.00,0,0,0,,0,0,0
37,1972,1972-11-12,9,24.290,DEN,@,RAM,W 16-10,,,,,,,,,,,,,,,,,,
38,1972,1972-11-19,10,24.297,DEN,,OAK,L 20-37,3,13,4.33,0,3,30,10.00,0,3,73,24.33,0,0,0,,0,0,0
39,1972,1972-11-26,11,24.304,DEN,@,ATL,L 20-23,16,61,3.81,1,2,60,30.00,0,1,14,14.00,0,0,0,,0,1,6
40,1972,1972-12-03,12,24.311,DEN,@,KAN,L 21-24,8,40,5.00,0,5,38,7.60,0,2,46,23.00,0,0,0,,0,0,0
41,1972,1972-12-10,13,24.318,DEN,,SDG,W 38-13,10,32,3.20,1,0,0,,0,1,28,28.00,0,0,0,,0,1,6
42,1972,1972-12-17,14,24.325,DEN,,NWE,W 45-21,5,26,5.20,0,2,35,17.50,0,0,0,,0,0,0,,0,0,0
43,1973,1973-09-16,1,25.232,DEN,,CIN,W 28-10,14,58,4.14,0,2,45,22.50,0,0,0,,0,0,0,,0,0,0
44,1973,1973-09-23,2,25.239,DEN,,SFO,L 34-36,8,24,3.00,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
45,1973,1973-09-30,3,25.246,DEN,,CHI,L 14-33,4,29,7.25,0,2,14,7.00,0,0,0,,0,0,0,,0,0,0
46,1973,1973-10-07,4,25.253,DEN,@,KAN,L 14-16,9,93,10.33,1,2,8,4.00,0,2,59,29.50,0,0,0,,0,1,6
47,1973,1973-10-14,5,25.260,DEN,@,HOU,W 48-20,10,56,5.60,0,0,0,,0,2,41,20.50,0,0,0,,0,0,0
48,1973,1973-10-22,6,25.268,DEN,,OAK,T 23-23,9,35,3.89,0,2,13,6.50,0,2,25,12.50,0,0,0,,0,0,0
49,1973,1973-10-28,7,25.274,DEN,@,NYJ,W 40-28,30,117,3.90,0,1,21,21.00,0,0,0,,0,0,0,,0,0,0
50,1973,1973-11-04,8,25.281,DEN,@,STL,T 17-17,10,29,2.90,0,3,37,12.33,0,2,53,26.50,0,0,0,,0,0,0
51,1973,1973-11-11,9,25.288,DEN,,SDG,W 30-19,11,27,2.45,0,4,58,14.50,0,0,0,,0,0,0,,0,0,0
52,1973,1973-11-18,10,25.295,DEN,@,PIT,W 23-13,13,57,4.38,0,1,7,7.00,0,1,24,24.00,0,0,0,,0,0,0
53,1973,1973-11-25,11,25.302,DEN,,KAN,W 14-10,9,32,3.56,0,3,16,5.33,0,0,0,,0,0,0,,0,0,0
54,1973,1973-12-02,12,25.309,DEN,,DAL,L 10-22,12,62,5.17,0,5,75,15.00,0,0,0,,0,0,0,,0,0,0
55,1973,1973-12-09,13,25.316,DEN,@,SDG,W 42-28,9,40,4.44,1,2,12,6.00,0,1,20,20.00,0,0,0,,0,1,6
56,1973,1973-12-16,14,25.323,DEN,@,OAK,L 17-21,12,47,3.92,0,2,17,8.50,0,0,0,,0,0,0,,0,0,0
57,1974,1974-09-15,1,26.231,NYG,,WAS,L 10-13,7,40,5.71,0,2,3,1.50,0,0,0,,0,0,0,,0,0,0
58,1974,1974-09-22,2,26.238,NYG,,NWE,L 20-28,10,20,2.00,1,4,34,8.50,0,0,0,,0,0,0,,0,1,6
59,1974,1974-09-29,3,26.245,NYG,@,DAL,W 14-6,9,51,5.67,0,1,14,14.00,1,0,0,,0,0,0,,0,1,6
60,1974,1974-10-06,4,26.252,NYG,,ATL,L 7-14,9,33,3.67,0,4,15,3.75,0,0,0,,0,0,0,,0,0,0
61,1974,1974-10-13,5,26.259,NYG,@,PHI,L 7-35,9,21,2.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
62,1974,1974-10-20,6,26.266,NYG,@,WAS,L 3-24,8,16,2.00,0,4,14,3.50,0,0,0,,0,0,0,,0,0,0
63,1974,1974-10-27,7,26.273,NYG,,DAL,L 7-21,11,40,3.64,0,2,19,9.50,0,0,0,,0,0,0,,0,0,0
64,1974,1974-11-03,8,26.280,NYG,@,KAN,W 33-27,12,19,1.58,0,3,57,19.00,1,1,20,20.00,0,0,0,,0,1,6
