ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
100,2007,2007-12-30,16,28.325,HOU,,JAX,W 42-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
101,2008,2008-10-19,7,29.254,TAM,,SEA,W 20-10,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0
102,2008,2008-10-26,8,29.261,TAM,@,DAL,L 9-13,,,,,,,0.0%,,,,,,,,,,,
103,2008,2008-11-02,9,29.268,TAM,@,KAN,W 30-27,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0
104,2008,2008-11-16,10,29.282,TAM,,MIN,W 19-13,,1,,,,,0.0%,,,,,,,,,,,
105,2008,2008-11-23,11,29.289,TAM,@,DET,W 38-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
106,2008,2008-11-30,12,29.296,TAM,,NOR,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
107,2008,2008-12-08,13,29.304,TAM,@,CAR,L 23-38,,,,,,,0.0%,,,,,,,,,,,
108,2008,2008-12-14,14,29.310,TAM,@,ATL,L 10-13,,,,,,,0.0%,,,,,,,,,,,
109,2008,2008-12-21,15,29.317,TAM,,SDG,L 24-41,,,,,,,0.0%,,,,,,,,,,,
110,2008,2008-12-28,16,29.324,TAM,,OAK,L 24-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
