ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1964,1964-12-13,13,21.299,DEN,,BUF,L 19-30,1,13,13.00,0
