ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1976,1976-09-12,1,22.275,SEA,,STL,L 24-30,,,,
2,1976,1976-09-26,3,22.289,SEA,,SFO,L 21-37,,,,
3,1976,1976-10-03,4,22.296,SEA,,DAL,L 13-28,,,,
4,1976,1976-10-10,5,22.303,SEA,@,GNB,L 20-27,,,,
5,1976,1976-10-17,6,22.310,SEA,@,TAM,W 13-10,,,,
6,1976,1976-10-24,7,22.317,SEA,,DET,L 14-41,,,,
7,1976,1976-10-31,8,22.324,SEA,@,RAM,L 6-45,,,,
8,1976,1976-11-07,9,22.331,SEA,,ATL,W 30-13,,,,
9,1976,1976-11-14,10,22.338,SEA,@,MIN,L 21-27,,,,
10,1976,1976-11-21,11,22.345,SEA,,NOR,L 27-51,,,,
11,1976,1976-11-28,12,22.352,SEA,@,NYG,L 16-28,,,,
12,1976,1976-12-05,13,22.359,SEA,,CHI,L 7-34,,,,
13,1976,1976-12-12,14,23.000,SEA,@,PHI,L 10-27,,,,
14,1978,1978-12-10,15,24.363,NYG,,STL,W 17-0,,,,
15,1978,1978-12-17,16,25.005,NYG,@,PHI,L 3-20,,,,
16,1979,1979-10-21,8,25.313,NYG,@,KAN,W 21-17,,,,
17,1979,1979-10-28,9,25.320,NYG,@,RAM,W 20-14,,,,
18,1979,1979-11-04,10,25.327,NYG,,DAL,L 14-16,,,,
19,1979,1979-11-11,11,25.334,NYG,,ATL,W 24-3,,,,
20,1979,1979-11-18,12,25.341,NYG,@,TAM,L 3-31,1,12,12.00,0
21,1979,1979-11-25,13,25.348,NYG,,WAS,W 14-6,,,,
22,1979,1979-12-02,14,25.355,NYG,@,DAL,L 7-28,,,,
23,1979,1979-12-09,15,25.362,NYG,@,STL,L 20-29,,,,
24,1979,1979-12-16,16,26.004,NYG,,BAL,L 7-31,,,,
