ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1987,1987-10-04,3,24.216,DET,,TAM,L 27-31,0,0,,0,2,42,21.00,0,5,30,6.00,0,0,0
2,1987,1987-10-11,4,24.223,DET,@,GNB,W 19-16,0,0,,0,3,70,23.33,0,4,11,2.75,0,0,0
3,1987,1987-10-18,5,24.230,DET,,SEA,L 14-37,7,50,7.14,2,4,76,19.00,0,3,12,4.00,0,2,12
