ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-09-08,2,23.005,NYJ,,IND,L 7-21,,,,,
2,1996,1996-09-08,2,23.005,PIT,,BAL,W 31-17,,0.5,0,0,0
3,1996,1996-09-16,3,23.013,PIT,,BUF,W 24-6,,1.0,0,0,0
4,1996,1996-09-29,4,23.026,PIT,,HOU,W 30-16,,,,,
5,1996,1996-10-07,5,23.034,PIT,@,KAN,W 17-7,,,,,
6,1996,1996-10-13,6,23.040,PIT,,CIN,W 20-10,,1.0,0,0,0
7,1996,1996-10-20,7,23.047,PIT,@,HOU,L 13-23,,,,,
8,1996,1996-10-27,8,23.054,PIT,@,ATL,W 20-17,,,,,
9,1996,1996-11-03,9,23.061,PIT,,STL,W 42-6,,,,,
10,1996,1996-11-10,10,23.068,PIT,@,CIN,L 24-34,,,,,
11,1996,1996-11-17,11,23.075,PIT,,JAX,W 28-3,,,,,
12,1996,1996-11-25,12,23.083,PIT,@,MIA,W 24-17,,,,,
13,1996,1996-12-01,13,23.089,BUF,@,IND,L 10-13,,,,,
14,1996,1996-12-08,14,23.096,PIT,,SDG,W 16-3,,,,,
15,1996,1996-12-15,15,23.103,PIT,,SFO,L 15-25,,,,,
16,1996,1996-12-22,16,23.110,PIT,@,CAR,L 14-18,,,,,
17,1997,1997-10-19,7,24.046,PIT,@,CIN,W 26-10,,,,,
18,1997,1997-11-30,13,24.088,PIT,@,ARI,W 26-20,,,,,
19,1997,1997-12-07,14,24.095,PIT,,DEN,W 35-24,,,,,
20,1997,1997-12-13,15,24.101,PIT,@,NWE,W 24-21,,,,,
21,1997,1997-12-21,16,24.109,PIT,@,TEN,L 6-16,,,,,
22,1998,1998-09-13,2,25.010,PIT,,CHI,W 17-12,,,,,
23,1998,1998-09-20,3,25.017,PIT,@,MIA,L 0-21,,,,,
24,1998,1998-09-27,4,25.024,PIT,,SEA,W 13-10,,,,,
25,1998,1998-10-11,5,25.038,PIT,@,CIN,L 20-25,,,,,
26,1998,1998-10-18,6,25.045,PIT,,BAL,W 16-6,,1.5,0,0,0
27,1998,1998-10-26,7,25.053,PIT,@,KAN,W 20-13,,1.0,0,0,0
28,1998,1998-11-09,9,25.067,PIT,,GNB,W 27-20,,,,,
29,1998,1998-11-15,10,25.073,PIT,@,TEN,L 14-23,,,,,
30,1998,1998-11-22,11,25.080,PIT,,JAX,W 30-15,,0.0,1,2,0
31,1998,1998-11-26,12,25.084,PIT,@,DET,L 16-19,,,,,
32,1998,1998-12-06,13,25.094,PIT,,NWE,L 9-23,,,,,
33,1998,1998-12-13,14,25.101,PIT,@,TAM,L 3-16,,,,,
34,1998,1998-12-20,15,25.108,PIT,,CIN,L 24-25,,1.0,0,0,0
35,1998,1998-12-28,16,25.116,PIT,@,JAX,L 3-21,,,,,
36,1999,1999-09-12,1,26.009,PIT,@,CLE,W 43-0,*,,,,
37,1999,1999-09-19,2,26.016,PIT,@,BAL,W 23-20,*,1.0,0,0,0
38,1999,1999-09-26,3,26.023,PIT,,SEA,L 10-29,*,,,,
39,1999,1999-10-03,4,26.030,PIT,,JAX,L 3-17,*,,,,
40,1999,1999-10-10,5,26.037,PIT,@,BUF,L 21-24,*,,,,
41,1999,1999-10-17,6,26.044,PIT,@,CIN,W 17-3,*,1.0,0,0,0
42,1999,1999-10-25,7,26.052,PIT,,ATL,W 13-9,*,1.0,0,0,0
43,1999,1999-11-07,8,26.065,PIT,@,SFO,W 27-6,*,,,,
44,1999,1999-11-14,9,26.072,PIT,,CLE,L 15-16,*,1.0,0,0,0
45,1999,1999-11-21,10,26.079,PIT,@,TEN,L 10-16,*,,,,
46,1999,1999-11-28,11,26.086,PIT,,CIN,L 20-27,*,0.0,1,22,0
47,1999,1999-12-02,12,26.090,PIT,@,JAX,L 6-20,*,2.0,0,0,0
48,1999,1999-12-12,13,26.100,PIT,,BAL,L 24-31,*,,,,
49,1999,1999-12-18,14,26.106,PIT,@,KAN,L 19-35,*,,,,
50,1999,1999-12-26,15,26.114,PIT,,CAR,W 30-20,*,,,,
51,1999,2000-01-02,16,26.121,PIT,,TEN,L 36-47,*,,,,
52,2000,2000-09-03,1,27.000,PHI,@,DAL,W 41-14,,0.5,1,8,0
53,2000,2000-09-10,2,27.007,PHI,,NYG,L 18-33,*,,,,
54,2000,2000-09-17,3,27.014,PHI,@,GNB,L 3-6,,,,,
55,2000,2000-09-24,4,27.021,PHI,@,NOR,W 21-7,*,,,,
56,2000,2000-10-01,5,27.028,PHI,,ATL,W 38-10,*,,,,
57,2000,2000-10-08,6,27.035,PHI,,WAS,L 14-17,*,,,,
58,2000,2000-10-15,7,27.042,PHI,@,ARI,W 33-14,*,,,,
59,2000,2000-10-22,8,27.049,PHI,,CHI,W 13-9,*,,,,
60,2000,2000-10-29,9,27.056,PHI,@,NYG,L 7-24,*,,,,
61,2000,2000-11-05,10,27.063,PHI,,DAL,W 16-13,*,,,,
62,2000,2000-11-12,11,27.070,PHI,@,PIT,W 26-23,,,,,
63,2000,2000-11-19,12,27.077,PHI,,ARI,W 34-9,,,,,
64,2000,2000-11-26,13,27.084,PHI,@,WAS,W 23-20,,,,,
65,2000,2000-12-03,14,27.091,PHI,,TEN,L 13-15,,,,,
66,2000,2000-12-10,15,27.098,PHI,@,CLE,W 35-24,*,,,,
67,2000,2000-12-24,16,27.112,PHI,,CIN,W 16-7,,0.0,1,0,0
68,2001,2001-09-09,1,28.006,PHI,,STL,L 17-20,*,,,,
69,2001,2001-09-23,2,28.020,PHI,@,SEA,W 27-3,*,1.0,0,0,0
70,2001,2001-09-30,3,28.027,PHI,,DAL,W 40-18,*,,,,
71,2001,2001-10-07,4,28.034,PHI,,ARI,L 20-21,*,,,,
72,2001,2001-10-22,5,28.049,PHI,@,NYG,W 10-9,*,,,,
73,2001,2001-10-28,6,28.055,PHI,,OAK,L 10-20,*,,,,
74,2001,2001-11-04,7,28.062,PHI,@,ARI,W 21-7,*,,,,
75,2001,2001-11-11,8,28.069,PHI,,MIN,W 48-17,*,,,,
76,2001,2001-11-18,9,28.076,PHI,@,DAL,W 36-3,*,,,,
77,2001,2001-11-25,10,28.083,PHI,,WAS,L 3-13,*,,,,
78,2001,2001-11-29,11,28.087,PHI,@,KAN,W 23-10,*,,,,
79,2001,2001-12-09,12,28.097,PHI,,SDG,W 24-14,*,,,,
80,2001,2001-12-16,13,28.104,PHI,@,WAS,W 20-6,*,,,,
81,2001,2001-12-22,14,28.110,PHI,@,SFO,L 3-13,,,,,
82,2001,2001-12-30,15,28.118,PHI,,NYG,W 24-21,*,,,,
83,2001,2002-01-06,16,28.125,PHI,@,TAM,W 17-13,*,,,,
84,2002,2002-09-08,1,29.005,PHI,@,TEN,L 24-27,*,,,,
85,2002,2002-09-16,2,29.013,PHI,@,WAS,W 37-7,*,,,,
86,2002,2002-09-22,3,29.019,PHI,,DAL,W 44-13,*,,,,
87,2002,2002-09-29,4,29.026,PHI,,HOU,W 35-17,*,,,,
88,2002,2002-10-06,5,29.033,PHI,@,JAX,L 25-28,*,,,,
89,2002,2002-10-20,6,29.047,PHI,,TAM,W 20-10,*,2.0,0,0,0
90,2002,2002-10-28,7,29.055,PHI,,NYG,W 17-3,*,,,,
91,2002,2002-11-25,11,29.083,PHI,@,SFO,W 38-17,*,,,,
92,2002,2002-12-01,12,29.089,PHI,,STL,W 10-3,*,,,,
93,2002,2002-12-08,13,29.096,PHI,@,SEA,W 27-20,*,,,,
94,2002,2002-12-15,14,29.103,PHI,,WAS,W 34-21,*,0.5,0,0,0
95,2002,2002-12-21,15,29.109,PHI,@,DAL,W 27-3,*,1.0,0,0,0
96,2002,2002-12-28,16,29.116,PHI,@,NYG,L 7-10,*,,,,
97,2003,2003-09-08,1,30.005,PHI,,TAM,L 0-17,*,,,,
98,2003,2003-09-14,2,30.011,PHI,,NWE,L 10-31,*,,,,
99,2003,2003-09-28,3,30.025,PHI,@,BUF,W 23-13,*,,,,
100,2003,2003-10-05,4,30.032,PHI,,WAS,W 27-25,*,,,,
101,2003,2003-10-12,5,30.039,PHI,@,DAL,L 21-23,*,,,,
102,2003,2003-10-19,6,30.046,PHI,@,NYG,W 14-10,*,,,,
103,2003,2003-10-26,7,30.053,PHI,,NYJ,W 24-17,*,,,,
104,2003,2003-11-02,8,30.060,PHI,@,ATL,W 23-16,*,,,,
105,2003,2003-11-10,9,30.068,PHI,@,GNB,W 17-14,*,,,,
106,2003,2003-11-16,10,30.074,PHI,,NYG,W 28-10,*,,,,
107,2003,2003-11-23,11,30.081,PHI,,NOR,W 33-20,*,,,,
108,2003,2003-11-30,12,30.088,PHI,@,CAR,W 25-16,*,,,,
109,2003,2003-12-07,13,30.095,PHI,,DAL,W 36-10,*,,,,
110,2003,2003-12-15,14,30.103,PHI,@,MIA,W 34-27,*,,,,
111,2003,2003-12-21,15,30.109,PHI,,SFO,L 28-31,*,,,,
112,2004,2004-09-12,1,31.009,NYG,@,PHI,L 17-31,*,,,,
113,2004,2004-09-26,3,31.023,NYG,,CLE,W 27-10,*,1.0,0,0,0
114,2004,2004-10-03,4,31.030,NYG,@,GNB,W 14-7,*,,,,
115,2004,2004-10-10,5,31.037,NYG,@,DAL,W 26-10,*,,,,
116,2004,2004-10-24,6,31.051,NYG,,DET,L 13-28,*,,,,
