ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2000,2000-09-03,1,22.361,SFO,@,ATL,L 28-36,,,,,,,,,
2,2000,2000-09-10,2,23.002,SFO,,CAR,L 22-38,,,,,,,,,
3,2000,2000-09-17,3,23.009,SFO,@,STL,L 24-41,*,,,,,,,,
4,2000,2000-09-24,4,23.016,SFO,@,DAL,W 41-24,,,,,,,,,
5,2000,2000-10-01,5,23.023,SFO,,ARI,W 27-20,,,,,,,,,
6,2000,2000-10-08,6,23.030,SFO,,OAK,L 28-34,,,,,,,,,
7,2000,2000-10-15,7,23.037,SFO,@,GNB,L 28-31,,,,,,,,,
8,2000,2000-10-22,8,23.044,SFO,@,CAR,L 16-34,*,,,,,,,,
9,2000,2000-10-29,9,23.051,SFO,,STL,L 24-34,*,0,0,0.0,,,1,8,0
10,2000,2000-11-05,10,23.058,SFO,@,NOR,L 15-31,*,,,,,,,,
11,2000,2000-11-12,11,23.065,SFO,,KAN,W 21-7,*,,,,,,,,
12,2000,2000-11-19,12,23.072,SFO,,ATL,W 16-6,,1,6,0.0,,,1,70,1
13,2000,2000-12-03,13,23.086,SFO,@,SDG,W 45-17,,,,,,,,,
14,2000,2000-12-10,14,23.093,SFO,,NOR,L 27-31,*,,,,,,,,
15,2000,2000-12-17,15,23.100,SFO,,CHI,W 17-0,*,,,,,,,,
16,2000,2000-12-23,16,23.106,SFO,@,DEN,L 9-38,,,,,,,,,
17,2001,2001-09-09,1,24.001,SFO,,ATL,W 16-13,*,,,,,,,,
18,2001,2001-09-23,2,24.015,SFO,,STL,L 26-30,*,,,,,,,,
19,2001,2001-10-01,3,24.023,SFO,@,NYJ,W 19-17,*,0,0,0.5,,,0,0,0
20,2001,2001-10-07,4,24.029,SFO,,CAR,W 24-14,*,0,0,0.0,,,1,31,0
21,2001,2001-10-14,5,24.036,SFO,@,ATL,W 37-31,*,0,0,0.0,,,1,14,0
22,2001,2001-10-28,6,24.050,SFO,@,CHI,L 31-37,*,,,,,,,,
23,2001,2001-11-04,7,24.057,SFO,,DET,W 21-13,*,,,,,,,,
24,2001,2001-11-11,8,24.064,SFO,,NOR,W 28-27,*,,,,,,,,
25,2001,2001-11-18,9,24.071,SFO,@,CAR,W 25-22,*,,,,,,,,
26,2001,2001-11-25,10,24.078,SFO,@,IND,W 40-21,*,,,,,,,,
27,2001,2001-12-02,11,24.085,SFO,,BUF,W 35-0,*,,,,,,,,
28,2001,2001-12-09,12,24.092,SFO,@,STL,L 14-27,*,,,,,,,,
29,2001,2001-12-16,13,24.099,SFO,,MIA,W 21-0,*,0,0,0.0,,,1,16,0
30,2001,2001-12-22,14,24.105,SFO,,PHI,W 13-3,*,,,,,,,,
31,2001,2001-12-30,15,24.113,SFO,@,DAL,L 21-27,*,,,,,,,,
32,2001,2002-01-06,16,24.120,SFO,@,NOR,W 38-0,*,,,,,,,,
33,2002,2002-09-05,1,24.362,SFO,@,NYG,W 16-13,*,,,,,,,,
34,2002,2002-09-15,2,25.007,SFO,,DEN,L 14-24,*,,,,,,,,
35,2002,2002-09-22,3,25.014,SFO,,WAS,W 20-10,*,,,,,,,,
36,2002,2002-10-06,4,25.028,SFO,,STL,W 37-13,*,1,6,0.0,,,1,37,1
37,2002,2002-10-14,5,25.036,SFO,@,SEA,W 28-21,*,,,,,,,,
38,2002,2002-10-20,6,25.042,SFO,@,NOR,L 27-35,*,,,,,,,,
39,2002,2002-10-27,7,25.049,SFO,,ARI,W 38-28,*,,,,,,,,
40,2002,2002-11-03,8,25.056,SFO,@,OAK,W 23-20,*,,,,,,,,
41,2002,2002-11-10,9,25.063,SFO,,KAN,W 17-13,*,,,,,,,,
42,2002,2002-11-17,10,25.070,SFO,@,SDG,L 17-20,*,,,,,,,,
43,2002,2002-11-25,11,25.078,SFO,,PHI,L 17-38,*,,,,,,,,
44,2002,2002-12-01,12,25.084,SFO,,SEA,W 31-24,*,,,,,,,,
45,2002,2002-12-08,13,25.091,SFO,@,DAL,W 31-27,*,,,,,,,,
46,2002,2002-12-15,14,25.098,SFO,,GNB,L 14-20,*,,,,,,,,
47,2002,2002-12-21,15,25.104,SFO,@,ARI,W 17-14,*,,,,,,,,
48,2002,2002-12-30,16,25.113,SFO,@,STL,L 20-31,*,,,,,,,,
49,2003,2003-11-17,10,26.070,SFO,,PIT,W 30-14,,,,,,,,,
50,2003,2003-11-23,11,26.076,SFO,@,GNB,L 10-20,,,,,,,,,
51,2003,2003-11-30,12,26.083,SFO,@,BAL,L 6-44,*,,,,,,,,
52,2003,2003-12-07,13,26.090,SFO,,ARI,W 50-14,*,,,,,,,,
53,2003,2003-12-27,16,26.110,SFO,,SEA,L 17-24,,0,0,0.0,,,1,17,0
54,2004,2004-09-12,1,27.004,ATL,@,SFO,W 21-19,*,,,,,,,,
55,2004,2004-09-19,2,27.011,ATL,,STL,W 34-17,*,,,,,,,,
56,2004,2004-09-26,3,27.018,ATL,,ARI,W 6-3,*,,,,,,,,
57,2004,2004-10-03,4,27.025,ATL,@,CAR,W 27-10,*,,,,,,,,
58,2004,2004-10-17,6,27.039,ATL,,SDG,W 21-20,,,,,,,,,
59,2004,2004-10-24,7,27.046,ATL,@,KAN,L 10-56,*,,,,,,,,
60,2004,2004-10-31,8,27.053,ATL,@,DEN,W 41-28,*,,,,,,,,
61,2004,2004-11-21,10,27.074,ATL,@,NYG,W 14-10,*,0,0,0.0,,,1,18,0
62,2004,2004-11-28,11,27.081,ATL,,NOR,W 24-21,*,,,,,,,,
63,2004,2005-01-02,16,27.116,ATL,@,SEA,L 26-28,*,,,,,,,,
64,2005,2005-09-12,1,28.004,ATL,,PHI,W 14-10,*,,,,,,,,
65,2005,2005-09-18,2,28.010,ATL,@,SEA,L 18-21,*,,,,,,,,
66,2005,2005-10-02,4,28.024,ATL,,MIN,W 30-10,*,,,,,,,,
67,2005,2005-10-09,5,28.031,ATL,,NWE,L 28-31,*,,,,,,,,
68,2005,2005-10-16,6,28.038,ATL,@,NOR,W 34-31,*,,,,,,,,
69,2005,2005-10-24,7,28.046,ATL,,NYJ,W 27-14,*,,,,,,,,
70,2005,2005-11-06,8,28.059,ATL,@,MIA,W 17-10,*,,,,,,,,
71,2005,2005-11-13,9,28.066,ATL,,GNB,L 25-33,*,,,,,,,,
72,2005,2005-11-20,10,28.073,ATL,,TAM,L 27-30,,,,,,,,,
73,2005,2005-11-24,11,28.077,ATL,@,DET,W 27-7,*,0,0,0.0,,,1,19,0
74,2005,2005-12-04,12,28.087,ATL,@,CAR,L 6-24,*,,,,,,,,
75,2005,2005-12-12,13,28.095,ATL,,NOR,W 36-17,*,,,,,,,,
76,2005,2005-12-18,14,28.101,ATL,@,CHI,L 3-16,*,,,,,,,,
77,2005,2005-12-24,15,28.107,ATL,@,TAM,L 24-27,,,,,,,,,
78,2005,2006-01-01,16,28.115,ATL,,CAR,L 11-44,*,,,,,,,,
79,2006,2006-09-10,1,29.002,ATL,@,CAR,W 20-6,*,0,0,0.0,,,1,-5,0
80,2006,2006-09-17,2,29.009,ATL,,TAM,W 14-3,,0,0,0.0,,,1,3,0
81,2006,2006-09-25,3,29.017,ATL,@,NOR,L 3-23,*,,,,,,,,
82,2006,2006-10-01,4,29.023,ATL,,ARI,W 32-10,*,,,,,,,,
83,2006,2006-10-15,5,29.037,ATL,,NYG,L 14-27,*,,,,,,,,
84,2006,2006-10-22,6,29.044,ATL,,PIT,W 41-38,*,,,,,,,,
85,2006,2006-10-29,7,29.051,ATL,@,CIN,W 29-27,*,,,,,,,,
86,2006,2006-11-05,8,29.058,ATL,@,DET,L 14-30,*,,,,,,,,
87,2007,2007-09-09,1,30.001,BUF,,DEN,L 14-15,*,,,,,,,,
88,2008,2008-11-09,9,31.062,NWE,,BUF,W 20-10,,0,0,0.0,2,0,0,0,0
89,2008,2008-11-13,10,31.066,NWE,,NYJ,L 31-34,,0,0,0.0,1,1,0,0,0
90,2008,2008-11-30,12,31.083,NWE,,PIT,L 10-33,,0,0,0.0,0,1,0,0,0
