ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2014,2014-09-28,4,22.285,TEN,@,IND,L 17-41,,,,,,
2,2014,2014-10-19,7,22.306,TEN,@,WAS,L 17-19,,,,,,
3,2014,2014-11-09,9,22.327,TEN,@,BAL,L 7-21,,,,,,
4,2014,2014-11-23,11,22.341,TEN,@,PHI,L 24-43,,0,0,0.0,1,0
5,2014,2014-12-14,14,22.362,TEN,,NYJ,L 11-16,,0,0,0.0,1,0
6,2014,2014-12-18,15,23.001,TEN,@,JAX,L 13-21,,0,0,0.0,0,2
7,2014,2014-12-28,16,23.011,TEN,,IND,L 10-27,*,0,0,1.0,3,1
8,2015,2015-09-13,1,23.270,TEN,@,TAM,W 42-14,*,0,0,0.0,6,0
9,2015,2015-09-20,2,23.277,TEN,@,CLE,L 14-28,*,0,0,0.0,1,0
10,2015,2015-09-27,3,23.284,TEN,,IND,L 33-35,*,0,0,0.0,2,1
11,2015,2015-10-11,4,23.298,TEN,,BUF,L 13-14,*,0,0,0.0,0,2
12,2015,2015-10-18,5,23.305,TEN,,MIA,L 10-38,*,0,0,0.0,1,1
13,2015,2015-10-25,6,23.312,TEN,,ATL,L 7-10,*,0,0,0.0,1,1
14,2015,2015-11-01,7,23.319,TEN,@,HOU,L 6-20,*,0,0,0.0,1,2
15,2015,2015-11-08,8,23.326,TEN,@,NOR,W 34-28,*,0,0,0.0,3,2
16,2015,2015-11-15,9,23.333,TEN,,CAR,L 10-27,*,0,0,0.0,1,0
17,2015,2015-11-19,10,23.337,TEN,@,JAX,L 13-19,*,0,0,0.0,1,0
18,2015,2015-11-29,11,23.347,TEN,,OAK,L 21-24,*,0,0,0.0,1,0
19,2015,2015-12-06,12,23.354,TEN,,JAX,W 42-39,*,0,0,0.0,0,3
20,2015,2015-12-13,13,23.361,TEN,@,NYJ,L 8-30,*,0,0,0.0,1,1
21,2015,2015-12-20,14,24.003,TEN,@,NWE,L 16-33,*,0,0,0.0,1,3
22,2015,2015-12-27,15,24.010,TEN,,HOU,L 6-34,*,0,0,0.0,3,2
23,2015,2016-01-03,16,24.017,TEN,@,IND,L 24-30,*,0,0,0.0,2,1
24,2016,2016-09-11,1,24.269,TEN,,MIN,L 16-25,*,0,0,0.0,0,0
25,2016,2016-09-18,2,24.276,TEN,@,DET,W 16-15,*,0,0,0.0,0,0
26,2016,2016-09-25,3,24.283,TEN,,OAK,L 10-17,*,0,0,0.0,0,1
27,2016,2016-10-02,4,24.290,TEN,@,HOU,L 20-27,*,0,0,0.0,2,1
28,2016,2016-10-09,5,24.297,TEN,@,MIA,W 30-17,*,0,0,0.0,1,0
29,2016,2016-10-16,6,24.304,TEN,,CLE,W 28-26,*,0,0,0.0,0,0
30,2016,2016-10-23,7,24.311,TEN,,IND,L 26-34,*,0,0,0.0,2,1
31,2016,2016-10-27,8,24.315,TEN,,JAX,W 36-22,*,0,0,0.0,0,1
32,2016,2016-11-06,9,24.325,TEN,@,SDG,L 35-43,*,0,0,0.0,7,1
33,2016,2016-11-13,10,24.332,TEN,,GNB,W 47-25,*,0,0,1.0,1,1
34,2016,2016-11-20,11,24.339,TEN,@,IND,L 17-24,*,0,0,0.0,1,0
35,2016,2016-11-27,12,24.346,TEN,@,CHI,W 27-21,*,0,0,0.0,0,0
36,2016,2016-12-11,13,24.360,TEN,,DEN,W 13-10,*,0,0,0.0,0,1
37,2016,2016-12-18,14,25.001,TEN,@,KAN,W 19-17,*,0,0,0.5,0,1
38,2016,2016-12-24,15,25.007,TEN,@,JAX,L 17-38,*,0,0,0.0,3,0
39,2016,2017-01-01,16,25.015,TEN,,HOU,W 24-17,*,1,6,0.0,0,1
40,2017,2017-09-10,1,25.267,TEN,,OAK,L 16-26,*,0,0,0.0,1,2
41,2017,2017-09-17,2,25.274,TEN,@,JAX,W 37-16,*,0,0,0.0,1,0
42,2017,2017-09-24,3,25.281,TEN,,SEA,W 33-27,*,0,0,0.0,0,0
43,2017,2017-10-01,4,25.288,TEN,@,HOU,L 14-57,*,0,0,0.0,1,0
44,2017,2017-10-08,5,25.295,TEN,@,MIA,L 10-16,*,0,0,0.0,3,2
45,2017,2017-10-16,6,25.303,TEN,,IND,W 36-22,*,0,0,0.0,2,0
46,2017,2017-10-22,7,25.309,TEN,@,CLE,W 12-9,*,0,0,0.0,3,4
47,2017,2017-11-05,8,25.323,TEN,,BAL,W 23-20,*,0,0,0.0,2,0
48,2017,2017-11-12,9,25.330,TEN,,CIN,W 24-20,*,0,0,0.0,0,0
49,2017,2017-11-16,10,25.334,TEN,@,PIT,L 17-40,*,0,0,0.0,1,0
50,2017,2017-11-26,11,25.344,TEN,@,IND,W 20-16,*,0,0,2.0,3,1
51,2017,2017-12-03,12,25.351,TEN,,HOU,W 24-13,*,0,0,1.5,2,3
52,2018,2018-09-09,1,26.266,TEN,@,MIA,L 20-27,*,0,0,0.0,1,1
53,2018,2018-09-16,2,26.273,TEN,,HOU,W 20-17,*,0,0,0.0,1,1
54,2018,2018-09-23,3,26.280,TEN,@,JAX,W 9-6,*,0,0,0.0,0,0
