ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1995,1995-09-03,1,24.125,MIN,@,CHI,L 14-31,,,,,,,
2,1995,1995-09-10,2,24.132,MIN,,DET,W 20-10,,,,,,,
3,1995,1995-09-17,3,24.139,MIN,,DAL,L 17-23,,,,,,,
4,1995,1995-09-24,4,24.146,MIN,@,PIT,W 44-24,,0,0,0.0,1,0,0
5,1995,1995-10-08,5,24.160,MIN,,HOU,W 23-17,,,,,,,
6,1995,1995-10-15,6,24.167,MIN,@,TAM,L 17-20,,,,,,,
7,1995,1995-10-22,7,24.174,MIN,@,GNB,L 21-38,,,,,,,
8,1995,1995-10-30,8,24.182,MIN,,CHI,L 6-14,,,,,,,
9,1995,1995-11-05,9,24.188,MIN,,GNB,W 27-24,,0,0,0.5,0,0,0
10,1995,1995-11-12,10,24.195,MIN,@,ARI,W 30-24,,,,,,,
11,1995,1995-11-19,11,24.202,MIN,,NOR,W 43-24,,,,,,,
12,1995,1995-11-23,12,24.206,MIN,@,DET,L 38-44,,,,,,,
13,1995,1995-12-03,13,24.216,MIN,,TAM,W 31-17,,,,,,,
14,1995,1995-12-09,14,24.222,MIN,,CLE,W 27-11,,,,,,,
15,1995,1995-12-18,15,24.231,MIN,@,SFO,L 30-37,,,,,,,
16,1995,1995-12-24,16,24.237,MIN,@,CIN,L 24-27,,,,,,,
17,1996,1996-09-01,1,25.123,MIN,,DET,W 17-13,,,,,,,
18,1996,1996-09-08,2,25.130,MIN,@,ATL,W 23-17,,,,,,,
19,1996,1996-09-15,3,25.137,MIN,@,CHI,W 20-14,,0,0,0.0,1,0,0
20,1996,1996-09-22,4,25.144,MIN,,GNB,W 30-21,,,,,,,
21,1996,1996-09-29,5,25.151,MIN,@,NYG,L 10-15,,,,,,,
22,1996,1996-10-06,6,25.158,MIN,,CAR,W 14-12,,,,,,,
23,1996,1996-10-13,7,25.165,MIN,@,TAM,L 13-24,,,,,,,
24,1996,1996-10-28,8,25.180,MIN,,CHI,L 13-15,,,,,,,
25,1996,1996-11-03,9,25.186,MIN,,KAN,L 6-21,,0,0,0.0,1,2,0
