ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
46,1973,1973-10-07,4,25.340,BAL,@,NWE,L 16-24,,,,,,,,,,
47,1973,1973-10-14,5,25.347,BAL,@,BUF,L 13-31,,,,,,,,,,
48,1973,1973-10-21,6,25.354,BAL,@,DET,W 29-27,,,,,,,,,,
49,1973,1973-10-28,7,25.361,BAL,,OAK,L 21-34,,,,,,,,,,
50,1973,1973-11-04,8,26.003,BAL,,HOU,L 27-31,0,0,,0,0,0,0.0,1,0,0
51,1973,1973-11-11,9,26.010,BAL,@,MIA,L 0-44,0,0,,0,0,0,0.0,1,24,0
52,1973,1973-11-18,10,26.017,BAL,@,WAS,L 14-22,,,,,,,,,,
53,1973,1973-11-25,11,26.024,BAL,,BUF,L 17-24,,,,,,,,,,
54,1973,1973-12-02,12,26.031,BAL,@,NYJ,L 17-20,0,0,,0,0,0,0.0,1,6,0
55,1973,1973-12-09,13,26.038,BAL,,MIA,W 16-3,,,,,,,,,,
56,1973,1973-12-16,14,26.045,BAL,,NWE,W 18-13,,,,,,,,0,3,0
57,1974,1974-09-15,1,26.318,GNB,,MIN,L 17-32,,,,,,,,,,
58,1974,1974-09-22,2,26.325,GNB,@,BAL,W 20-13,,,,,,,,,,
59,1974,1974-09-29,3,26.332,GNB,,DET,W 21-19,,,,,,,,,,
60,1974,1974-10-06,4,26.339,GNB,,BUF,L 7-27,,,,,,,,,,
61,1974,1974-10-13,5,26.346,GNB,,RAM,W 17-6,0,0,,0,0,0,0.0,3,16,0
62,1974,1974-10-21,6,26.354,GNB,@,CHI,L 9-10,0,0,,0,0,0,0.0,1,44,0
63,1974,1974-10-27,7,26.360,GNB,@,DET,L 17-19,,,,,,,,,,
64,1974,1974-11-03,8,27.002,GNB,,WAS,L 6-17,,,,,,,,,,
65,1974,1974-11-10,9,27.009,GNB,,CHI,W 20-3,,,,,,,,,,
66,1974,1974-11-17,10,27.016,GNB,@,MIN,W 19-7,,,,,,,,,,
67,1974,1974-11-24,11,27.023,GNB,,SDG,W 34-0,,,,,,,,,,
68,1974,1974-12-01,12,27.030,GNB,@,PHI,L 14-36,,,,,,,,,,
69,1974,1974-12-08,13,27.037,GNB,@,SFO,L 6-7,,,,,,,,,,
70,1974,1974-12-15,14,27.044,GNB,@,ATL,L 3-10,0,0,,0,0,0,0.0,1,14,0
71,1975,1975-09-22,1,27.325,OAK,@,MIA,W 31-21,,,,,,,,,,
72,1975,1975-09-28,2,27.331,OAK,@,BAL,W 31-20,,,,,,,,,,
73,1975,1975-10-05,3,27.338,OAK,@,SDG,W 6-0,,,,,,,,,,
74,1975,1975-10-12,4,27.345,OAK,@,KAN,L 10-42,,,,,,,,,,
75,1975,1975-10-19,5,27.352,OAK,@,CIN,L 10-14,,,,,,,,,,
76,1975,1975-10-26,6,27.359,OAK,,SDG,W 25-0,,,,,,,,,,
77,1975,1975-11-02,7,28.001,OAK,@,DEN,W 42-17,0,0,,0,0,0,0.0,1,7,0
78,1975,1975-11-09,8,28.008,OAK,,NOR,W 48-10,,,,,,,,,,
79,1975,1975-11-16,9,28.015,OAK,,CLE,W 38-17,0,0,,0,0,0,0.0,1,33,0
80,1975,1975-11-23,10,28.022,OAK,@,WAS,W 26-23,,,,,,,,,,
81,1975,1975-11-30,11,28.029,OAK,,ATL,W 37-34,,,,,,,,,,
82,1975,1975-12-08,12,28.037,OAK,,DEN,W 17-10,,,,,,,,,,
83,1975,1975-12-14,13,28.043,OAK,,HOU,L 26-27,,,,,,,,,,
84,1975,1975-12-21,14,28.050,OAK,,KAN,W 28-20,,,,,,,,,,
85,1976,1976-09-12,1,28.316,OAK,,PIT,W 31-28,,,,,,,,,,
86,1976,1976-09-20,2,28.324,OAK,@,KAN,W 24-21,,,,,,,,,,
87,1976,1976-09-26,3,28.330,OAK,@,HOU,W 14-13,,,,,,,,,,
88,1976,1976-10-03,4,28.337,OAK,@,NWE,L 17-48,,,,,,,,,,
89,1976,1976-10-10,5,28.344,OAK,@,SDG,W 27-17,,,,,,,,,,
90,1976,1976-10-17,6,28.351,OAK,@,DEN,W 17-10,,,,,,,,,,
91,1976,1976-10-24,7,28.358,OAK,,GNB,W 18-14,,,,,,,,,,
92,1976,1976-10-31,8,28.365,OAK,,DEN,W 19-6,,,,,,,,,,
93,1976,1976-11-07,9,29.006,OAK,@,CHI,W 28-27,0,0,,0,0,0,0.0,1,9,0
94,1976,1976-11-14,10,29.013,OAK,,KAN,W 21-10,,,,,,,,,,
95,1976,1976-11-21,11,29.020,OAK,@,PHI,W 26-7,,,,,,,,,,
96,1976,1976-11-28,12,29.027,OAK,,TAM,W 49-16,,,,,,,,,,
97,1976,1976-12-06,13,29.035,OAK,,CIN,W 35-20,,,,,,,,,,
98,1976,1976-12-12,14,29.041,OAK,,SDG,W 24-0,,,,,,,,,,
99,1977,1977-09-18,1,29.321,OAK,,SDG,W 24-0,,,,,,,,,,
100,1977,1977-09-25,2,29.328,OAK,@,PIT,W 16-7,,,,,,,,,,
101,1977,1977-10-03,3,29.336,OAK,@,KAN,W 37-28,,,,,,,,,,
102,1977,1977-10-09,4,29.342,OAK,@,CLE,W 26-10,,,,,,,,,,
103,1977,1977-10-16,5,29.349,OAK,,DEN,L 7-30,,,,,,,,,,
104,1977,1977-10-23,6,29.356,OAK,@,NYJ,W 28-27,,,,,,,,,,
105,1977,1977-10-30,7,29.363,OAK,@,DEN,W 24-14,,,,,,,,,,
106,1977,1977-11-06,8,30.005,OAK,,SEA,W 44-7,,,,,,,,,,
107,1977,1977-11-13,9,30.012,OAK,,HOU,W 34-29,,,,,,,,,,
108,1977,1977-11-20,10,30.019,OAK,@,SDG,L 7-12,,,,,,,,,,
109,1977,1977-11-28,11,30.027,OAK,,BUF,W 34-13,,,,,,,,,,
110,1977,1977-12-04,12,30.033,OAK,@,RAM,L 14-20,,,,,,,,,,
111,1977,1977-12-11,13,30.040,OAK,,MIN,W 35-13,,,,,,,,,,
112,1977,1977-12-18,14,30.047,OAK,,KAN,W 21-20,,,,,,,,,,
113,1978,1978-09-03,1,30.306,OAK,@,DEN,L 6-14,,,,,,,,,,
114,1978,1978-09-10,2,30.313,OAK,@,SDG,W 21-20,,,,,,,,,,
115,1978,1978-09-17,3,30.320,OAK,@,GNB,W 28-3,,,,,,,,,,
116,1978,1978-09-24,4,30.327,OAK,,NWE,L 14-21,,,,,,,,,,
117,1978,1978-10-01,5,30.334,OAK,@,CHI,W 25-19,,,,,,,,,,
118,1978,1978-10-08,6,30.341,OAK,,HOU,W 21-17,,,,,,,,,,
119,1978,1978-10-15,7,30.348,OAK,,KAN,W 28-6,,,,,,,,,,
120,1978,1978-10-22,8,30.355,OAK,@,SEA,L 7-27,,,,,,,,,,
121,1978,1978-10-29,9,30.362,OAK,,SDG,L 23-27,,,,,,,,,,
122,1978,1978-11-05,10,31.004,OAK,@,KAN,W 20-10,,,,,,,,,,
123,1978,1978-11-13,11,31.012,OAK,@,CIN,W 34-21,0,0,,0,0,0,0.0,1,4,0
124,1978,1978-11-19,12,31.018,OAK,,DET,W 29-17,,,,,,,,,,
125,1978,1978-11-26,13,31.025,OAK,,SEA,L 16-17,0,0,,0,0,0,0.0,1,16,0
126,1978,1978-12-03,14,31.032,OAK,,DEN,L 6-21,,,,,,,,,,
127,1978,1978-12-10,15,31.039,OAK,@,MIA,L 6-23,,,,,,,,,,
128,1978,1978-12-17,16,31.046,OAK,,MIN,W 27-20,0,0,,0,0,0,0.0,1,9,0
129,1979,1979-09-02,1,31.305,OAK,@,RAM,W 24-17,,,,,,,,,,
130,1979,1979-09-09,2,31.312,OAK,@,SDG,L 10-30,,,,,,,,,,
131,1979,1979-09-16,3,31.319,OAK,@,SEA,L 10-27,,,,,,,,,,
132,1979,1979-09-23,4,31.326,OAK,@,KAN,L 7-35,,,,,,,,,,
133,1979,1979-09-30,5,31.333,OAK,,DEN,W 27-3,,,,,,,,,,
134,1979,1979-10-08,6,31.341,OAK,,MIA,W 13-3,0,0,,0,1,6,0.0,1,23,1
135,1979,1979-10-14,7,31.347,OAK,,ATL,W 50-19,,,,,,,,,,
136,1979,1979-10-21,8,31.354,OAK,@,NYJ,L 19-28,,,,,,,,,,
137,1979,1979-10-25,9,31.358,OAK,,SDG,W 45-22,,,,,,,,,,
138,1979,1979-11-04,10,32.003,OAK,,SFO,W 23-10,,,,,,,,,,
139,1979,1979-11-11,11,32.010,OAK,@,HOU,L 17-31,,,,,,,,,,
140,1979,1979-11-18,12,32.017,OAK,,KAN,L 21-24,,,,,,,,,,
141,1979,1979-11-25,13,32.024,OAK,@,DEN,W 14-10,,,,,,,,,,
142,1979,1979-12-03,14,32.032,OAK,@,NOR,W 42-35,,,,,,,,,,
143,1979,1979-12-09,15,32.038,OAK,,CLE,W 19-14,,,,,,,,,,
144,1979,1979-12-16,16,32.045,OAK,,SEA,L 24-29,,,,,,,,,,
145,1980,1980-09-07,1,32.311,OAK,@,KAN,W 27-14,,,,,,,,,,
146,1980,1980-09-14,2,32.318,OAK,@,SDG,L 24-30,0,0,,0,0,0,0.0,1,5,0
147,1980,1980-09-21,3,32.325,OAK,,WAS,W 24-21,,,,,,,,,,
148,1980,1980-09-28,4,32.332,OAK,@,BUF,L 7-24,,,,,,,,,,
149,1980,1980-10-05,5,32.339,OAK,,KAN,L 17-31,,,,,,,,,,
150,1980,1980-10-12,6,32.346,OAK,,SDG,W 38-24,,,,,,,,,,
151,1980,1980-10-20,7,32.354,OAK,@,PIT,W 45-34,0,0,,0,0,0,0.0,2,5,0
152,1980,1980-10-26,8,32.360,OAK,,SEA,W 33-14,,,,,,,,,,
153,1980,1980-11-02,9,33.001,OAK,,MIA,W 16-10,,,,,,,,,,
154,1980,1980-11-09,10,33.008,OAK,,CIN,W 28-17,,,,,,,,,,
155,1980,1980-11-17,11,33.016,OAK,@,SEA,W 19-17,,,,,,,,,,
156,1980,1980-11-23,12,33.022,OAK,@,PHI,L 7-10,,,,,,,,,,
157,1980,1980-12-01,13,33.030,OAK,,DEN,W 9-3,,,,,,,,,,
158,1980,1980-12-07,14,33.036,OAK,,DAL,L 13-19,,,,,,,,,,
159,1980,1980-12-14,15,33.043,OAK,@,DEN,W 24-21,,,,,,,,,,
160,1980,1980-12-21,16,33.050,OAK,@,NYG,W 33-17,,,,,,,,,,
161,1981,1981-09-06,1,33.309,OAK,@,DEN,L 7-9,,,,,,,,,,
162,1981,1981-09-14,2,33.317,OAK,@,MIN,W 36-10,,,,,,,,,,
163,1981,1981-09-20,3,33.323,OAK,,SEA,W 20-10,,,,,,,,,,
164,1981,1981-09-27,4,33.330,OAK,@,DET,L 0-16,,,,,,,,,,
165,1981,1981-10-04,5,33.337,OAK,,DEN,L 0-17,,,,,,,,,,
166,1981,1981-10-11,6,33.344,OAK,@,KAN,L 0-27,,,,,,,,,,
167,1981,1981-10-18,7,33.351,OAK,,TAM,W 18-16,,,,,,,,,,
168,1981,1981-10-25,8,33.358,OAK,,KAN,L 17-28,,,,,,,,,,
169,1981,1981-11-01,9,34.000,OAK,,NWE,W 27-17,,,,,,,,,,
170,1981,1981-11-08,10,34.007,OAK,@,HOU,L 16-17,,,,,,,,,,
171,1981,1981-11-15,11,34.014,OAK,@,MIA,W 33-17,,,,,,,,,,
172,1981,1981-11-22,12,34.021,OAK,,SDG,L 21-55,,,,,,,,,,
173,1981,1981-11-29,13,34.028,OAK,@,SEA,W 32-31,,,,,,,,,,
174,1981,1981-12-07,14,34.036,OAK,,PIT,W 30-27,,,,,,,,,,
175,1981,1981-12-13,15,34.042,OAK,,CHI,L 6-23,,,,,,,,,,
176,1981,1981-12-21,16,34.050,OAK,@,SDG,L 10-23,,,,,,,,,,
177,1982,1982-09-12,1,34.315,RAI,@,SFO,W 23-17,,,,,,,,,,
178,1982,1982-09-19,2,34.322,RAI,@,ATL,W 38-14,0,0,,0,0,0,1.5,0,0,0
179,1982,1982-11-22,3,35.021,RAI,,SDG,W 28-24,0,0,,0,0,0,1.0,0,0,0
180,1982,1982-11-28,4,35.027,RAI,@,CIN,L 17-31,,,,,,,,,,
181,1982,1982-12-05,5,35.034,RAI,,SEA,W 28-23,0,0,,0,0,0,1.0,0,0,0
182,1982,1982-12-12,6,35.041,RAI,@,KAN,W 21-16,0,0,,0,0,0,1.5,0,0,0
183,1982,1982-12-18,7,35.047,RAI,,RAM,W 37-31,,,,,,,,,,
184,1982,1982-12-26,8,35.055,RAI,,DEN,W 27-10,,,,,,,,,,
185,1982,1983-01-02,9,35.062,RAI,@,SDG,W 41-34,0,0,,0,0,0,2.0,0,0,0
186,1983,1983-09-04,1,35.307,RAI,@,CIN,W 20-10,,,,,,,,,,
187,1983,1983-09-11,2,35.314,RAI,,HOU,W 20-6,,,,,,,,,,
188,1983,1983-09-19,3,35.322,RAI,,MIA,W 27-14,,,,,,,,,,
189,1983,1983-09-25,4,35.328,RAI,@,DEN,W 22-7,0,0,,0,0,0,1.0,0,0,0
190,1983,1983-10-02,5,35.335,RAI,@,WAS,L 35-37,,,,,,,,,,
191,1983,1983-10-09,6,35.342,RAI,,KAN,W 21-20,0,0,,0,0,0,1.0,0,0,0
192,1983,1983-10-16,7,35.349,RAI,@,SEA,L 36-38,,,,,,,,,,
193,1983,1983-10-23,8,35.356,RAI,@,DAL,W 40-38,,,,,,,,,,
194,1983,1983-10-30,9,35.363,RAI,,SEA,L 21-34,,,,,,,,,,
195,1983,1983-11-06,10,36.005,RAI,@,KAN,W 28-20,,,,,,,,,,
196,1983,1983-11-13,11,36.012,RAI,,DEN,W 22-20,,,,,,,,,,
197,1983,1983-11-20,12,36.019,RAI,@,BUF,W 27-24,,,,,,,,,,
198,1983,1983-11-27,13,36.026,RAI,,NYG,W 27-12,,,,,,,,,,
199,1983,1983-12-01,14,36.030,RAI,@,SDG,W 42-10,,,,,,,,,,
200,1983,1983-12-11,15,36.040,RAI,,STL,L 24-34,,,,,,,,,,
201,1983,1983-12-18,16,36.047,RAI,,SDG,W 30-14,,,,,,,,,,
