ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1979,1979-09-02,1,22.230,NYJ,,CLE,L 22-25,
2,1979,1979-09-09,2,22.237,NYJ,@,NWE,L 3-56,
3,1979,1979-09-16,3,22.244,NYJ,,DET,W 31-10,
4,1979,1979-09-23,4,22.251,NYJ,@,BUF,L 31-46,
5,1979,1979-09-30,5,22.258,NYJ,,MIA,W 33-27,
6,1979,1979-10-07,6,22.265,NYJ,@,BAL,L 8-10,
7,1979,1979-10-15,7,22.273,NYJ,,MIN,W 14-7,
8,1979,1979-10-21,8,22.279,NYJ,,OAK,W 28-19,
9,1979,1979-10-28,9,22.286,NYJ,@,HOU,L 24-27,
10,1979,1979-11-04,10,22.293,NYJ,@,GNB,W 27-22,
11,1979,1979-11-11,11,22.300,NYJ,,BUF,L 12-14,
12,1979,1979-11-18,12,22.307,NYJ,@,CHI,L 13-23,
13,1979,1979-11-26,13,22.315,NYJ,@,SEA,L 7-30,
14,1979,1979-12-02,14,22.321,NYJ,,BAL,W 30-17,
15,1979,1979-12-09,15,22.328,NYJ,,NWE,W 27-26,
16,1979,1979-12-15,16,22.334,NYJ,@,MIA,W 27-24,
17,1980,1980-09-07,1,23.236,NYJ,,BAL,L 14-17,
18,1980,1980-09-14,2,23.243,NYJ,@,BUF,L 10-20,
19,1980,1980-09-21,3,23.250,NYJ,,SFO,L 27-37,
20,1980,1980-09-28,4,23.257,NYJ,@,BAL,L 21-35,
21,1980,1980-10-05,5,23.264,NYJ,,NWE,L 11-21,
22,1980,1980-10-12,6,23.271,NYJ,@,ATL,W 14-7,
23,1980,1980-10-19,7,23.278,NYJ,,SEA,L 17-27,
24,1980,1980-10-27,8,23.286,NYJ,,MIA,W 17-14,
25,1980,1980-11-02,9,23.292,NYJ,@,NWE,L 21-34,
26,1980,1980-11-09,10,23.299,NYJ,,BUF,L 24-31,
27,1980,1980-11-16,11,23.306,NYJ,@,DEN,L 24-31,
28,1980,1980-11-23,12,23.313,NYJ,,HOU,W 31-28,
29,1980,1980-11-30,13,23.320,NYJ,@,RAM,L 13-38,
30,1980,1980-12-07,14,23.327,NYJ,@,CLE,L 14-17,
31,1980,1980-12-14,15,23.334,NYJ,,NOR,L 20-21,
32,1980,1980-12-20,16,23.340,NYJ,@,MIA,W 24-17,
33,1981,1981-09-06,1,24.234,NYJ,@,BUF,L 0-31,
34,1981,1981-09-13,2,24.241,NYJ,,CIN,L 30-31,
35,1981,1981-09-20,3,24.248,NYJ,@,PIT,L 10-38,
36,1981,1981-09-27,4,24.255,NYJ,,HOU,W 33-17,
37,1981,1981-10-04,5,24.262,NYJ,@,MIA,T 28-28,
38,1981,1981-10-11,6,24.269,NYJ,,NWE,W 28-24,
39,1981,1981-10-18,7,24.276,NYJ,,BUF,W 33-14,
40,1981,1981-10-25,8,24.283,NYJ,,SEA,L 3-19,
41,1981,1981-11-15,11,24.304,NYJ,@,NWE,W 17-6,
42,1981,1981-11-22,12,24.311,NYJ,,MIA,W 16-15,
43,1981,1981-12-12,15,24.331,NYJ,@,CLE,W 14-13,
44,1981,1981-12-20,16,24.339,NYJ,,GNB,W 28-3,
45,1982,1982-09-12,1,25.240,NYJ,,MIA,L 28-45,
46,1982,1982-11-21,3,25.310,NYJ,,BAL,W 37-0,
47,1982,1982-11-28,4,25.317,NYJ,,GNB,W 15-13,0.5
48,1982,1982-12-06,5,25.325,NYJ,@,DET,W 28-13,1.0
49,1982,1982-12-12,6,25.331,NYJ,,TAM,W 32-17,
50,1982,1982-12-18,7,25.337,NYJ,@,MIA,L 19-20,
51,1982,1982-12-26,8,25.345,NYJ,@,MIN,W 42-14,
52,1983,1983-09-04,1,26.232,NYJ,@,SDG,W 41-29,
53,1983,1983-09-11,2,26.239,NYJ,,SEA,L 10-17,
54,1983,1983-09-18,3,26.246,NYJ,@,NWE,L 13-23,
55,1983,1983-09-25,4,26.253,NYJ,,RAM,W 27-24,
56,1983,1983-10-03,5,26.261,NYJ,@,BUF,W 34-10,
57,1983,1983-10-09,6,26.267,NYJ,@,CLE,L 7-10,
58,1983,1983-10-16,7,26.274,NYJ,,MIA,L 14-32,0.5
59,1983,1983-10-23,8,26.281,NYJ,,ATL,L 21-27,1.0
60,1983,1983-10-30,9,26.288,NYJ,@,SFO,W 27-13,
61,1983,1983-11-06,10,26.295,NYJ,,BAL,L 14-17,
62,1983,1983-11-13,11,26.302,NYJ,,BUF,L 17-24,0.5
63,1983,1983-11-21,12,26.310,NYJ,@,NOR,W 31-28,
64,1983,1983-11-27,13,26.316,NYJ,,NWE,W 26-3,1.0
65,1983,1983-12-04,14,26.323,NYJ,@,BAL,W 10-6,
66,1983,1983-12-10,15,26.329,NYJ,,PIT,L 7-34,
67,1983,1983-12-16,16,26.335,NYJ,@,MIA,L 14-34,1.0
68,1984,1984-09-02,1,27.231,NYJ,@,IND,W 23-14,
69,1984,1984-09-06,2,27.235,NYJ,,PIT,L 17-23,
70,1984,1984-09-16,3,27.245,NYJ,,CIN,W 43-23,
71,1984,1984-09-23,4,27.252,NYJ,@,BUF,W 28-26,
72,1984,1984-09-30,5,27.259,NYJ,,NWE,L 21-28,
73,1984,1984-10-07,6,27.266,NYJ,@,KAN,W 17-16,
74,1984,1984-10-14,7,27.273,NYJ,@,CLE,W 24-20,1.0
75,1984,1984-10-28,9,27.287,NYJ,@,NWE,L 20-30,
76,1984,1984-11-04,10,27.294,NYJ,,MIA,L 17-31,
77,1984,1984-11-11,11,27.301,NYJ,,IND,L 5-9,
78,1984,1984-11-18,12,27.308,NYJ,@,HOU,L 20-31,
79,1984,1984-11-26,13,27.316,NYJ,@,MIA,L 17-28,
80,1984,1984-12-02,14,27.322,NYJ,,NYG,L 10-20,1.0
81,1985,1985-09-08,1,28.236,NYJ,@,RAI,L 0-31,
82,1985,1985-09-15,2,28.243,NYJ,,BUF,W 42-3,
83,1985,1985-09-22,3,28.250,NYJ,@,GNB,W 24-3,
84,1985,1985-09-29,4,28.257,NYJ,,IND,W 25-20,
85,1985,1985-10-06,5,28.264,NYJ,@,CIN,W 29-20,1.0
86,1985,1985-10-14,6,28.272,NYJ,,MIA,W 23-7,
87,1985,1985-10-20,7,28.278,NYJ,@,NWE,L 13-20,1.0
88,1985,1985-10-27,8,28.285,NYJ,,SEA,W 17-14,1.0
89,1985,1985-11-03,9,28.292,NYJ,@,IND,W 35-17,2.0
90,1985,1985-11-10,10,28.299,NYJ,@,MIA,L 17-21,
91,1985,1985-11-17,11,28.306,NYJ,,TAM,W 62-28,0.5
92,1985,1985-11-24,12,28.313,NYJ,,NWE,W 16-13,
93,1985,1985-11-28,13,28.317,NYJ,@,DET,L 20-31,
94,1985,1985-12-08,14,28.327,NYJ,@,BUF,W 27-7,
95,1985,1985-12-14,15,28.333,NYJ,,CHI,L 6-19,
96,1985,1985-12-22,16,28.341,NYJ,,CLE,W 37-10,1.0
97,1986,1986-09-07,1,29.235,NYJ,@,BUF,W 28-24,
98,1986,1986-09-11,2,29.239,NYJ,,NWE,L 6-20,
99,1986,1986-09-21,3,29.249,NYJ,,MIA,W 51-45,
100,1986,1986-09-28,4,29.256,NYJ,@,IND,W 26-7,1.0
101,1986,1986-10-05,5,29.263,NYJ,,BUF,W 14-13,1.0
102,1986,1986-10-12,6,29.270,NYJ,@,NWE,W 31-24,1.0
103,1986,1986-10-20,7,29.278,NYJ,,DEN,W 22-10,
104,1986,1986-10-26,8,29.284,NYJ,,NOR,W 28-23,
105,1986,1986-11-02,9,29.291,NYJ,@,SEA,W 38-7,
106,1986,1986-11-09,10,29.298,NYJ,@,ATL,W 28-14,
107,1986,1986-12-13,15,29.332,NYJ,,PIT,L 24-45,
108,1986,1986-12-21,16,29.340,NYJ,@,CIN,L 21-52,
109,1987,1987-09-13,1,30.241,NYJ,@,BUF,W 31-28,
110,1987,1987-09-21,2,30.249,NYJ,,NWE,W 43-24,
111,1987,1987-10-04,3,30.262,NYJ,,DAL,L 24-38,
112,1987,1987-10-11,4,30.269,NYJ,@,IND,L 0-6,1.0
113,1987,1987-10-18,5,30.276,NYJ,,MIA,W 37-31,
114,1987,1987-10-25,6,30.283,NYJ,@,WAS,L 16-17,
