ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
23,2013,2013-11-21,11,24.293,NOR,@,ATL,W 17-13,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,1,0,0.00,0,0,0,0.0,0,0
24,2013,2013-12-02,12,24.304,NOR,@,SEA,L 7-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,3,54,18.00,0,0,0,,0,0,0,0.0,0,1
25,2013,2013-12-08,13,24.310,NOR,,CAR,W 31-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,0,0,0.0,0,0
26,2013,2013-12-15,14,24.317,NOR,@,STL,L 16-27,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2014,2014-09-07,1,25.218,NOR,@,ATL,L 34-37,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,34,34.00,0,0,0,,0,0,0,0.0,0,0
28,2014,2014-09-14,2,25.225,NOR,@,CLE,L 24-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,2,35,17.50,0,0,0,,0,0,0,0.0,1,0
29,2014,2014-09-21,3,25.232,NOR,,MIN,W 20-9,,0,0,0,,0,0.0%,,2,9,4.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2014,2014-09-28,4,25.239,NOR,@,DAL,L 17-38,,6,6,59,9.83,0,100.0%,9.83,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
31,2014,2014-10-05,5,25.246,NOR,,TAM,W 37-31,,5,3,19,6.33,1,60.0%,3.80,0,0,,0,0,0,,0,0,0,,0,0,,,3,76,25.33,0,0,0,,0,1,6,0.0,1,0
32,2014,2014-10-19,6,25.260,NOR,@,DET,L 23-24,,9,6,51,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
33,2014,2014-10-26,7,25.267,NOR,,GNB,W 44-23,,5,4,40,10.00,0,80.0%,8.00,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2014,2014-10-30,8,25.271,NOR,@,CAR,W 28-10,,5,3,29,9.67,0,60.0%,5.80,2,1,0.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2014,2014-11-09,9,25.281,NOR,,SFO,L 24-27,,5,3,18,6.00,0,60.0%,3.60,2,9,4.50,0,0,0,,0,0,0,,0,0,,,4,96,24.00,0,0,0,,0,0,0,0.0,1,0
36,2014,2014-11-16,10,25.288,NOR,,CIN,L 10-27,,5,4,31,7.75,0,80.0%,6.20,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
37,2014,2014-11-24,11,25.296,NOR,,BAL,L 27-34,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,0,0,0.0,0,0
38,2014,2014-11-30,12,25.302,NOR,@,PIT,W 35-32,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,3,75,25.00,0,0,0,,0,0,0,0.0,0,0
39,2014,2014-12-07,13,25.309,NOR,,CAR,L 10-41,,2,2,13,6.50,0,100.0%,6.50,1,5,5.00,0,0,0,,0,0,0,,0,0,,,1,28,28.00,0,0,0,,0,0,0,0.0,0,0
40,2014,2014-12-15,14,25.317,NOR,@,CHI,W 31-15,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2014,2014-12-28,16,25.330,NOR,@,TAM,W 23-20,,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2015,2015-09-20,2,26.231,NWE,@,BUF,W 40-32,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
43,2015,2015-11-22,10,26.294,SFO,@,SEA,L 13-29,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
44,2015,2015-12-06,12,26.308,SFO,@,CHI,W 26-20,,2,1,6,6.00,0,50.0%,3.00,3,6,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
45,2015,2015-12-13,13,26.315,SFO,@,CLE,L 10-24,,2,2,28,14.00,0,100.0%,14.00,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
46,2015,2015-12-20,14,26.322,SFO,,CIN,L 14-24,,6,4,32,8.00,0,66.7%,5.33,2,4,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
47,2015,2015-12-27,15,26.329,NOR,,JAX,W 38-27,*,5,3,69,23.00,1,60.0%,13.80,1,6,6.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,19,19.00,0,1,1,1.00,0,1,6,0.0,0,0
48,2015,2016-01-03,16,26.336,NOR,@,ATL,W 20-17,,6,6,77,12.83,0,100.0%,12.83,3,6,2.00,0,0,0,,0,0,0,,0,0,,,2,75,37.50,0,0,0,,0,0,0,0.0,0,0
49,2016,2016-09-11,1,27.223,NOR,,OAK,L 34-35,,7,3,14,4.67,1,42.9%,2.00,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
50,2016,2016-09-18,2,27.230,NOR,@,NYG,L 13-16,,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,2,24,12.00,0,0,0,,0,0,0,0.0,0,0
51,2016,2016-09-26,3,27.238,NOR,,ATL,L 32-45,,6,6,32,5.33,0,100.0%,5.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2016,2016-10-02,4,27.244,NOR,@,SDG,W 35-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,2,49,24.50,0,0,0,,0,0,0,0.0,0,0
53,2016,2016-10-16,5,27.258,NOR,,CAR,W 41-38,*,5,4,27,6.75,0,80.0%,5.40,1,3,3.00,0,0,0,,0,0,0,,0,0,,,1,13,13.00,0,0,0,,0,0,0,0.0,0,0
54,2016,2016-10-23,6,27.265,NOR,@,KAN,L 21-27,,4,2,7,3.50,0,50.0%,1.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
55,2016,2016-10-30,7,27.272,NOR,,SEA,W 25-20,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0,,0,0,0,0.0,0,0
56,2016,2016-11-06,8,27.279,NOR,@,SFO,W 41-23,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,4,58,14.50,0,0,0,,0,0,0,0.0,0,0
57,2016,2016-11-13,9,27.286,NOR,,DEN,L 23-25,,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
58,2016,2016-11-27,11,27.300,NOR,,LAR,W 49-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
59,2016,2016-12-04,12,27.307,NOR,,DET,L 13-28,,6,5,53,10.60,0,83.3%,8.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
60,2016,2016-12-11,13,27.314,NOR,@,TAM,L 11-16,,5,4,30,7.50,0,80.0%,6.00,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
61,2016,2016-12-18,14,27.321,NOR,@,ARI,W 48-41,,5,5,30,6.00,1,100.0%,6.00,1,16,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
62,2016,2016-12-24,15,27.327,NOR,,TAM,W 31-24,,2,2,16,8.00,1,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
63,2016,2017-01-01,16,27.335,NOR,@,ATL,L 32-38,,5,3,18,6.00,1,60.0%,3.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
64,2017,2017-10-01,4,28.242,NYJ,,JAX,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
65,2017,2017-10-08,5,28.249,NYJ,@,CLE,W 17-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2017,2017-10-15,6,28.256,NYJ,,NWE,L 17-24,,3,3,26,8.67,0,100.0%,8.67,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
67,2017,2017-11-19,10,28.291,BUF,@,LAC,L 24-54,,6,6,39,6.50,0,100.0%,6.50,3,17,5.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
68,2017,2017-11-26,11,28.298,BUF,@,KAN,W 16-10,,3,3,21,7.00,0,100.0%,7.00,6,28,4.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
69,2017,2017-12-03,12,28.305,BUF,,NWE,L 3-23,,5,3,19,6.33,0,60.0%,3.80,4,22,5.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
70,2017,2017-12-10,13,28.312,BUF,,IND,W 13-7,,0,0,0,,0,0.0%,,4,2,0.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
71,2017,2017-12-17,14,28.319,BUF,,MIA,W 24-16,,1,1,14,14.00,0,100.0%,14.00,4,24,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
72,2017,2017-12-24,15,28.326,BUF,@,NWE,L 16-37,,1,0,0,,0,0.0%,0.00,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
