ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1988,1988-09-05,1,23.157,NYG,,WAS,W 27-20,,,,,,,,,,
2,1988,1988-09-11,2,23.163,NYG,,SFO,L 17-20,,,,,,,,,,
3,1988,1988-09-18,3,23.170,NYG,@,DAL,W 12-10,,,,,,,,,,
4,1988,1988-09-25,4,23.177,NYG,,RAM,L 31-45,,,,,,,,,,
5,1988,1988-10-02,5,23.184,NYG,@,WAS,W 24-23,,,,,,,,,,
6,1988,1988-10-10,6,23.192,NYG,@,PHI,L 13-24,,,,,,,,,,
7,1988,1988-10-16,7,23.198,NYG,,DET,W 30-10,,,,,,,,,,
8,1988,1988-10-23,8,23.205,NYG,@,ATL,W 23-16,,,,,,,,,,
9,1988,1988-10-30,9,23.212,NYG,@,DET,W 13-10,,,,,,,,,,
10,1988,1988-11-06,10,23.219,NYG,,DAL,W 29-21,,,,,,,,,,
11,1988,1988-11-13,11,23.226,NYG,@,PHO,L 17-24,,,,,,,,,,
12,1988,1988-11-20,12,23.233,NYG,,PHI,L 17-23,,,,,,,,,,
13,1988,1988-11-27,13,23.240,NYG,@,NOR,W 13-12,,,,,,,,,,
14,1988,1988-12-04,14,23.247,NYG,,PHO,W 44-7,,,,,,,,,,
15,1988,1988-12-11,15,23.254,NYG,,KAN,W 28-12,,,,,,,,,,
16,1988,1988-12-18,16,23.261,NYG,@,NYJ,L 21-27,,,,,,,,,,
17,1989,1989-09-11,1,24.163,NYG,@,WAS,W 27-24,,,,,,,,,,
18,1989,1989-09-17,2,24.169,NYG,,DET,W 24-14,,,,,,,,,,
19,1989,1989-10-08,5,24.190,NYG,@,PHI,L 19-21,,,,,,,,,,
20,1989,1989-10-15,6,24.197,NYG,,WAS,W 20-17,,,,,,,,,,
21,1989,1989-10-22,7,24.204,NYG,@,SDG,W 20-13,,,,,,,,,,
22,1989,1989-10-30,8,24.212,NYG,,MIN,W 24-14,,,,,,,,,,
23,1989,1989-11-05,9,24.218,NYG,@,PHO,W 20-13,,,,,,,,,,
24,1989,1989-11-12,10,24.225,NYG,@,RAM,L 10-31,,,,,,,,,,
25,1989,1989-11-19,11,24.232,NYG,,SEA,W 15-3,,,,,,,,,,
26,1989,1989-11-27,12,24.240,NYG,@,SFO,L 24-34,,,,,,,,,,
27,1989,1989-12-03,13,24.246,NYG,,PHI,L 17-24,,,,,,,,,,
28,1989,1989-12-16,15,24.259,NYG,,DAL,W 15-0,,,,,,,,,,
29,1989,1989-12-24,16,24.267,NYG,,RAI,W 34-17,,,,,,,,,,
30,1990,1990-09-09,1,25.161,NYG,,PHI,W 27-20,,,,,,,,,,
31,1990,1990-09-16,2,25.168,NYG,@,DAL,W 28-7,,,,,,,,,,
32,1990,1990-09-23,3,25.175,NYG,,MIA,W 20-3,,,,,,,,,,
33,1990,1990-09-30,4,25.182,NYG,,DAL,W 31-17,,,,,,,,,,
34,1990,1990-12-09,13,25.252,NYG,,MIN,W 23-15,,,,,,,,,,
35,1990,1990-12-15,14,25.258,NYG,,BUF,L 13-17,,,,,,,,,,
36,1990,1990-12-23,15,25.266,NYG,@,PHO,W 24-21,,,,,,,,,,
37,1990,1990-12-30,16,25.273,NYG,@,NWE,W 13-10,,,,,,,,,,
38,1991,1991-09-02,1,26.154,NYG,,SFO,W 16-14,,,,,,,,,,
39,1991,1991-09-08,2,26.160,NYG,,RAM,L 13-19,,,,,,,,,,
