ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
17,1972,1972-10-01,3,24.240,DET,@,CHI,W 38-24,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,62,62.00,0,0,0
18,1972,1972-10-08,4,24.247,DET,@,ATL,W 26-23,3,102,34.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,1,6
19,1972,1972-10-16,5,24.255,DET,,GNB,L 23-24,3,51,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,37,18.50,0,0,0
20,1972,1972-10-22,6,24.261,DET,,SDG,W 34-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,59,19.67,0,0,0
21,1972,1972-10-30,7,24.269,DET,@,DAL,L 24-28,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,56,28.00,0,0,0
22,1972,1972-11-05,8,24.275,DET,,CHI,W 14-0,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
23,1972,1972-11-12,9,24.282,DET,@,MIN,L 14-16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,31,15.50,0,0,0
24,1972,1972-11-19,10,24.289,DET,,NOR,W 27-14,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,30,30.00,0,0,0
25,1972,1972-11-23,11,24.293,DET,,NYJ,W 37-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,29,29.00,0,0,0
26,1972,1972-12-03,12,24.303,DET,@,GNB,L 7-33,2,33,16.50,1,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,30,15.00,0,1,6
27,1972,1972-12-10,13,24.310,DET,@,BUF,T 21-21,2,51,25.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,2,43,21.50,0,1,6
28,1972,1972-12-17,14,24.317,DET,@,RAM,W 34-17,6,84,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,28,28.00,0,0,0
29,1973,1973-09-16,1,25.224,DET,@,PIT,L 10-24,3,131,43.67,1,1,3,3.00,0,0,0,,0,0,0,,0,0,,,1,15,15.00,0,1,6
30,1973,1973-09-23,2,25.231,DET,@,GNB,T 13-13,3,34,11.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0
31,1973,1973-10-01,3,25.239,DET,,ATL,W 31-6,0,0,,0,1,9,9.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
32,1973,1973-10-07,4,25.245,DET,,MIN,L 9-23,0,0,,0,1,17,17.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
33,1973,1973-10-14,5,25.252,DET,@,NOR,L 13-20,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,57,28.50,0,0,0
34,1973,1973-10-21,6,25.259,DET,,BAL,L 27-29,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,33,33.00,0,0,0
35,1973,1973-10-28,7,25.266,DET,,GNB,W 34-0,0,0,,0,1,-15,-15.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
36,1973,1973-11-04,8,25.273,DET,,SFO,W 30-20,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
37,1973,1973-11-11,9,25.280,DET,@,MIN,L 7-28,5,71,14.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
38,1973,1973-11-18,10,25.287,DET,@,CHI,W 30-7,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
39,1973,1973-11-22,11,25.291,DET,,WAS,L 0-20,,,,,,,,,,,,,,,,,,,,,,,,,
40,1973,1973-12-02,12,25.301,DET,@,STL,W 20-16,,,,,,,,,,,,,,,,,,,,,,,,,
41,1973,1973-12-09,13,25.308,DET,,CHI,W 40-7,3,49,16.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
42,1973,1973-12-15,14,25.314,DET,@,MIA,L 7-34,1,35,35.00,0,1,17,17.00,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0
43,1974,1974-09-15,1,26.223,DET,@,CHI,L 9-17,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
44,1974,1974-10-06,4,26.244,DET,@,RAM,L 13-16,6,149,24.83,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
45,1974,1974-10-14,5,26.252,DET,,SFO,W 17-13,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
46,1974,1974-10-20,6,26.258,DET,@,MIN,W 20-16,10,116,11.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
47,1974,1974-10-27,7,26.265,DET,,GNB,W 19-17,3,51,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
48,1974,1974-11-03,8,26.272,DET,,NOR,W 19-14,3,57,19.00,1,1,-4,-4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
49,1974,1974-11-10,9,26.279,DET,@,OAK,L 13-35,5,44,8.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
50,1974,1974-11-17,10,26.286,DET,,NYG,W 20-19,2,32,16.00,0,1,-11,-11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
51,1974,1974-11-24,11,26.293,DET,,CHI,W 34-17,3,61,20.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
52,1974,1974-11-28,12,26.297,DET,,DEN,L 27-31,5,47,9.40,0,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
53,1974,1974-12-08,13,26.307,DET,@,CIN,W 23-19,5,87,17.40,0,1,18,18.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
54,1974,1974-12-15,14,26.314,DET,@,PHI,L 17-28,9,67,7.44,1,2,2,1.00,0,0,0,,0,0,0,,0,0,,,2,55,27.50,0,1,6
55,1975,1975-09-21,1,27.229,RAM,@,DAL,L 7-18,,,,,,,,,,,,,,,,,,,,,,,,,
56,1975,1975-09-28,2,27.236,RAM,@,SFO,W 23-14,3,19,6.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
57,1975,1975-10-05,3,27.243,RAM,,BAL,W 24-13,2,41,20.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
58,1975,1975-10-12,4,27.250,RAM,@,SDG,W 13-10,2,38,19.00,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
59,1975,1975-10-19,5,27.257,RAM,,ATL,W 22-7,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
60,1975,1975-10-26,6,27.264,RAM,,NOR,W 38-14,3,50,16.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
61,1975,1975-11-03,7,27.272,RAM,@,PHI,W 42-3,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
62,1975,1975-11-09,8,27.278,RAM,,SFO,L 23-24,4,41,10.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
63,1975,1975-11-16,9,27.285,RAM,@,ATL,W 16-7,10,151,15.10,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
64,1975,1975-11-23,10,27.292,RAM,,CHI,W 38-10,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
65,1975,1975-11-27,11,27.296,RAM,@,DET,W 20-0,1,11,11.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
66,1975,1975-12-07,12,27.306,RAM,@,NOR,W 14-7,1,15,15.00,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
67,1975,1975-12-14,13,27.313,RAM,,GNB,W 22-5,7,78,11.14,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
68,1975,1975-12-20,14,27.319,RAM,,PIT,W 10-3,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
69,1976,1976-09-12,1,28.221,RAM,@,ATL,W 30-14,2,71,35.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
70,1976,1976-09-19,2,28.228,RAM,@,MIN,T 10-10,4,57,14.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
71,1976,1976-09-26,3,28.235,RAM,,NYG,W 24-10,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
72,1976,1976-10-03,4,28.242,RAM,@,MIA,W 31-28,7,220,31.43,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
73,1976,1976-10-11,5,28.250,RAM,,SFO,L 0-16,,,,,,,,,,,,,,,,,,,,,,,,,
74,1976,1976-10-17,6,28.256,RAM,,CHI,W 20-12,3,76,25.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
75,1976,1976-10-24,7,28.263,RAM,@,NOR,W 16-10,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
76,1976,1976-10-31,8,28.270,RAM,,SEA,W 45-6,2,36,18.00,1,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
77,1976,1976-11-08,9,28.278,RAM,@,CIN,L 12-20,5,59,11.80,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
78,1976,1976-11-14,10,28.284,RAM,,STL,L 28-30,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
79,1976,1976-11-21,11,28.291,RAM,@,SFO,W 23-3,1,49,49.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
80,1976,1976-11-28,12,28.298,RAM,,NOR,W 33-14,2,26,13.00,0,1,22,22.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
81,1976,1976-12-04,13,28.304,RAM,,ATL,W 59-0,4,112,28.00,0,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
82,1976,1976-12-11,14,28.311,RAM,@,DET,W 20-17,0,0,,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
83,1977,1977-09-18,1,29.226,RAM,@,ATL,L 6-17,3,47,15.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
84,1977,1977-09-25,2,29.233,RAM,,PHI,W 20-0,5,74,14.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
85,1977,1977-10-02,3,29.240,RAM,,SFO,W 34-14,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
86,1978,1978-09-03,1,30.211,RAM,@,PHI,W 16-14,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
87,1978,1978-09-10,2,30.218,RAM,,ATL,W 10-0,6,61,10.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
88,1978,1978-09-17,3,30.225,RAM,,DAL,W 27-14,7,144,20.57,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
89,1978,1978-09-24,4,30.232,RAM,@,HOU,W 10-6,,,,,,,,,,,,,,,,,,,,,,,,,
90,1978,1978-10-01,5,30.239,RAM,@,NOR,W 26-20,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
91,1978,1978-10-08,6,30.246,RAM,,SFO,W 27-10,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
92,1978,1978-10-15,7,30.253,RAM,@,MIN,W 34-17,4,39,9.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
93,1978,1978-10-22,8,30.260,RAM,,NOR,L 3-10,3,61,20.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
94,1978,1978-10-30,9,30.268,RAM,@,ATL,L 7-15,4,44,11.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
95,1978,1978-11-05,10,30.274,RAM,,TAM,W 26-23,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
96,1978,1978-11-12,11,30.281,RAM,,PIT,W 10-7,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
97,1978,1978-11-19,12,30.288,RAM,@,SFO,W 31-28,6,116,19.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
98,1978,1978-11-26,13,30.295,RAM,@,CLE,L 19-30,2,27,13.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
99,1978,1978-12-03,14,30.302,RAM,@,NYG,W 20-17,3,31,10.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
100,1978,1978-12-11,15,30.310,RAM,,CIN,L 19-20,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
101,1978,1978-12-17,16,30.316,RAM,,GNB,W 31-14,3,66,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
102,1979,1979-09-02,1,31.210,RAM,,OAK,L 17-24,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
103,1979,1979-09-06,2,31.214,RAM,@,DEN,W 13-9,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
104,1979,1979-09-16,3,31.224,RAM,,SFO,W 27-24,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
105,1979,1979-09-23,4,31.231,RAM,@,TAM,L 6-21,,,,,,,,,,,,,,,,,,,,,,,,,
106,1979,1979-09-30,5,31.238,RAM,,STL,W 21-0,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
107,1979,1979-10-07,6,31.245,RAM,@,NOR,W 35-17,4,93,23.25,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
108,1980,1980-09-07,1,32.216,BUF,,MIA,W 17-7,,,,,,,,,,,,,,,,,,,,,,,,,
109,1980,1980-09-14,2,32.223,BUF,,NYJ,W 20-10,0,0,,0,1,-9,-9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
110,1980,1980-09-21,3,32.230,BUF,@,NOR,W 35-26,,,,,,,,,,,,,,,,,,,,,,,,,
111,1980,1980-09-28,4,32.237,BUF,,OAK,W 24-7,,,,,,,,,,,,,,,,,,,,,,,,,
112,1980,1980-10-05,5,32.244,BUF,@,SDG,W 26-24,,,,,,,,,,,,,,,,,,,,,,,,,
113,1980,1980-10-12,6,32.251,BUF,,BAL,L 12-17,,,,,,,,,,,,,,,,,,,,,,,,,
114,1980,1980-10-19,7,32.258,BUF,@,MIA,L 14-17,,,,,,,,,,,,,,,,,,,,,,,,,
115,1980,1980-10-26,8,32.265,BUF,,NWE,W 31-13,,,,,,,,,,,,,,,,,,,,,,,,,
116,1980,1980-11-02,9,32.272,BUF,,ATL,L 14-30,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
117,1980,1980-11-09,10,32.279,BUF,@,NYJ,W 31-24,,,,,,,,,,,,,,,,,,,,,,,,,
118,1980,1980-11-16,11,32.286,BUF,@,CIN,W 14-0,,,,,,,,,,,,,,,,,,,,,,,,,
119,1980,1980-11-23,12,32.293,BUF,,PIT,W 28-13,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
120,1980,1980-11-30,13,32.300,BUF,@,BAL,L 24-28,1,12,12.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
121,1980,1980-12-07,14,32.307,BUF,,RAM,W 10-7,,,,,,,,,,,,,,,,,,,,,,,,,
122,1980,1980-12-14,15,32.314,BUF,@,NWE,L 2-24,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
123,1980,1980-12-21,16,32.321,BUF,@,SFO,W 18-13,,,,,,,,,,,,,,,,,,,,,,,,,
124,1981,1981-09-06,1,33.214,BUF,,NYJ,W 31-0,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
125,1981,1981-09-13,2,33.221,BUF,@,BAL,W 35-3,0,0,,0,,,,,,,,,,,,,,,,,,,,,
126,1981,1981-09-17,3,33.225,BUF,,PHI,L 14-20,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
127,1981,1981-09-27,4,33.235,BUF,@,CIN,L 24-27,4,37,9.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
128,1981,1981-10-04,5,33.242,BUF,,BAL,W 23-17,0,0,,0,,,,,,,,,,,,,,,,,,,,,
129,1981,1981-10-12,6,33.250,BUF,,MIA,W 31-21,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
130,1981,1981-10-18,7,33.256,BUF,@,NYJ,L 14-33,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
131,1981,1981-10-25,8,33.263,BUF,,DEN,W 9-7,1,24,24.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
132,1981,1981-11-01,9,33.270,BUF,,CLE,W 22-13,0,0,,0,,,,,,,,,,,,,,,,,,,,,
133,1981,1981-11-09,10,33.278,BUF,@,DAL,L 14-27,1,44,44.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
134,1981,1981-11-15,11,33.284,BUF,@,STL,L 0-24,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
135,1981,1981-11-29,13,33.298,BUF,,WAS,W 21-14,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
136,1981,1981-12-06,14,33.305,BUF,@,SDG,W 28-27,0,0,,0,,,,,,,,,,,,,,,,,,,,,
137,1981,1981-12-13,15,33.312,BUF,@,NWE,W 19-10,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
138,1981,1981-12-19,16,33.318,BUF,@,MIA,L 6-16,0,0,,0,,,,,,,,,,,,,,,,,,,,,
