ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2000,2000-09-03,1,22.341,NWE,,TAM,L 16-21,,,,,,,,,,,0.0%,,,,,,,
2,2000,2000-09-11,2,22.349,NWE,@,NYJ,L 19-20,,5,2,0.40,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
3,2000,2000-10-01,5,23.003,NWE,@,DEN,W 28-19,,6,15,2.50,0,2,2,17,8.50,1,100.0%,8.50,0,0,,0,1,6
4,2000,2000-10-08,6,23.010,NWE,,IND,W 24-16,,14,45,3.21,0,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0
5,2000,2000-10-15,7,23.017,NWE,,NYJ,L 17-34,,1,2,2.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
6,2000,2000-10-22,8,23.024,NWE,@,IND,L 23-30,,22,97,4.41,0,5,5,35,7.00,1,100.0%,7.00,0,0,,0,1,6
7,2000,2000-11-05,9,23.038,NWE,,BUF,L 13-16,,24,68,2.83,1,6,5,19,3.80,0,83.3%,3.17,1,25,25.00,0,1,6
8,2000,2000-11-12,10,23.045,NWE,@,CLE,L 11-19,*,10,60,6.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
9,2000,2000-11-23,12,23.056,NWE,@,DET,L 9-34,,11,30,2.73,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
10,2000,2000-12-10,14,23.073,NWE,@,CHI,L 17-24,*,6,18,3.00,0,5,4,22,5.50,0,80.0%,4.40,0,0,,0,0,0
11,2000,2000-12-17,15,23.080,NWE,@,BUF,W 13-10,*,20,66,3.30,0,0,0,0,,0,0.0%,,0,0,,0,0,0
12,2000,2000-12-24,16,23.087,NWE,,MIA,L 24-27,,6,3,0.50,0,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0
13,2001,2001-09-09,1,23.346,NWE,@,CIN,L 17-23,,3,12,4.00,0,5,3,24,8.00,0,60.0%,4.80,2,57,28.50,0,0,0
14,2001,2001-09-23,2,23.360,NWE,,NYJ,L 3-10,,4,20,5.00,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0
15,2001,2001-10-21,6,24.023,NWE,@,IND,W 38-17,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
16,2001,2001-10-28,7,24.030,NWE,@,DEN,L 20-31,,1,0,0.00,0,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,0,0
17,2001,2001-11-04,8,24.037,NWE,@,ATL,W 24-10,,,,,,,,,,,0.0%,,,,,,,
18,2001,2001-11-11,9,24.044,NWE,,BUF,W 21-11,,,,,,,,,,,0.0%,,,,,,,
