ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2012,2012-09-09,1,23.035,ATL,@,KAN,W 40-24,,0,0,,0,0.0,1,0
2,2012,2012-09-30,4,23.056,ATL,,CAR,W 30-28,,,,,,,,
3,2012,2012-11-04,8,23.091,ATL,,DAL,W 19-13,,,,,,,,
4,2012,2012-11-11,9,23.098,ATL,@,NOR,L 27-31,,,,,,,,
5,2012,2012-11-18,10,23.105,ATL,,ARI,W 23-19,,,,,,,,
6,2012,2012-11-25,11,23.112,ATL,@,TAM,W 24-23,,0,0,,0,0.0,0,0
7,2012,2012-11-29,12,23.116,ATL,,NOR,W 23-13,,0,0,,0,0.0,2,0
8,2012,2012-12-09,13,23.126,ATL,@,CAR,L 20-30,,,,,,,,
9,2012,2012-12-16,14,23.133,ATL,,NYG,W 34-0,,0,0,,0,0.0,0,0
10,2012,2012-12-30,16,23.147,ATL,,TAM,L 17-22,,,,,,,,
11,2013,2013-09-08,1,24.034,ATL,@,NOR,L 17-23,,,,,,,,
12,2013,2013-09-15,2,24.041,ATL,,STL,W 31-24,,,,,,,,
13,2013,2013-09-22,3,24.048,ATL,@,MIA,L 23-27,,,,,,,,
14,2013,2013-09-29,4,24.055,ATL,,NWE,L 23-30,,,,,,,,
15,2013,2013-10-07,5,24.063,ATL,,NYJ,L 28-30,,,,,,,,
16,2013,2013-10-20,6,24.076,ATL,,TAM,W 31-23,,0,0,,0,0.0,1,0
17,2013,2013-10-27,7,24.083,ATL,@,ARI,L 13-27,,0,0,,0,0.0,1,0
18,2013,2013-11-03,8,24.090,ATL,@,CAR,L 10-34,,,,,,,,
19,2013,2013-11-17,10,24.104,ATL,@,TAM,L 28-41,,0,0,,0,0.0,2,1
20,2013,2013-11-21,11,24.108,ATL,,NOR,L 13-17,,0,0,,0,0.0,0,1
21,2013,2013-12-01,12,24.118,ATL,@,BUF,W 34-31,,,,,,,,
22,2013,2013-12-08,13,24.125,ATL,@,GNB,L 21-22,,0,0,,0,0.0,1,1
23,2013,2013-12-15,14,24.132,ATL,,WAS,W 27-26,,,,,,,,
24,2013,2013-12-23,15,24.140,ATL,@,SFO,L 24-34,,0,0,,0,0.0,0,1
25,2013,2013-12-29,16,24.146,ATL,,CAR,L 20-21,,0,0,,0,0.0,2,2
26,2014,2014-09-07,1,25.033,ATL,,NOR,W 37-34,,0,0,,0,0.0,1,0
27,2014,2014-10-26,8,25.082,ATL,,DET,L 21-22,,,,,,,,
28,2014,2014-11-30,12,25.117,ATL,,ARI,W 29-18,,0,0,,0,0.0,1,0
29,2014,2014-12-08,13,25.125,ATL,@,GNB,L 37-43,,0,0,,0,0.0,1,0
30,2014,2014-12-14,14,25.131,ATL,,PIT,L 20-27,,1,2,2.00,0,0.0,2,0
31,2014,2014-12-21,15,25.138,ATL,@,NOR,W 30-14,,0,0,,0,0.0,2,1
32,2014,2014-12-28,16,25.145,ATL,,CAR,L 3-34,,0,0,,0,0.0,0,1
33,2016,2016-10-23,7,27.079,ATL,,SDG,L 30-33,,0,0,,0,0.0,0,0
34,2016,2016-11-03,9,27.090,ATL,@,TAM,W 43-28,,0,0,,0,0.0,0,0
35,2016,2016-12-04,12,27.121,ATL,,KAN,L 28-29,,0,0,,0,0.0,0,0
